Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15092026,1922914637,0003415
Trade Date <15-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,558,BALAMINES,EQ,256830,121197,47.19
20,559,BALAXI,EQ,26067,17681,67.83
20,560,BALKRISHNA,EQ,9171,5085,55.45
20,561,BALKRISIND,EQ,166038,92717,55.84
20,562,BALMLAWRIE,EQ,203640,116446,57.18
20,563,BALPHARMA,EQ,107727,48284,44.82
20,564,BALRAMCHIN,EQ,1081870,264527,24.45
20,565,BALUFORGE,EQ,876986,380513,43.39
20,566,BANARBEADS,EQ,3820,2830,74.08
20,567,BANARISUG,EQ,1035,538,51.98
20,568,BANCOINDIA,EQ,144544,72758,50.34
20,569,BANDHANBNK,EQ,10329258,4691483,45.42
20,570,BANG,EQ,54164,26220,48.41
20,571,BANK10ADD,EQ,37455,22427,59.88
20,572,BANK10BETF,EQ,7312,3205,43.83
20,573,BANKA,EQ,2696,1874,69.51
20,574,BANKADD,EQ,16276,12926,79.42
20,575,BANKBARODA,EQ,7383660,3834703,51.93
20,576,BANKBEES,EQ,533936,289461,54.21
20,577,BANKBETA,EQ,62803,29962,47.71
20,578,BANKBETF,EQ,11849,6022,50.82
20,579,BANKETF,EQ,30068,8207,27.29
20,580,BANKIETF,EQ,151138,95709,63.33
20,581,BANKINDIA,EQ,4479489,2005036,44.76
20,582,BANKNIFTY1,EQ,332242,188223,56.65
20,583,BANKPSU,EQ,18464,12799,69.32
20,584,BANSALWIRE,EQ,82917,45184,54.49
20,585,BANSWRAS,EQ,9076,6654,73.31
20,586,BARFLEX,SM,14000,4000,28.57
20,587,BASF,EQ,17640,9987,56.62
20,588,BASILIC,SM,4800,3900,81.25
20,589,BATAINDIA,EQ,174746,97198,55.62
20,590,BATLIBOI,EQ,26108,20920,80.13
20,591,BAWEJA,SM,7200,7200,100.00
20,592,BAYERCROP,EQ,9354,5677,60.69
20,593,BBETF0432,EQ,680,463,68.09
20,594,BBL,EQ,28880,15785,54.66
20,595,BBNPNBETF,EQ,315,182,57.78
20,596,BBNPPGOLD,EQ,1723,1109,64.36
20,597,BBOX,EQ,1510478,407464,26.98
20,598,BBTC,EQ,34860,14636,41.99
20,599,BBTCL,EQ,4937,3627,73.47
20,600,BCG,EQ,10744108,3810129,35.46
20,601,BCLIND,EQ,648439,366439,56.51
20,602,BCONCEPTS,EQ,10173,7536,74.08
20,603,BCPL,EQ,7601,6528,85.88
20,604,BDL,EQ,1293584,508336,39.30
20,605,BEACON,SM,17000,12000,70.59
20,606,BEARDSELL,EQ,15640,9826,62.83
20,607,BECTORFOOD,EQ,2295967,902134,39.29
20,608,BEDMUTHA,EQ,3658,2475,67.66
20,609,BEEKAY,EQ,2968,2263,76.25
20,610,BEL,EQ,16741114,9645722,57.62
20,611,BELLACASA,EQ,8516,6146,72.17
20,612,BELRISE,EQ,2660988,1120869,42.12
20,613,BEML,EQ,234307,110346,47.09
20,614,BENARAS,EQ,250,153,61.20
20,615,BENGALASM,EQ,372,186,50.00
20,616,BEPL,EQ,1830786,884734,48.33
20,617,BERGEPAINT,EQ,220721,112361,50.91
20,618,BESTAGRO,EQ,767826,363026,47.28
20,619,BETA,EQ,34753,13859,39.88
20,620,BEWLTD,SM,15000,13000,86.67
20,621,BFINVEST,EQ,25747,19992,77.65
20,622,BFSI,EQ,162863,96314,59.14
20,623,BFUTILITIE,EQ,40177,19517,48.58
20,624,BHADORA,ST,40800,40800,100.00
20,625,BHAGCHEM,EQ,54531,31003,56.85
20,626,BHAGYANGR,EQ,183392,85909,46.84
20,627,BHANDARI,EQ,141743,141201,99.62
20,628,BHARATCOAL,EQ,3087850,1846459,59.80
20,629,BHARATFORG,EQ,293090,139312,47.53
20,630,BHARATRAS,EQ,12759,6932,54.33
20,631,BHARATSE,EQ,128545,69219,53.85
20,632,BHARATWIRE,EQ,170021,55715,32.77
20,633,BHARTIARTL,EQ,4066471,2849811,70.08
20,634,BHARTIHEXA,EQ,47838,26251,54.87
20,635,BHEL,EQ,7340842,4109026,55.97
20,636,BIGBLOC,EQ,53036,42619,80.36
20,637,BIKAJI,EQ,111374,44626,40.07
20,638,BIKEWO,ST,58000,58000,100.00
20,639,BIL,EQ,12076,7053,58.41
20,640,BIMETAL,EQ,193,176,91.19
20,641,BIOCON,EQ,2543144,1121582,44.10
20,642,BIOFILCHEM,EQ,33485,19122,57.11
20,643,BIOPOL,SM,50400,40800,80.95
20,644,BIRET,RR,432711,347737,80.36
20,645,BIRLACABLE,EQ,1025099,413933,40.38
20,646,BIRLACORPN,EQ,33029,17065,51.67
20,647,BIRLAMONEY,EQ,36546,25902,70.88
20,648,BIRLANU,EQ,8252,5060,61.32
20,649,BLACKBUCK,EQ,1773025,602452,33.98
20,650,BLAL,EQ,47310,42548,89.93
20,651,BLBLIMITED,EQ,180878,155390,85.91
20,652,BLEL,EQ,646232,204100,31.58
20,653,BLIL,EQ,144750,106153,73.34
20,654,BLKASHYAP,EQ,679073,423674,62.39
20,655,BLS,EQ,1252796,360481,28.77
20,656,BLSE,EQ,302523,138274,45.71
20,657,BLUECLOUDS,EQ,1858911,625351,33.64
20,658,BLUECOAST,EQ,2067,1990,96.27
20,659,BLUEDART,EQ,7941,3336,42.01
20,660,BLUEJET,EQ,364930,202837,55.58
20,661,BLUEPEBBLE,SM,2400,1600,66.67
20,662,BLUESTARCO,EQ,509083,207030,40.67
20,663,BLUESTONE,EQ,950222,287822,30.29
20,664,BLUEWATER,ST,11000,11000,100.00
20,665,BLUSPRING,EQ,214823,91741,42.71
20,666,BMETRICS,SM,4000,4000,100.00
20,667,BMLL,SM,7000,5000,71.43
20,668,BMWVENTLTD,EQ,133104,109247,82.08
20,669,BNAGROCHEM,EQ,961,788,82.00
20,670,BNKETFAXIS,EQ,2506,323,12.89
20,671,BODALCHEM,EQ,2894993,1190961,41.14
20,672,BOHRAIND,EQ,21413,11633,54.33
20,673,BOMDYEING,EQ,754544,304617,40.37
20,674,BONLON,EQ,6018,4744,78.83
20,675,BORANA,EQ,56889,30381,53.40
20,676,BOROLTD,EQ,135344,74625,55.14
20,677,BORORENEW,EQ,720224,307587,42.71
20,678,BOROSCI,EQ,61828,35401,57.26
20,679,BOSCH-HCIL,EQ,25201,13028,51.70
20,680,BOSCHLTD,EQ,30224,15581,51.55
20,681,BOSS,SM,6000,6000,100.00
20,682,BPCL,EQ,3512731,1693388,48.21
20,683,BPL,EQ,34419,22850,66.39
20,684,BPLPHARMA,EQ,2207,1779,80.61
20,685,BRACEPORT,SM,3200,3200,100.00
20,686,BRAHMINFRA,EQ,7774,6778,87.19
20,687,BRANDMAN,SM,39200,32800,83.67
20,688,BRIGADE,EQ,201825,73723,36.53
20,689,BRIGHOTEL,EQ,72260,55982,77.47
20,690,BRIGHTBR,EQ,1183,1161,98.14
20,691,BRITANNIA,EQ,209279,120691,57.67
20,692,BRNL,EQ,33211,27644,83.24
20,693,BROOKS,EQ,26350,18608,70.62
20,694,BSE,EQ,3901579,1450559,37.18
20,695,BSE500IETF,EQ,305682,237564,77.72
20,696,BSHSL,EQ,3443,2709,78.68
20,697,BSL,EQ,2783,2510,90.19
20,698,BSLGOLDETF,EQ,2171574,2037949,93.85
20,699,BSLNIFTY,EQ,1886384,1641035,86.99
20,700,BSLSENETFG,EQ,10770,8359,77.61
20,701,BSOFT,EQ,8595221,1655924,19.27
20,702,BTML,EQ,1112013,614632,55.27
20,703,BUILDPRO,EQ,95748,42259,44.14
20,704,BULKCORP,ST,3600,3600,100.00
20,705,BUTTERFLY,EQ,89943,34455,38.31
20,706,BVCL,EQ,18121,13035,71.93
20,707,C2C,SM,112050,82050,73.23
20,708,CAMLINFINE,EQ,634588,335732,52.91
20,709,CAMPUS,EQ,432209,199883,46.25
20,710,CAMS,EQ,1973247,907630,46.00
20,711,CANARYS,SM,132000,80000,60.61
20,712,CANBK,EQ,12696568,6800167,53.56
20,713,CANFINHOME,EQ,203614,110176,54.11
20,714,CANHLIFE,EQ,591395,349229,59.05
20,715,CANTABIL,EQ,198186,111525,56.27
20,716,CAPACITE,EQ,319841,170822,53.41
20,717,CAPILLARY,EQ,428715,273395,63.77
20,718,CAPINVIT,IV,315832,282476,89.44
20,719,CAPITALSFB,EQ,31682,22176,70.00
20,720,CAPLIPOINT,EQ,216544,88370,40.81
20,721,CARBORUNIV,EQ,188036,96757,51.46
20,722,CARERATING,EQ,28190,16041,56.90
20,723,CARRARO,EQ,95342,55364,58.07
20,724,CARTRADE,EQ,337654,122560,36.30
20,725,CARYSIL,EQ,73083,35887,49.10
20,726,CASHIETF,EQ,1011652,747440,73.88
20,727,CASTROLIND,EQ,2080994,1391597,66.87
20,728,CCAVENUE,EQ,16515500,6916668,41.88
20,729,CCCL,EQ,158953,132879,83.60
20,730,CCHHL,EQ,15566,12332,79.22
20,731,CCL,EQ,118848,68384,57.54
20,732,CDSL,EQ,1265342,586473,46.35
20,733,CEATLTD,EQ,60254,30978,51.41
20,734,CEDAAR,ST,89000,88000,98.88
20,735,CEIGALL,EQ,317006,156295,49.30
20,736,CEINSYS,EQ,49837,27602,55.38
20,737,CELEBRITY,EQ,21421,18374,85.78
20,738,CELLECOR,SM,78000,69000,88.46
20,739,CELLO,EQ,382117,196252,51.36
20,740,CELLPOINT,SM,6000,4800,80.00
20,741,CEMNTGROWW,EQ,351863,337219,95.84
20,742,CEMPRO,EQ,270250,172126,63.69
20,743,CENTENKA,EQ,42064,20934,49.77
20,744,CENTEXT,EQ,888517,551129,62.03
20,745,CENTRALBK,EQ,5054888,2606649,51.57
20,746,CENTRUM,EQ,128168,89939,70.17
20,747,CENTUM,EQ,42588,13857,32.54
20,748,CENTURYPLY,EQ,37273,17390,46.66
20,749,CERA,EQ,4096,2837,69.26
20,750,CESC,EQ,1720693,1035785,60.20
20,751,CEWATER,EQ,142855,76868,53.81
20,752,CFEL,EQ,171314,97728,57.05
20,753,CGCL,EQ,2889142,1151681,39.86
20,754,CGPOWER,EQ,3474919,1664786,47.91
20,755,CGRAPHICS,SM,58400,35200,60.27
20,756,CGVAK,EQ,2089,2021,96.74
20,757,CHALET,EQ,51795,27003,52.13
20,758,CHAMBLFERT,EQ,447469,274978,61.45
20,759,CHANDAN,SM,46400,32800,70.69
20,760,CHAVDA,SM,6000,3000,50.00
20,761,CHEMBOND,EQ,32132,13953,43.42
20,762,CHEMCRUX,EQ,5107,4033,78.97
20,763,CHEMFAB,EQ,2148,1590,74.02
20,764,CHEMICAL,EQ,511729,312555,61.08
20,765,CHEMPLASTS,EQ,241434,152233,63.05
20,766,CHENNPETRO,EQ,2061830,618792,30.01
20,767,CHETANA,SM,102400,88000,85.94
20,768,CHEVIOT,EQ,1305,1132,86.74
20,769,CHOICEGOLD,EQ,5092,2388,46.90
20,770,CHOICEIN,EQ,193485,91291,47.18
20,771,CHOLAFIN,EQ,1709145,961645,56.26
20,772,CHOLAHLDNG,EQ,79301,37108,46.79
20,773,CIEINDIA,EQ,207605,130548,62.88
20,774,CIFL,EQ,23450,14562,62.10
20,775,CINELINE,EQ,12901,7977,61.83
20,776,CINEVISTA,EQ,6564,5716,87.08
20,777,CIPLA,EQ,1225305,819754,66.90
20,778,CITIUSINVT,IV,30902,27497,88.98
20,779,CKKRETAIL,SM,1600,1600,100.00
20,780,CLASSICEIL,SM,46400,36800,79.31
20,781,CLAYCRAFT,SM,13200,9000,68.18
20,782,CLEAN,EQ,281497,144947,51.49
20,783,CLEANMAX,EQ,405886,201246,49.58
20,784,CLEDUCATE,EQ,24865,22713,91.35
20,785,CLSEL,EQ,80059,39040,48.76
20,786,CLSL,ST,4000,4000,100.00
20,787,CMLL,EQ,292036,143070,48.99
20,788,CMNL,SM,33000,29250,88.64
20,789,CMPDI,EQ,1650955,755411,45.76
20,790,CMRGREEN,EQ,282768,105412,37.28
20,791,CMSINFO,EQ,1409704,620261,44.00
20,792,CNL,EQ,20384,7040,34.54
20,793,COALINDIA,EQ,6128458,3806416,62.11
20,794,COASTCORP,EQ,132609,77087,58.13
20,795,COCHINSHIP,EQ,1989625,726811,36.53
20,796,COCKERILL,EQ,34982,11338,32.41
20,797,COFFEEDAY,EQ,693779,442405,63.77
20,798,COFORGE,EQ,4583784,2272318,49.57
20,799,COHANCE,EQ,383863,206023,53.67
20,800,COLPAL,EQ,670867,379105,56.51
20,801,COMFINTE,EQ,127261,110198,86.59
20,802,COMMITTED,SM,1600,1600,100.00
20,803,COMMOIETF,EQ,64836,36192,55.82
20,804,COMPEAU,EQ,10,5,50.00
20,805,COMPUSOFT,EQ,12297,7326,59.58
20,806,COMSYN,EQ,208274,142865,68.59
20,807,CONCOR,EQ,566088,246795,43.60
20,808,CONCORDBIO,EQ,97030,43868,45.21
20,809,CONFIPET,EQ,4869333,1511057,31.03
20,810,CONNPLEX,SM,96800,70400,72.73
20,811,CONS,EQ,23897,18151,75.96
20,812,CONSUMAXIS,EQ,1155,945,81.82
20,813,CONSUMBEES,EQ,78981,46873,59.35
20,814,CONSUMER,EQ,341421,243007,71.18
20,815,CONSUMIETF,EQ,6164,3275,53.13
20,816,CONTI,SM,9999,6666,66.67
20,817,CONTROLPR,EQ,22163,15878,71.64
20,818,COOLCAPS,SM,26250,22500,85.71
20,819,CORALFINAC,EQ,13223,7382,55.83
20,820,CORDELIA,EQ,2990405,1179102,39.43
20,821,CORDSCABLE,EQ,181308,90164,49.73
20,822,COROMANDEL,EQ,93758,60697,64.74
20,823,CORONA,EQ,90921,36083,39.69
20,824,COSMOFIRST,EQ,54106,31211,57.68
20,825,CPCAP,EQ,81592,31998,39.22
20,826,CPEDU,EQ,1860,1824,98.06
20,827,CPL,EQ,22223,13729,61.78
20,828,CPPLUS,EQ,182895,93183,50.95
20,829,CPS,SM,300,300,100.00
20,830,CPSEETF,EQ,1059209,753337,71.12
20,831,CRAFTSMAN,EQ,74009,43605,58.92
20,832,CRAMC,EQ,341060,179012,52.49
20,833,CRAVATEX,EQ,231,192,83.12
20,834,CRAYONS,SM,2000,2000,100.00
20,835,CREATIVEYE,EQ,4750,3977,83.73
20,836,CREDENT,SM,64200,48600,75.70
20,837,CREDITACC,EQ,188404,118971,63.15
20,838,CREST,EQ,6243,4399,70.46
20,839,CRESTO,EQ,25866,20080,77.63
20,840,CRISIL,EQ,45895,25710,56.02
20,841,CRIZAC,EQ,323052,165955,51.37
20,842,CROMPTON,EQ,1492514,743000,49.78
20,843,CROWN,EQ,7616,5975,78.45
20,844,CSBBANK,EQ,496189,237694,47.90
20,845,CSLFINANCE,EQ,78193,40834,52.22
20,846,CSM,EQ,1303153,233451,17.91
20,847,CSSL,SM,20000,15000,75.00
20,848,CUB,EQ,1260751,491164,38.96
20,849,CUBEINVIT,IV,305614,301481,98.65
20,850,CUBEXTUB,EQ,50132,27522,54.90
20,851,CUDML,SM,8000,7000,87.50
20,852,CUMMINSIND,EQ,304824,180206,59.12
20,853,CUPID,EQ,10885946,4541069,41.71
20,854,CURAA,EQ,419,323,77.09
20,855,CURIS,ST,21000,17000,80.95
20,856,CURRENT,SM,6400,6400,100.00
20,857,CYIENT,EQ,857646,333620,38.90
20,858,CYIENTDLM,EQ,468701,222958,47.57
20,859,DABUR,EQ,9936721,6351070,63.92
20,860,DALBHARAT,EQ,56698,31875,56.22
20,861,DALMIASUG,EQ,191352,96715,50.54
20,862,DAMCAPITAL,EQ,215682,116925,54.21
20,863,DANGEE,EQ,85525,78571,91.87
20,864,DANISH,SM,143400,130650,91.11
20,865,DATAMATICS,EQ,1393528,124238,8.92
20,866,DATAPATTNS,EQ,1100262,418482,38.03
20,867,DAVANGERE,EQ,38601423,15558020,40.30
20,868,DBCORP,EQ,119959,79409,66.20
20,869,DBEIL,EQ,205425,131053,63.80
20,870,DBL,EQ,222795,68671,30.82
20,871,DBOL,EQ,264141,153645,58.17
20,872,DBREALTY,EQ,1376663,875983,63.63
20,873,DCAL,EQ,903157,232441,25.74
20,874,DCBBANK,EQ,845015,453539,53.67
20,875,DCCL,SM,6000,6000,100.00
20,876,DCG,SM,93600,63600,67.95
20,877,DCI,EQ,4004396,413316,10.32
20,878,DCM,EQ,18824,16597,88.17
20,879,DCMFINSERV,EQ,16937,14896,87.95
20,880,DCMNVL,EQ,11960,7537,63.02
20,881,DCMSHRIRAM,EQ,54350,31227,57.46
20,882,DCMSIL,EQ,117329,75701,64.52
20,883,DCMSRIND,EQ,241420,165765,68.66
20,884,DCW,EQ,962522,511430,53.13
20,885,DCXINDIA,EQ,430267,203429,47.28
20,886,DDEVPLSTIK,EQ,77123,48431,62.80
20,887,DECCANCE,EQ,84609,25222,29.81
20,888,DECCANTRAN,SM,9600,7200,75.00
20,889,DECNGOLD,EQ,2417752,1056766,43.71
20,890,DEEDEV,EQ,225832,150602,66.69
20,891,DEEM,ST,2000,2000,100.00
20,892,DEEP,EQ,112049,59952,53.51
20,893,DEEPA,EQ,3282691,975905,29.73
20,894,DEEPAKFERT,EQ,232642,113648,48.85
20,895,DEEPAKNTR,EQ,208902,115803,55.43
20,896,DEEPINDS,EQ,492116,225753,45.87
20,897,DEFENCE,EQ,1049090,536231,51.11
20,898,DELAPLEX,SM,10800,7200,66.67
20,899,DELHIVERY,EQ,4661661,2655724,56.97
20,900,DELTACORP,EQ,983195,423072,43.03
20,901,DELTAMAGNT,EQ,2736,2100,76.75
20,902,DELTIC,SM,6000,4000,66.67
20,903,DEN,EQ,260934,212235,81.34
20,904,DENEERS,SM,7200,4800,66.67
20,905,DENORA,EQ,2684,1678,62.52
20,906,DENTA,EQ,83817,41935,50.03
20,907,DENTALKART,SM,32000,26750,83.59
20,908,DEVIT,EQ,25147,21773,86.58
20,909,DEVX,EQ,51741,28845,55.75
20,910,DEVYANI,EQ,2125386,1096244,51.58
20,911,DGCONTENT,EQ,4109,3807,92.65
20,912,DHAMPURSUG,EQ,529298,260162,49.15
20,913,DHANBANK,EQ,593184,344314,58.05
20,914,DHANSA,SM,42000,30000,71.43
20,915,DHANUKA,EQ,10086,6403,63.48
20,916,DHARARAIL,ST,15000,14000,93.33
20,917,DHARIWAL,SM,87000,66000,75.86
20,918,DHARMAJ,EQ,39754,24706,62.15
20,919,DHATRE,EQ,12333,10810,87.65
20,920,DHOOTTRANS,EQ,1966272,1071279,54.48
20,921,DHRUV,EQ,3779,3148,83.30
20,922,DHTL,SM,1600,1600,100.00
20,923,DHUNINV,EQ,570,490,85.96
20,924,DIAMINESQ,EQ,9661,4933,51.06
20,925,DIAMONDYD,EQ,11209,5678,50.66
20,926,DICIND,EQ,6058,4499,74.27
20,927,DIFFNKG,EQ,231431,80581,34.82
20,928,DIGIDRIVE,EQ,14370,9774,68.02
20,929,DIGIKORE,SM,30800,21200,68.83
20,930,DIGISPICE,EQ,161772,113606,70.23
20,931,DIGITIDE,EQ,220676,112141,50.82
20,932,DIGJAMLMTD,EQ,123964,85994,69.37
20,933,DISAQ,EQ,295,86,29.15
20,934,DISHTV,EQ,1142262,1025459,89.77
20,935,DIVGIITTS,EQ,113571,53156,46.80
20,936,DIVIDEND,EQ,7148,3895,54.49
20,937,DIVINEHIRA,ST,26400,22800,86.36
20,938,DIVISLAB,EQ,380826,265013,69.59
20,939,DIVOPPBEES,EQ,63890,38060,59.57
20,940,DIXON,EQ,431603,225864,52.33
20,941,DJML,EQ,92791,25518,27.50
20,942,DKEGL,SM,3000,1500,50.00
20,943,DLF,EQ,3668098,1997572,54.46
20,944,DLINKINDIA,EQ,110182,74532,67.64
20,945,DMART,EQ,496744,314303,63.27
20,946,DMCC,EQ,109990,62758,57.06
20,947,DNAMEDIA,EQ,16001,11673,72.95
20,948,DODLA,EQ,23425,13845,59.10
20,949,DOLATALGO,EQ,126104,56174,44.55
20,950,DOLLAR,EQ,46906,26725,56.98
20,951,DOLLEX,EQ,53119,46385,87.32
20,952,DOLPHIN,EQ,52528,22429,42.70
20,953,DOMS,EQ,19480,9059,46.50
20,954,DONEAR,EQ,15977,13346,83.53
20,955,DPABHUSHAN,EQ,18910,10154,53.70
20,956,DPEL,SM,52000,33500,64.42
20,957,DRAGARWQ,EQ,1747,1257,71.95
20,958,DRCSYSTEMS,EQ,32134,23584,73.39
20,959,DREAMFOLKS,EQ,74003,46797,63.24
20,960,DREDGECORP,EQ,75067,36549,48.69
20,961,DRONE,SM,41500,26500,63.86
20,962,DRREDDY,EQ,1810974,984566,54.37
20,963,DSSL,EQ,38862,17822,45.86
20,964,DUCOL,SM,6400,6400,100.00
20,965,DUCON,EQ,3110461,2515342,80.87
20,966,DUGLOBAL,SM,2500,2500,100.00
20,967,DURLAX,SM,98000,84000,85.71
20,968,DVL,EQ,13896,10668,76.77
20,969,DWARKESH,EQ,3030956,1369133,45.17
20,970,DYCL,EQ,406393,213648,52.57
20,971,DYNAMATECH,EQ,22745,10334,45.43
20,972,DYNAMIC,ST,2500,1500,60.00
20,973,DYNPRO,EQ,20261,12550,61.94
20,974,E2ERAIL,SM,315200,134400,42.64
20,975,EASEMYTRIP,EQ,14324287,5093395,35.56
20,976,EASTWEST,EQ,21580,12841,59.50
20,977,EBANK10,EQ,260,162,62.31
20,978,EBANKNIFTY,EQ,1851,1842,99.51
20,979,EBBETF0430,EQ,9077,6170,67.97
20,980,EBBETF0431,EQ,8761,7716,88.07
20,981,EBBETF0433,EQ,3976,2589,65.12
20,982,EBGNG,EQ,1306597,343225,26.27
20,983,ECAPINSURE,EQ,164338,110356,67.15
20,984,ECLERX,EQ,202420,77288,38.18
20,985,ECOLINE,ST,18000,13000,72.22
20,986,ECORECO,EQ,6437,4535,70.45
20,987,ECOSMOBLTY,EQ,96779,53631,55.42
20,988,EDELWEISS,EQ,9385808,4099505,43.68
20,989,EEPL,ST,11000,9000,81.82
20,990,EFACTOR,SM,9200,6400,69.57
20,991,EFCIL,EQ,171436,90534,52.81
20,992,EFFWA,SM,30000,17600,58.67
20,993,EFORCE,SM,4800,4800,100.00
20,994,EGOLD,EQ,53334,38406,72.01
20,995,EICHERMOT,EQ,353472,198460,56.15
20,996,EIDPARRY,EQ,339905,198477,58.39
20,997,EIEL,EQ,875481,398406,45.51
20,998,EIHAHOTELS,EQ,20478,12072,58.95
20,999,EIHOTEL,EQ,203168,118583,58.37
20,1000,EIMCOELECO,EQ,26475,14587,55.10
20,1001,EKC,EQ,215796,129018,59.79
20,1002,EKI,EQ,11049,7913,71.62
20,1003,ELANTAS,EQ,9233,3091,33.48
20,1004,ELCIDIN,EQ,11,8,72.73
20,1005,ELDEHSG,EQ,1007,645,64.05
20,1006,ELECON,EQ,171029,85968,50.27
20,1007,ELECTCAST,EQ,1365788,721866,52.85
20,1008,ELECTHERM,EQ,16105,8885,55.17
20,1009,ELGIEQUIP,EQ,626303,308067,49.19
20,1010,ELGIRUBCO,EQ,47619,32873,69.03
20,1011,ELGNZ,SM,13000,8000,61.54
20,1012,ELIN,EQ,169405,107449,63.43
20,1013,ELIQUID,EQ,26313,22620,85.97
20,1014,ELITECON,EQ,12249273,9266366,75.65
20,1015,ELLEN,EQ,1197962,526185,43.92
20,1016,ELM250,EQ,178808,134955,75.47
20,1017,ELMDIV,EQ,1456,1456,100.00
20,1018,ELPROINTL,EQ,17260,16017,92.80
20,1019,EMAMILTD,EQ,2883728,911343,31.60
20,1020,EMAMIREAL,EQ,5992,4297,71.71
20,1021,EMAPARTNER,SM,15000,13000,86.67
20,1022,EMBASSY,RR,489706,399974,81.68
20,1023,EMBDL,EQ,3033004,1381966,45.56
20,1024,EMCURE,EQ,239137,122057,51.04
20,1025,EMETAL,EQ,14974,13488,90.08
20,1026,EMIL,EQ,1398144,624110,44.64
20,1027,EMKAY,EQ,26566,19107,71.92
20,1028,EMKAYTOOLS,SM,1200,1050,87.50
20,1029,EMMIL,SM,2250,2250,100.00
20,1030,EMMVEE,EQ,2890305,1326893,45.91
20,1031,EMPIND,EQ,3778,2177,57.62
20,1032,EMPOWER,EQ,20036776,10701379,53.41
20,1033,EMSLIMITED,EQ,200788,85224,42.44
20,1034,EMUDHRA,EQ,1550701,509804,32.88
20,1035,EMULTIMQ,EQ,40554,35019,86.35
20,1036,ENCOMPAS,SM,800,800,100.00
20,1037,ENDURANCE,EQ,45517,23280,51.15
20,1038,ENERGY,EQ,440593,278868,63.29
20,1039,ENERGYAXIS,EQ,24801,22147,89.30
20,1040,ENERGYDEV,EQ,50557,32831,64.94
20,1041,ENEXT50,EQ,952,556,58.40
20,1042,ENFUSE,SM,1200,1200,100.00
20,1043,ENGINERSIN,EQ,2408462,1054794,43.80
20,1044,ENIFTY,EQ,7916,7900,99.80
20,1045,ENIL,EQ,9593,7342,76.53
20,1046,ENKEIWHEL,EQ,2736,2047,74.82
20,1047,ENRIN,EQ,304976,167523,54.93
20,1048,ENSER,SM,10000,10000,100.00
20,1049,ENTERO,EQ,144363,75791,52.50
20,1050,ENVIRO,SM,114000,96000,84.21
20,1051,EPACK,EQ,422360,180844,42.82
20,1052,EPACKPEB,EQ,705316,292326,41.45
20,1053,EPIGRAL,EQ,49513,29869,60.33
20,1054,EPL,EQ,1961583,1053018,53.68
20,1055,EPWINDIA,ST,12000,9600,80.00
20,1056,EQUAL200,EQ,30673,18940,61.75
20,1057,EQUAL50,EQ,1653,818,49.49
20,1058,EQUAL50ADD,EQ,78106,66912,85.67
20,1059,EQUITASBNK,EQ,1749775,1022844,58.46
20,1060,ERIS,EQ,44182,22949,51.94
20,1061,ESABINDIA,EQ,5649,3431,60.74
20,1062,ESCONET,ST,11600,9600,82.76
20,1063,ESCORTS,EQ,49945,24512,49.08
20,1064,ESDS,EQ,6742443,1132421,16.80
20,1065,ESENSEX,EQ,149,106,71.14
20,1066,ESFL,SM,21600,18360,85.00
20,1067,ESG,EQ,17564,12329,70.19
20,1068,ESILVER,EQ,23787,7585,31.89
20,1069,ESPRIT,SM,1600,1600,100.00
20,1070,ESSARSHPNG,EQ,184779,135042,73.08
20,1071,ESSENTIA,EQ,1407735,1134505,80.59
20,1072,ESTER,EQ,59979,37622,62.73
20,1073,ETERNAL,EQ,12538697,5944993,47.41
20,1074,ETHOSLTD,EQ,26476,11976,45.23
20,1075,ETML,SM,12000,8400,70.00
20,1076,EUREKAFORB,EQ,97508,40401,41.43
20,1077,EUROBOND,EQ,2050,1649,80.44
20,1078,EUROPRATIK,EQ,231445,25115,10.85
20,1079,EVEREADY,EQ,204803,85920,41.95
20,1080,EVIETF,EQ,138619,77543,55.94
20,1081,EVINDIA,EQ,246999,146654,59.37
20,1082,EXCELINDUS,EQ,12066,6220,51.55
20,1083,EXCELSOFT,EQ,2340141,568541,24.30
20,1084,EXICOM,EQ,1644397,751262,45.69
20,1085,EXIDEIND,EQ,1537472,702818,45.71
20,1086,EXIMROUTES,SM,92800,92800,100.00
20,1087,EXPLEOSOL,EQ,33126,14093,42.54
20,1088,EXXARO,EQ,241706,201079,83.19
20,1089,FABTECH,EQ,95273,71472,75.02
20,1090,FACT,EQ,118792,40946,34.47
20,1091,FALCONTECH,SM,1200,1200,100.00
20,1092,FASCINATE,SM,71200,64800,91.01
20,1093,FAZE3Q,EQ,16501,9448,57.26
20,1094,FCL,EQ,29470137,9020891,30.61
20,1095,FCSSOFT,EQ,1322981,848722,64.15
20,1096,FDC,EQ,470213,175873,37.40
20,1097,FEDDERSHOL,EQ,1540025,356687,23.16
20,1098,FEDERALBNK,EQ,3090047,1846260,59.75
20,1099,FEDFINA,EQ,598566,310490,51.87
20,1100,FELIX,SM,166000,94000,56.63
20,1101,FERMENTA,EQ,59767,40328,67.48
20,1102,FIBERWEB,EQ,17411,12784,73.42
20,1103,FIDEL,SM,7000,6000,85.71
20,1104,FIEMIND,EQ,61058,37180,60.89
