Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07092026,2014396224,0003429
Trade Date <07-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,104,754GS2036,GS,463584,444137,95.81
20,105,755MH34,SG,400,400,100.00
20,106,760PFCL35,N3,3,3,100.00
20,107,763TN56,SG,300,300,100.00
20,108,764HUDCO31,N8,1,1,100.00
20,109,764IRFC31,NO,609,600,98.52
20,110,764JK50,SG,100,100,100.00
20,111,764NABAR31,N2,200,200,100.00
20,112,764TS44A,SG,200,200,100.00
20,113,769HUDCO31,N9,20,20,100.00
20,114,769NHAI31,NE,300,300,100.00
20,115,76NHAI31,NA,528,514,97.35
20,116,771GS2066,GS,11379,10788,94.81
20,117,772UP36A,SG,100,100,100.00
20,118,772UP44,SG,1000,1000,100.00
20,119,774IREDA31,N7,11,11,100.00
20,120,777HP49,SG,200,200,100.00
20,121,779PN38,SG,100,100,100.00
20,122,782TN32,SG,100,100,100.00
20,123,791MH39,SG,100,100,100.00
20,124,792BR51,SG,200,200,100.00
20,125,795GS2032,GS,12,12,100.00
20,126,797RJ43,SG,600,600,100.00
20,127,797TS43,SG,700,700,100.00
20,128,799HR44,SG,1000,1000,100.00
20,129,79NHIT35,N1,16,15,93.75
20,130,79NHIT40,N2,155,151,97.42
20,131,79NHIT47,N3,87,50,57.47
20,132,7PFCL31,N3,17,17,100.00
20,133,804KL46,SG,1000,1000,100.00
20,134,805NMC31,N3,1,1,100.00
20,135,807MH49,SG,2000,2000,100.00
20,136,810IRFC27,N2,1319,1319,100.00
20,137,812REC27,NI,1431,1431,100.00
20,138,81TCHF28,N8,151,131,86.75
20,139,820IIFL27,N9,1,1,100.00
20,140,824GS2027,GS,1,1,100.00
20,141,828GS2027,GS,17,17,100.00
20,142,82HUDCO27,N2,10,10,100.00
20,143,830NHAI27,N2,765,765,100.00
20,144,830PFCL27,N5,104,104,100.00
20,145,842IIFL26,NL,176,176,100.00
20,146,846REC28,N6,26,26,100.00
20,147,848AEL29,NJ,15,15,100.00
20,148,851HUDCO28,NB,20,20,100.00
20,149,852IIFL29,Y5,395,395,100.00
20,150,860AEL28,NH,39,39,100.00
20,151,862AEL31,NM,21,21,100.00
20,152,863IRFC29,NC,40,40,100.00
20,153,865IHFL27,N1,890,600,67.42
20,154,865IIFL28,NS,2522,2522,100.00
20,155,865IIFL31,Y6,40,40,100.00
20,156,865IRFC29,NA,483,481,99.59
20,157,865LTF26,NN,1,1,100.00
20,158,865SCL26,N8,530,340,64.15
20,159,865TCAPS27,N8,22,21,95.45
20,160,870IIFL28,Y7,50,50,100.00
20,161,871REC28,N9,104,104,100.00
20,162,875AEL29,NK,2,2,100.00
20,163,875NHAI29,N6,994,975,98.09
20,164,876HUDCO28,ND,651,651,100.00
20,165,87HMDA39,N0,200,200,100.00
20,166,880IREDA29,N5,20,20,100.00
20,167,885AEL28,NB,99,99,100.00
20,168,885SCL26,N9,200,200,100.00
20,169,885TCAPS29,NC,2,0,0.00
20,170,888IRFC29,NE,610,610,100.00
20,171,888SCL25E,N4,86,86,100.00
20,172,888SCL28,NA,501,501,100.00
20,173,889SCFL27,YC,3,3,100.00
20,174,890AEL31,NN,112,112,100.00
20,175,891IIFCL34,N4,5,5,100.00
20,176,891NTPC33,N6,115,115,100.00
20,177,892NHPC33,N6,186,186,100.00
20,178,892PFCL33,N8,55,35,63.64
20,179,895AEL27,N9,851,700,82.26
20,180,897GS2030,GS,2050,2050,100.00
20,181,898LTF29,N7,152,151,99.34
20,182,89IHFL29,N1,100,100,100.00
20,183,8SMC29,N1,16,16,100.00
20,184,901HUDCO34,NE,1815,1814,99.94
20,185,901NHB34,N6,3,2,66.67
20,186,903SFL28,YI,149,149,100.00
20,187,915AEL28,NC,1,1,100.00
20,188,915APSBC28,N0,2,2,100.00
20,189,915APSBC30,N0,6,6,100.00
20,190,915APSBC31,N0,3,2,66.67
20,191,915APSBC33,N0,4,4,100.00
20,192,915SCL26,NE,73,73,100.00
20,193,91D011026,TB,700,700,100.00
20,194,91D221026,TB,1000,1000,100.00
20,195,91D271126,TB,50100,50100,100.00
20,196,91D291026,TB,100,100,100.00
20,197,91MOFSL27,N2,25,25,100.00
20,198,925IHFL31,N1,100,100,100.00
20,199,925ISF29,N0,30,30,100.00
20,200,925SCL27B,N1,15,15,100.00
20,201,925SCL29A,ZM,1518,1218,80.24
20,202,92GS2030,GS,3600,3600,100.00
20,203,930APMD34,N0,15,15,100.00
20,204,930SFL28,YP,152,152,100.00
20,205,935MOFSL29,N5,72,72,100.00
20,206,935PFL33,N3,65,65,100.00
20,207,935TSIIC33,N0,8,8,100.00
20,208,943ECL28,NJ,110,110,100.00
20,209,948SCL26A,NN,62,62,100.00
20,210,94SFL28,YL,100,100,100.00
20,211,950ISF27C,N0,15,15,100.00
20,212,956AEL29,N6,5,5,100.00
20,213,957ICCL25,YW,106,106,100.00
20,214,957ISFL26,N2,100,100,100.00
20,215,965AEL27,N4,57,57,100.00
20,216,965SCL25F,NZ,108,52,48.15
20,217,96IIFL28,N5,1674,1374,82.08
20,218,96IIFL28A,NF,1490,1490,100.00
20,219,96SFIL24A,NB,123,64,52.03
20,220,970CAGL28,ND,851,672,78.97
20,221,975SCL28,NT,100,100,100.00
20,222,97MOFSL34,N7,50,50,100.00
20,223,97SFL28,YS,200,200,100.00
20,224,985ECL28,NK,432,431,99.77
20,225,985SFIL28,NO,65,45,69.23
20,226,995SCL2035,NM,405,405,100.00
20,227,99AEL29,N7,201,200,99.50
20,228,9AEL30,NE,82,82,100.00
20,229,9IIFL28,Y0,10,10,100.00
20,230,9IIFL31,Y9,30,25,83.33
20,231,9PFL31A,NA,60,60,100.00
20,232,9SCL26BA,NA,165,165,100.00
20,233,A2ZINFRA,EQ,96495,64480,66.82
20,234,AAATECH,EQ,10152,6353,62.58
20,235,AADHARHFC,EQ,270755,139601,51.56
20,236,AAKAAR,SM,12800,12800,100.00
20,237,AAKASH,EQ,251561,188315,74.86
20,238,AARADHYA,SM,10800,10800,100.00
20,239,AAREYDRUGS,EQ,218466,154252,70.61
20,240,AARON,EQ,4586,3493,76.17
20,241,AARTIDRUGS,EQ,94385,51719,54.80
20,242,AARTIIND,EQ,518899,225807,43.52
20,243,AARTIPHARM,EQ,745049,368416,49.45
20,244,AARVI,EQ,10492,6568,62.60
20,245,AASTHA,EQ,177179,89295,50.40
20,246,AATMAJ,SM,20000,16000,80.00
20,247,AAVAS,EQ,82507,44062,53.40
20,248,ABANSENT,EQ,4724,3702,78.37
20,249,ABB,EQ,111152,52918,47.61
20,250,ABBOTINDIA,EQ,5392,2641,48.98
20,251,ABCAPITAL,EQ,2451987,1497764,61.08
20,252,ABCOTS,EQ,10187,6474,63.55
20,253,ABDL,EQ,428345,320436,74.81
20,254,ABFRL,EQ,10440736,3686440,35.31
20,255,ABGSEC,EQ,1748,1725,98.68
20,256,ABH,ST,10800,10800,100.00
20,257,ABHAPOWER,SM,4800,4800,100.00
20,258,ABLBL,EQ,543434,227053,41.78
20,259,ABMKNO,EQ,2557,2491,97.42
20,260,ABREL,EQ,65234,37254,57.11
20,261,ABSL10BANK,EQ,1301,680,52.27
20,262,ABSLAMC,EQ,197790,110242,55.74
20,263,ABSLBANETF,EQ,118426,62687,52.93
20,264,ABSLLIQUID,EQ,1522,1457,95.73
20,265,ABSLMSCIN,EQ,289,276,95.50
20,266,ABSLNN50ET,EQ,10606,6501,61.30
20,267,ABSLPSE,EQ,88062,70040,79.53
20,268,ABSMARINE,SM,169500,106000,62.54
20,269,ACC,EQ,90302,45854,50.78
20,270,ACCELYA,EQ,5455,3766,69.04
20,271,ACCENTMIC,SM,59500,39500,66.39
20,272,ACCPL,ST,68400,66000,96.49
20,273,ACE,EQ,109007,60958,55.92
20,274,ACEINTEG,EQ,2039,1287,63.12
20,275,ACETEC,SM,4800,2400,50.00
20,276,ACGL,EQ,1000,649,64.90
20,277,ACI,EQ,619983,296779,47.87
20,278,ACL,EQ,7960,5518,69.32
20,279,ACMESOLAR,EQ,1367600,545815,39.91
20,280,ACTIVEINFR,SM,3600,3600,100.00
20,281,ACUTAAS,EQ,141224,78219,55.39
20,282,ADANIENSOL,EQ,1342576,660949,49.23
20,283,ADANIENT,EQ,981218,442279,45.07
20,284,ADANIGREEN,EQ,685684,288855,42.13
20,285,ADANIPORTS,EQ,1175225,711557,60.55
20,286,ADANIPOWER,EQ,9839611,3949843,40.14
20,287,ADDICTIVE,SM,4000,4000,100.00
20,288,ADDIND,EQ,2067,1941,93.90
20,289,ADFFOODS,EQ,120114,66470,55.34
20,290,ADISOFT,SM,161600,115200,71.29
20,291,ADL,EQ,646,445,68.89
20,292,ADOR,EQ,37401,20134,53.83
20,293,ADROITINFO,EQ,24445,18757,76.73
20,294,ADSL,EQ,126207,67470,53.46
20,295,ADVAIT,EQ,49298,29486,59.81
20,296,ADVANCE,EQ,95430,54407,57.01
20,297,ADVANIHOTR,EQ,19626,14595,74.37
20,298,ADVENTHTL,EQ,123600,63223,51.15
20,299,ADVENZYMES,EQ,151606,98837,65.19
20,300,ADVIKCA,EQ,337126,302810,89.82
20,301,AEGISLOG,EQ,378402,175119,46.28
20,302,AEGISVOPAK,EQ,615354,262287,42.62
20,303,AEL120924A,N5,51,51,100.00
20,304,AEL12126,NI,4,4,100.00
20,305,AEL170725A,NG,114,114,100.00
20,306,AEPL,EQ,99702,57416,57.59
20,307,AEQUS,EQ,2461232,1187777,48.26
20,308,AEROENTER,EQ,3260028,1451063,44.51
20,309,AEROFLEX,EQ,1428851,514123,35.98
20,310,AERON,SM,19000,17000,89.47
20,311,AERONEU,EQ,36220,17538,48.42
20,312,AEROPLANE,EQ,994634,706493,71.03
20,313,AESTHETIK,SM,10000,5000,50.00
20,314,AETHER,EQ,122482,60219,49.17
20,315,AFCONS,EQ,425086,226502,53.28
20,316,AFFLE,EQ,423635,124918,29.49
20,317,AFFORDABLE,EQ,23084,15847,68.65
20,318,AFIL,EQ,552669,327622,59.28
20,319,AFSL,EQ,3949,2360,59.76
20,320,AGARIND,EQ,45037,22137,49.15
20,321,AGARWALEYE,EQ,402398,240507,59.77
20,322,AGARWALFT,SM,1500,1500,100.00
20,323,AGARWALTUF,SM,91200,70800,77.63
20,324,AGI,EQ,98108,51362,52.35
20,325,AGIIL,EQ,1078054,295238,27.39
20,326,AGL,EQ,8294166,5560811,67.04
20,327,AGNI,SM,17500,10000,57.14
20,328,AGRITECH,EQ,921,717,77.85
20,329,AGROPHOS,EQ,35970,25936,72.10
20,330,AGUL,SM,10000,8000,80.00
20,331,AHCL,EQ,2176718,1078131,49.53
20,332,AHLADA,EQ,20508,13748,67.04
20,333,AHLEAST,EQ,1897,806,42.49
20,334,AHLUCONT,EQ,80503,47538,59.05
20,335,AIAENG,EQ,15736,7052,44.81
20,336,AIIL,EQ,136349,62401,45.77
20,337,AILIMITED,SM,6000,6000,100.00
20,338,AIMTRON,SM,34000,22000,64.71
20,339,AIRAN,EQ,430162,249187,57.93
20,340,AIROLAM,EQ,1008,526,52.18
20,341,AISL,SM,11400,9600,84.21
20,342,AJANTPHARM,EQ,72590,42895,59.09
20,343,AJAXENGG,EQ,123620,66097,53.47
20,344,AJMERA,EQ,184338,80138,43.47
20,345,AJOONI,EQ,1511024,1143415,75.67
20,346,AKANKSHA,SM,13000,11000,84.62
20,347,AKASH,EQ,2451,1633,66.63
20,348,AKCAPIT,EQ,1137,1014,89.18
20,349,AKG,EQ,18592,18510,99.56
20,350,AKI,EQ,701339,616593,87.92
20,351,AKIKO,SM,27200,23200,85.29
20,352,AKSHAR,EQ,1198508,833603,69.55
20,353,AKUMS,EQ,120744,62476,51.74
20,354,ALANKIT,EQ,120164,96540,80.34
20,355,ALBERTDAVD,EQ,4087,2720,66.55
20,356,ALCODIS,SM,625,625,100.00
20,357,ALEMBICLTD,EQ,1721715,699968,40.66
20,358,ALFREDHE,EQ,126,106,84.13
20,359,ALGOQUANT,EQ,1553966,497521,32.02
20,360,ALICON,EQ,8931,5299,59.33
20,361,ALIVUS,EQ,128673,54380,42.26
20,362,ALKALI,EQ,72483,44898,61.94
20,363,ALKEM,EQ,139659,85770,61.41
20,364,ALKYLAMINE,EQ,126528,36669,28.98
20,365,ALLCARGO,EQ,15107126,4886271,32.34
20,366,ALLDIGI,EQ,8789,6453,73.42
20,367,ALLETEC,SM,28800,26000,90.28
20,368,ALLTIME,EQ,264900,136250,51.43
20,369,ALMONDZ,EQ,773910,541719,70.00
20,370,ALOKINDS,EQ,27360409,13724718,50.16
20,371,ALPA,EQ,3393,1138,33.54
20,372,ALPEXSOLAR,SM,116600,80900,69.38
20,373,ALPHA,EQ,574919,373180,64.91
20,374,ALPHAETF,EQ,184284,134533,73.00
20,375,ALPINETEX,EQ,1259777,420492,33.38
20,376,ALPL30IETF,EQ,408997,202072,49.41
20,377,ALUFLUOR,EQ,6241,4536,72.68
20,378,ALUWIND,SM,9000,7500,83.33
20,379,AMAGI,EQ,399014,195370,48.96
20,380,AMAL,EQ,4759,3680,77.33
20,381,AMARJOTHI,EQ,456,433,94.96
20,382,AMBAAUTO,SM,14000,12000,85.71
20,383,AMBER,EQ,122437,59490,48.59
20,384,AMBICAAGAR,EQ,23205,19643,84.65
20,385,AMBIKCO,EQ,7879,4069,51.64
20,386,AMBUJACEM,EQ,879449,458676,52.15
20,387,AMCL,SM,800,800,100.00
20,388,AMDIND,EQ,70502,28264,40.09
20,389,AMEYA,SM,5000,3000,60.00
20,390,AMIABLE,SM,9600,0,0.00
20,391,AMJLAND,EQ,9260,5952,64.28
20,392,AMNPLST,EQ,4663,3642,78.10
20,393,AMRUTANJAN,EQ,63397,32257,50.88
20,394,ANANDRATHI,EQ,270161,116612,43.16
20,395,ANANTAM,IV,19320,19028,98.49
20,396,ANANTRAJ,EQ,5173652,1560083,30.15
20,397,ANAWIL,SM,239600,142800,59.60
20,398,ANDHRAPAP,EQ,27336653,2217287,8.11
20,399,ANDHRSUGAR,EQ,443882,174350,39.28
20,400,ANDREWYU,EQ,65412,53290,81.47
20,401,ANGELONE,EQ,7522794,2870572,38.16
20,402,ANIKINDS,EQ,15794,11568,73.24
20,403,ANLON,SM,7600,7600,100.00
20,404,ANMOL,EQ,167944,130128,77.48
20,405,ANNAPURNA,EQ,101805,73296,72.00
20,406,ANONDITA,SM,68800,51800,75.29
20,407,ANSALBU,EQ,1438,1288,89.57
20,408,ANTELOPUS,EQ,2854173,292658,10.25
20,409,ANTGRAPHIC,EQ,207125,141396,68.27
20,410,ANTHEM,EQ,667717,326706,48.93
20,411,ANUHPHR,EQ,1069062,487950,45.64
20,412,ANUP,EQ,11158,5883,52.72
20,413,ANURAS,EQ,286021,128647,44.98
20,414,AONEGOLD,EQ,404500,273476,67.61
20,415,AONELIQUID,EQ,7111,5002,70.34
20,416,AONENIFTY,EQ,156717,142211,90.74
20,417,AONESILVER,EQ,389029,264258,67.93
20,418,AONETMMQ50,EQ,32677,14353,43.92
20,419,AONETOTAL,EQ,196397,84872,43.21
20,420,APARINDS,EQ,73366,25063,34.16
20,421,APCL,EQ,7097,5065,71.37
20,422,APCOTEXIND,EQ,96163,44254,46.02
20,423,APEX,EQ,115008,60172,52.32
20,424,APEXECO,ST,8000,8000,100.00
20,425,APLAPOLLO,EQ,709214,371901,52.44
20,426,APLLTD,EQ,171275,77584,45.30
20,427,APOLLO,EQ,11691954,4778118,40.87
20,428,APOLLOHOSP,EQ,303793,173460,57.10
20,429,APOLLOPIPE,EQ,115502,53094,45.97
20,430,APOLLOTYRE,EQ,438180,207501,47.36
20,431,APOLSINHOT,EQ,979,823,84.07
20,432,APOORVA,EQ,29,29,100.00
20,433,APRAMEYA,SM,14000,12500,89.29
20,434,APS,SM,9000,5750,63.89
20,435,APSISAERO,ST,32400,28800,88.89
20,436,APTUS,EQ,1460350,782457,53.58
20,437,AQYLON,EQ,522202,334434,64.04
20,438,ARCHIDPLY,EQ,16124,10632,65.94
20,439,ARCHIES,EQ,8213,5531,67.34
20,440,ARCIIL,SM,7000,6000,85.71
20,441,ARCL,EQ,1534,1250,81.49
20,442,ARDEE,EQ,4068340,1683014,41.37
20,443,ARE&M,EQ,694840,352855,50.78
20,444,ARENTERP,EQ,1895,1311,69.18
20,445,ARFIN,EQ,4760846,1997202,41.95
20,446,ARHAM,SM,77000,29000,37.66
20,447,ARIES,EQ,113668,56687,49.87
20,448,ARIHANT,EQ,1341,700,52.20
20,449,ARIHANTACA,SM,10400,10400,100.00
20,450,ARIHANTCAP,EQ,162170,95879,59.12
20,451,ARIHANTSUP,EQ,26550,25818,97.24
20,452,ARIS,EQ,539906,230519,42.70
20,453,ARKADE,EQ,121170,47149,38.91
20,454,ARMANFIN,EQ,25672,14788,57.60
20,455,ARMOUR,ST,2000,2000,100.00
20,456,AROGRANITE,EQ,25353,21578,85.11
20,457,ARSSBL,EQ,133960,63042,47.06
20,458,ARTEMISMED,EQ,782569,356835,45.60
20,459,ARTNIRMAN,EQ,1820,1749,96.10
20,460,ARUNAYA,SM,12000,6000,50.00
20,461,ARVEE,EQ,697,340,48.78
20,462,ARVIND,EQ,478679,236088,49.32
20,463,ARVINDFASN,EQ,81565,40194,49.28
20,464,ARVINDPORT,SM,7500,6000,80.00
20,465,ARVSMART,EQ,27106,13446,49.61
20,466,ARYAMAN,EQ,34,34,100.00
20,467,ASAHIINDIA,EQ,106030,71606,67.53
20,468,ASAL,EQ,18318,9321,50.88
20,469,ASALCBR,EQ,16434,8170,49.71
20,470,ASHALOG,SM,2000,2000,100.00
20,471,ASHAPURMIN,EQ,296446,163265,55.07
20,472,ASHIANA,EQ,71117,42125,59.23
20,473,ASHIMASYN,EQ,35393,29896,84.47
20,474,ASHOKA,EQ,581090,232338,39.98
20,475,ASHOKAMET,EQ,152039,78413,51.57
20,476,ASHOKLEY,EQ,10426646,4232978,40.60
20,477,ASHUTOSH,ST,3186000,3182400,99.89
20,478,ASHWINI,SM,2000,2000,100.00
20,479,ASIANENE,EQ,356718,155773,43.67
20,480,ASIANHOTNR,EQ,22793,12867,56.45
20,481,ASIANPAINT,EQ,240336,120227,50.02
20,482,ASIANTILES,EQ,2616485,1053466,40.26
20,483,ASIANTNE,EQ,12163,8168,67.15
20,484,ASKAUTOLTD,EQ,121536,53848,44.31
20,485,ASPINWALL,EQ,2192,1636,74.64
20,486,ASPIRE,SM,2000,2000,100.00
20,487,ASSAMENT,EQ,6,6,100.00
20,488,ASTAR,EQ,11,10,90.91
20,489,ASTEC,EQ,41084,22314,54.31
20,490,ASTERDM,EQ,881643,464833,52.72
20,491,ASTRAL,EQ,742651,480686,64.73
20,492,ASTRAMICRO,EQ,471255,195529,41.49
20,493,ASTRAZEN,EQ,5460,2138,39.16
20,494,ATALREAL,EQ,28399351,11145054,39.24
20,495,ATAM,EQ,17563,12773,72.73
20,496,ATCENERGY,ST,10800,10800,100.00
20,497,ATGL,EQ,415933,156487,37.62
20,498,ATHERENERG,EQ,3789386,852952,22.51
20,499,ATL,EQ,187311,87184,46.55
20,500,ATLANTAA,EQ,73904,44655,60.42
20,501,ATLANTAELE,EQ,141076,72125,51.12
20,502,ATLASCYCLE,EQ,2973,2596,87.32
20,503,ATLPP,E1,8424,7804,92.64
20,504,ATMASTCO,SM,6400,6000,93.75
20,505,ATUL,EQ,21154,11376,53.78
20,506,ATULAUTO,EQ,58661,34509,58.83
20,507,AUBANK,EQ,939647,480857,51.17
20,508,AUGMONT,EQ,1669696,316708,18.97
20,509,AURIONPRO,EQ,203606,118711,58.30
20,510,AUROIMPEX,SM,1600,1600,100.00
20,511,AUROPHARMA,EQ,536717,259622,48.37
20,512,AURUM,EQ,45681,32413,70.96
20,513,AURUS,EQ,64024,55471,86.64
20,514,AUSL,SM,10000,10000,100.00
20,515,AUSOMENT,EQ,7654,6837,89.33
20,516,AUSTENG,EQ,5309,3784,71.28
20,517,AUTOAXLES,EQ,7960,5605,70.41
20,518,AUTOBEES,EQ,190612,115159,60.42
20,519,AUTOIETF,EQ,633914,505237,79.70
20,520,AUTOIND,EQ,302191,176178,58.30
20,521,AVADHSUGAR,EQ,187551,69498,37.06
20,522,AVALON,EQ,1652753,295193,17.86
20,523,AVANA,ST,28000,28000,100.00
20,524,AVANCE,EQ,3867349,1793386,46.37
20,525,AVANTEL,EQ,676368,304659,45.04
20,526,AVANTIFEED,EQ,183898,93430,50.81
20,527,AVIANSH,SM,2000,2000,100.00
20,528,AVIENCE,SM,16200,12000,74.07
20,529,AVL,EQ,168049,118882,70.74
20,530,AVONMORE,EQ,647927,505729,78.05
20,531,AVPINFRA,SM,51200,35200,68.75
20,532,AVROIND,EQ,339333,201398,59.35
20,533,AVTNPL,EQ,126113,75112,59.56
20,534,AWFIS,EQ,304253,199434,65.55
20,535,AWHCL,EQ,66405,35218,53.04
20,536,AWL,EQ,1402294,683157,48.72
20,537,AXISBANK,EQ,1592707,961730,60.38
20,538,AXISCADES,EQ,192175,94212,49.02
20,539,AXITA,EQ,574580,338437,58.90
20,540,AXTEL,EQ,1357,867,63.89
20,541,AYE,EQ,1370435,674306,49.20
20,542,AYMSYNTEX,EQ,78696,52537,66.76
20,543,AZAD,EQ,493178,189359,38.40
20,544,AZADIND,EQ,66631,10738,16.12
20,545,BABAFP,SM,6400,4800,75.00
20,546,BAGDIGITAL,SM,1600,1600,100.00
20,547,BAGFILMS,EQ,596328,289004,48.46
20,548,BAGMANE,RR,712552,624056,87.58
20,549,BAHETI,SM,15000,8625,57.50
20,550,BAIDFIN,EQ,194252,167762,86.36
20,551,BAJAJ-AUTO,EQ,106111,52275,49.26
20,552,BAJAJCON,EQ,1131292,628712,55.57
20,553,BAJAJELEC,EQ,243527,92416,37.95
20,554,BAJAJFINSV,EQ,502611,314545,62.58
20,555,BAJAJHCARE,EQ,184124,75805,41.17
20,556,BAJAJHFL,EQ,3878435,1724079,44.45
20,557,BAJAJHIND,EQ,47854998,10910191,22.80
20,558,BAJAJHLDNG,EQ,40066,23755,59.29
20,559,BAJAJINDEF,EQ,10012,5845,58.38
20,560,BAJAJST,EQ,16911,14385,85.06
20,561,BAJEL,EQ,535172,246865,46.13
20,562,BAJFINANCE,EQ,3586860,1934962,53.95
20,563,BALAJEE,EQ,12936,9518,73.58
20,564,BALAJIPHOS,SM,10000,7000,70.00
20,565,BALAJITELE,EQ,181918,93166,51.21
20,566,BALAMINES,EQ,490283,164842,33.62
20,567,BALAXI,EQ,69369,50857,73.31
20,568,BALKRISHNA,EQ,28940,21211,73.29
20,569,BALKRISIND,EQ,364047,204881,56.28
20,570,BALMLAWRIE,EQ,165626,86506,52.23
20,571,BALPHARMA,EQ,156982,83615,53.26
20,572,BALRAMCHIN,EQ,5509645,567189,10.29
20,573,BALUFORGE,EQ,2264071,618485,27.32
20,574,BANARBEADS,EQ,2938,2807,95.54
