Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10092026,1892686493,0003398
Trade Date <10-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,86,736GS2052,GS,31,31,100.00
20,87,737CG31,SG,100,100,100.00
20,88,737GS2028,GS,100,100,100.00
20,89,737NTPC35C,NA,38,38,100.00
20,90,738GS2027,GS,31100,31100,100.00
20,91,739AP29,SG,900,900,100.00
20,92,73GS2053,GS,31763,31763,100.00
20,93,741GS2036,GS,6938,6069,87.47
20,94,743BR39,SG,100,100,100.00
20,95,743GJ27,SG,100,100,100.00
20,96,743GS2076,GS,857146,855030,99.75
20,97,746GS2073,GS,22904,22903,100.00
20,98,746RJ34,SG,600,600,100.00
20,99,747GJ28,SG,100,100,100.00
20,100,749UP34A,SG,100,100,100.00
20,101,74GS2062,GS,7,7,100.00
20,102,750GS2056,GS,301,301,100.00
20,103,751HUDCO28,N5,236,236,100.00
20,104,753IRFC30,NJ,5,5,100.00
20,105,754GS2036,GS,197464,186729,94.56
20,106,75GS2034,GS,845,845,100.00
20,107,764AP56,SG,600,500,83.33
20,108,764HUDCO31,N8,2,2,100.00
20,109,764IRFC31,NO,569,551,96.84
20,110,765BR44,SG,500,500,100.00
20,111,765BR51,SG,500,500,100.00
20,112,765RJ48,SG,100,100,100.00
20,113,767TS45,SG,100,100,100.00
20,114,769HUDCO31,N9,276,276,100.00
20,115,769NHAI31,NE,964,955,99.07
20,116,76NHAI31,NA,1351,1351,100.00
20,117,771GS2066,GS,80720,78670,97.46
20,118,773UP33A,SG,100,100,100.00
20,119,774IREDA31,N7,705,669,94.89
20,120,777HP49,SG,200,200,100.00
20,121,77AP29,SG,200,100,50.00
20,122,77MH34A,SG,100,100,100.00
20,123,781RJ49,SG,2000,2000,100.00
20,124,783AS46,SG,200,200,100.00
20,125,783KL49,SG,100,100,100.00
20,126,797IGT31,NL,36,24,66.67
20,127,79NHIT35,N1,417,417,100.00
20,128,79NHIT40,N2,541,516,95.38
20,129,79NHIT47,N3,460,456,99.13
20,130,812REC27,NI,1069,1069,100.00
20,131,81TCHF28,N8,1,1,100.00
20,132,820IIFL27,N9,500,500,100.00
20,133,824GS2027,GS,50004,50004,100.00
20,134,826GS2027,GS,6,6,100.00
20,135,828GS2032,GS,1001,1001,100.00
20,136,82HUDCO27,N2,900,900,100.00
20,137,82IGT31,NJ,418,319,76.32
20,138,830NHAI27,N2,1150,1150,100.00
20,139,837IIFL28,Y4,1,1,100.00
20,140,840CIFCL28,N4,400,400,100.00
20,141,842IIFL26,NL,1316,1316,100.00
20,142,843IHFL29,NC,116,116,100.00
20,143,846REC28,N6,250,250,100.00
20,144,852IIFL29,Y5,15,15,100.00
20,145,862AEL31,NM,53,50,94.34
20,146,863IRFC29,NC,160,160,100.00
20,147,865IFL28,NZ,200,200,100.00
20,148,865IIFL28,NS,335,335,100.00
20,149,865IIFL31,Y6,115,115,100.00
20,150,865IRFC29,NA,1260,1260,100.00
20,151,865LTF26,NN,10,10,100.00
20,152,865TCAPS27,N8,50,50,100.00
20,153,870IIFL28,Y7,100,100,100.00
20,154,871REC28,N9,131,131,100.00
20,155,875AEL29,NK,175,175,100.00
20,156,875IIFL26,NM,225,225,100.00
20,157,875NHAI29,N6,1119,1119,100.00
20,158,876HUDCO28,ND,246,246,100.00
20,159,879SCL26,NC,25,25,100.00
20,160,87LTF27,NH,16,13,81.25
20,161,880IREDA29,N5,359,359,100.00
20,162,885AEL28,NB,178,100,56.18
20,163,885IIFL29,Y8,20,20,100.00
20,164,885SCL26,N9,100,100,100.00
20,165,888ECL28,N1,58,58,100.00
20,166,888IRFC29,NE,100,100,100.00
20,167,888SCL25E,N4,56,27,48.21
20,168,890AEL31,NN,488,352,72.13
20,169,891NTPC33,N6,779,740,94.99
20,170,892PFCL33,N8,61,43,70.49
20,171,895AEL27,N9,200,200,100.00
20,172,897GS2030,GS,50,50,100.00
20,173,898LTF29,N7,302,302,100.00
20,174,89IHFL29,N1,318,318,100.00
20,175,902SCL28,N1,1926,1925,99.95
20,176,903SFL28,YI,21,21,100.00
20,177,905LTF27,NF,10,10,100.00
20,178,910TCAP28,NA,2,2,100.00
20,179,915SCL26,NE,51,51,100.00
20,180,91D031226,TB,200,100,50.00
20,181,91D151026,TB,1100,1100,100.00
20,182,91D170926,TB,500,500,100.00
20,183,91D191126,TB,900,900,100.00
20,184,91D271126,TB,1000,1000,100.00
20,185,91MOFSL27,N2,50,50,100.00
20,186,925ECL28,N2,100,100,100.00
20,187,925ICFL28,N0,1,1,100.00
20,188,925IHFL29,N1,100,100,100.00
20,189,925ISF28,N0,11,11,100.00
20,190,925SCL2028,N8,400,400,100.00
20,191,92GS2030,GS,24152,24152,100.00
20,192,930AEL30,NF,302,202,66.89
20,193,930APMD33,N0,13,13,100.00
20,194,930SFL28,YP,95,95,100.00
20,195,932AEL27,N3,150,150,100.00
20,196,935LTF29,N5,650,550,84.62
20,197,935TSI32,N0,10,10,100.00
20,198,935TSIIC28,N0,1,1,100.00
20,199,93MOFSL34,N6,101,101,100.00
20,200,948SCL27A,ZJ,125,125,100.00
20,201,948SCL27D,N1,2,2,100.00
20,202,94SFL28,YL,130,130,100.00
20,203,955SCL35,NO,29,29,100.00
20,204,956AEL29,N6,102,102,100.00
20,205,965AEL27,N4,1330,1230,92.48
20,206,965SCL25F,NZ,6,6,100.00
20,207,96IIFL28,N5,1053,1053,100.00
20,208,96IIFL28A,NF,1164,1029,88.40
20,209,96SFIL24A,NB,31,31,100.00
20,210,970CAGL28,ND,75,60,80.00
20,211,971SCL29T,N1,12,6,50.00
20,212,971SCL30,N1,6,6,100.00
20,213,97MOFSL34,N7,200,200,100.00
20,214,985ECL28,NK,348,348,100.00
20,215,985SFIL28,NO,102,102,100.00
20,216,995SCL2035,NM,81,81,100.00
20,217,99AEL29,N7,1,1,100.00
20,218,99SCL27,ZH,10,10,100.00
20,219,9AEL30,NE,15,15,100.00
20,220,9IHFL27,N1,216,216,100.00
20,221,9IIFL28A,NT,150,150,100.00
20,222,9IIFL31,Y9,120,120,100.00
20,223,9PCPL28A,N0,23,21,91.30
20,224,9TCAP28,N9,41,41,100.00
20,225,A2ZINFRA,EQ,263345,195123,74.09
20,226,AAATECH,EQ,10673,4379,41.03
20,227,AADHARHFC,EQ,418935,284560,67.92
20,228,AAKAAR,SM,8000,8000,100.00
20,229,AAKASH,EQ,795578,431780,54.27
20,230,AARADHYA,SM,67200,64800,96.43
20,231,AAREYDRUGS,EQ,98928,54073,54.66
20,232,AARON,EQ,14071,8555,60.80
20,233,AARTIDRUGS,EQ,254738,122413,48.05
20,234,AARTIIND,EQ,589520,230069,39.03
20,235,AARTIPHARM,EQ,285444,112949,39.57
20,236,AARVI,EQ,4118,3126,75.91
20,237,AASTHA,EQ,263315,190798,72.46
20,238,AATMAJ,SM,4000,4000,100.00
20,239,AAVAS,EQ,69794,36119,51.75
20,240,ABANSENT,EQ,12639,3579,28.32
20,241,ABB,EQ,93304,47279,50.67
20,242,ABBOTINDIA,EQ,7222,3716,51.45
20,243,ABCAPITAL,EQ,1395209,669611,47.99
20,244,ABCOTS,EQ,5619,3472,61.79
20,245,ABDL,EQ,300853,149144,49.57
20,246,ABFRL,EQ,2526835,1235021,48.88
20,247,ABGSEC,EQ,15,14,93.33
20,248,ABH,ST,714000,700800,98.15
20,249,ABHAPOWER,SM,8000,8000,100.00
20,250,ABLBL,EQ,410335,240009,58.49
20,251,ABMKNO,EQ,220,195,88.64
20,252,ABREL,EQ,47082,19132,40.64
20,253,ABSL10BANK,EQ,1768,1757,99.38
20,254,ABSLAMC,EQ,371848,170417,45.83
20,255,ABSLBANETF,EQ,224185,202900,90.51
20,256,ABSLLIQUID,EQ,3130,2029,64.82
20,257,ABSLMSCIN,EQ,154,154,100.00
20,258,ABSLNN50ET,EQ,7701,5833,75.74
20,259,ABSLPSE,EQ,29732,16748,56.33
20,260,ABSMARINE,SM,50500,28500,56.44
20,261,ACC,EQ,110068,59910,54.43
20,262,ACCELYA,EQ,5259,3579,68.05
20,263,ACCENTMIC,SM,105500,62500,59.24
20,264,ACCPL,ST,6000,6000,100.00
20,265,ACE,EQ,182048,83144,45.67
20,266,ACEINTEG,EQ,2437,1929,79.15
20,267,ACETEC,SM,7200,6000,83.33
20,268,ACGL,EQ,764,619,81.02
20,269,ACI,EQ,159627,93763,58.74
20,270,ACL,EQ,8422,6261,74.34
20,271,ACMESOLAR,EQ,743888,344523,46.31
20,272,ACTIVEINFR,SM,5400,5400,100.00
20,273,ACUTAAS,EQ,1000453,342967,34.28
20,274,ADANIENSOL,EQ,1412618,617267,43.70
20,275,ADANIENT,EQ,1716315,670265,39.05
20,276,ADANIGREEN,EQ,1163355,442052,38.00
20,277,ADANIPORTS,EQ,2777377,1788095,64.38
20,278,ADANIPOWER,EQ,18719604,9660498,51.61
20,279,ADDICTIVE,SM,6000,6000,100.00
20,280,ADDIND,EQ,3924,3688,93.99
20,281,ADFFOODS,EQ,72441,27109,37.42
20,282,ADISOFT,SM,139200,98400,70.69
20,283,ADL,EQ,610,584,95.74
20,284,ADOR,EQ,20760,12431,59.88
20,285,ADROITINFO,EQ,59921,41096,68.58
20,286,ADSL,EQ,91385,43101,47.16
20,287,ADVAIT,EQ,39928,18457,46.23
20,288,ADVANCE,EQ,447365,179189,40.05
20,289,ADVANIHOTR,EQ,24668,17967,72.84
20,290,ADVENTHTL,EQ,70220,37321,53.15
20,291,ADVENZYMES,EQ,461639,230004,49.82
20,292,ADVIKCA,EQ,299553,271247,90.55
20,293,AEGISLOG,EQ,1152343,396313,34.39
20,294,AEGISVOPAK,EQ,693995,289069,41.65
20,295,AEPL,EQ,36236,25016,69.04
20,296,AEQUS,EQ,1702460,594153,34.90
20,297,AEROENTER,EQ,1779021,694956,39.06
20,298,AEROFLEX,EQ,940236,300073,31.91
20,299,AERON,SM,8000,5000,62.50
20,300,AERONEU,EQ,99364,79731,80.24
20,301,AEROPLANE,EQ,1976088,847002,42.86
20,302,AESTHETIK,SM,2000,2000,100.00
20,303,AETHER,EQ,349496,145133,41.53
20,304,AFCONS,EQ,3868242,2818800,72.87
20,305,AFFLE,EQ,141274,55581,39.34
20,306,AFFORDABLE,EQ,29015,15714,54.16
20,307,AFIL,EQ,519018,458774,88.39
20,308,AFSL,EQ,4088,3179,77.76
20,309,AGARIND,EQ,37587,24143,64.23
20,310,AGARWALEYE,EQ,154967,117266,75.67
20,311,AGARWALFT,SM,1500,1500,100.00
20,312,AGARWALTUF,SM,12000,6000,50.00
20,313,AGI,EQ,203446,89121,43.81
20,314,AGIIL,EQ,1376698,328084,23.83
20,315,AGL,EQ,3759448,1019022,27.11
20,316,AGNI,SM,7500,7500,100.00
20,317,AGRITECH,EQ,3421,2318,67.76
20,318,AGROPHOS,EQ,84181,64120,76.17
20,319,AHCL,EQ,31629564,8483925,26.82
20,320,AHLADA,EQ,8683,6598,75.99
20,321,AHLEAST,EQ,548,371,67.70
20,322,AHLUCONT,EQ,34728,18839,54.25
20,323,AIAENG,EQ,27226,14034,51.55
20,324,AIIL,EQ,68818,29524,42.90
20,325,AILIMITED,SM,24000,24000,100.00
20,326,AIMTRON,SM,72200,37800,52.35
20,327,AIRAN,EQ,200063,151005,75.48
20,328,AIROLAM,EQ,2260,1898,83.98
20,329,AISL,SM,1800,1800,100.00
20,330,AJANTPHARM,EQ,20445,6524,31.91
20,331,AJAXENGG,EQ,58801,34308,58.35
20,332,AJMERA,EQ,614428,209998,34.18
20,333,AJOONI,EQ,279132,187975,67.34
20,334,AKANKSHA,SM,5000,5000,100.00
20,335,AKASH,EQ,2847,2839,99.72
20,336,AKCAPIT,EQ,1610,1244,77.27
20,337,AKG,EQ,59083,53302,90.22
20,338,AKIKO,SM,8800,6400,72.73
20,339,AKSHAR,EQ,917541,695195,75.77
20,340,AKUMS,EQ,289465,171702,59.32
20,341,ALANKIT,EQ,82978,61750,74.42
20,342,ALBERTDAVD,EQ,1634,1157,70.81
20,343,ALCODIS,SM,625,625,100.00
20,344,ALEMBICLTD,EQ,819704,375283,45.78
20,345,ALGOQUANT,EQ,1336644,439063,32.85
20,346,ALICON,EQ,53814,26291,48.86
20,347,ALIVUS,EQ,72284,33680,46.59
20,348,ALKALI,EQ,36492,19763,54.16
20,349,ALKEM,EQ,41390,26167,63.22
20,350,ALKYLAMINE,EQ,56790,24812,43.69
20,351,ALLCARGO,EQ,11337840,3884959,34.27
20,352,ALLDIGI,EQ,3897,2727,69.98
20,353,ALLETEC,SM,14800,12000,81.08
20,354,ALLTIME,EQ,29906,15788,52.79
20,355,ALMONDZ,EQ,292639,215132,73.51
20,356,ALOKINDS,EQ,21813064,7300773,33.47
20,357,ALPA,EQ,8797,6508,73.98
20,358,ALPEXSOLAR,SM,30700,23600,76.87
20,359,ALPHA,EQ,538298,321690,59.76
20,360,ALPHAETF,EQ,227031,151543,66.75
20,361,ALPINETEX,EQ,125778,69031,54.88
20,362,ALPL30IETF,EQ,222030,134934,60.77
20,363,ALUFLUOR,EQ,2392,1815,75.88
20,364,ALUWIND,SM,16500,12000,72.73
20,365,AMAGI,EQ,165269,66719,40.37
20,366,AMAL,EQ,6250,3555,56.88
20,367,AMARJOTHI,EQ,7568,6627,87.57
20,368,AMBAAUTO,SM,18000,16000,88.89
20,369,AMBANIORGO,SM,2000,2000,100.00
20,370,AMBER,EQ,96213,30470,31.67
20,371,AMBICAAGAR,EQ,35462,11181,31.53
20,372,AMBIKCO,EQ,7441,4531,60.89
20,373,AMBUJACEM,EQ,1427859,712221,49.88
20,374,AMCL,SM,1200,1200,100.00
20,375,AMDIND,EQ,15155,10759,70.99
20,376,AMEYA,SM,24000,21000,87.50
20,377,AMJLAND,EQ,10983,7456,67.89
20,378,AMNPLST,EQ,3607,1511,41.89
20,379,AMRUTANJAN,EQ,53900,30178,55.99
20,380,ANANDRATHI,EQ,473429,268153,56.64
20,381,ANANTAM,IV,1670,1641,98.26
20,382,ANANTRAJ,EQ,1181722,529116,44.77
20,383,ANAWIL,SM,565600,312000,55.16
20,384,ANDHRAPAP,EQ,4500334,510924,11.35
20,385,ANDHRSUGAR,EQ,221478,121831,55.01
20,386,ANDREWYU,EQ,35796,24773,69.21
20,387,ANGELONE,EQ,2559910,937589,36.63
20,388,ANIKINDS,EQ,2353,1882,79.98
20,389,ANLON,SM,2000,1600,80.00
20,390,ANMOL,EQ,1844371,755772,40.98
20,391,ANNAPURNA,EQ,39912,23262,58.28
20,392,ANOND-RE,ST,16460,16320,99.15
20,393,ANONDITA,SM,108600,81400,74.95
20,394,ANSALBU,EQ,2021,1349,66.75
20,395,ANTELOPUS,EQ,2976174,270951,9.10
20,396,ANTGRAPHIC,EQ,400862,215268,53.70
20,397,ANTHEM,EQ,844850,540912,64.02
20,398,ANUHPHR,EQ,400127,205067,51.25
20,399,ANUP,EQ,16776,8659,51.62
20,400,ANURAS,EQ,33522,21242,63.37
20,401,ANYA,SM,25000,20000,80.00
20,402,AONEGOLD,EQ,318543,168302,52.83
20,403,AONELIQUID,EQ,10942,9147,83.60
20,404,AONENIFTY,EQ,231174,178345,77.15
20,405,AONESILVER,EQ,352020,254380,72.26
20,406,AONETMMQ50,EQ,37382,26828,71.77
20,407,AONETOTAL,EQ,130733,50448,38.59
20,408,APARINDS,EQ,114403,41711,36.46
20,409,APCL,EQ,4073,3664,89.96
20,410,APCOTEXIND,EQ,81232,51938,63.94
20,411,APEX,EQ,50528,21063,41.69
20,412,APEXECO,ST,13600,12000,88.24
20,413,APLAPOLLO,EQ,292273,153281,52.44
20,414,APLLTD,EQ,119529,53569,44.82
20,415,APOLLO,EQ,7449993,2045835,27.46
20,416,APOLLOHOSP,EQ,329159,211627,64.29
20,417,APOLLOPIPE,EQ,130281,57509,44.14
20,418,APOLLOTYRE,EQ,284234,114790,40.39
20,419,APOLSINHOT,EQ,610,525,86.07
20,420,APOORVA,EQ,958,947,98.85
20,421,APRAMEYA,SM,13000,12500,96.15
20,422,APS,SM,27750,23000,82.88
20,423,APSISAERO,ST,50400,46800,92.86
20,424,APTUS,EQ,1627426,1090320,67.00
20,425,AQYLON,EQ,387396,193053,49.83
20,426,ARABIAN,SM,8000,4000,50.00
20,427,ARCHIDPLY,EQ,30279,21844,72.14
20,428,ARCHIES,EQ,27960,24325,87.00
20,429,ARCIIL,SM,2000,2000,100.00
20,430,ARCL,EQ,2888,2219,76.84
20,431,ARDEE,EQ,3003161,1322234,44.03
20,432,ARE&M,EQ,438438,214338,48.89
20,433,ARENTERP,EQ,5299,2302,43.44
20,434,ARFIN,EQ,674744,202624,30.03
20,435,ARHAM,SM,30000,17000,56.67
20,436,ARIHANT,EQ,727,464,63.82
20,437,ARIHANTCAP,EQ,77332,47049,60.84
20,438,ARIHANTSUP,EQ,8100,6429,79.37
20,439,ARIS,EQ,2028975,336903,16.60
20,440,ARKADE,EQ,154761,43983,28.42
20,441,ARMANFIN,EQ,16638,7158,43.02
20,442,ARMOUR,ST,6000,6000,100.00
20,443,AROGRANITE,EQ,11239,10760,95.74
20,444,ARSSBL,EQ,81397,49020,60.22
20,445,ARTEMISMED,EQ,724459,270647,37.36
20,446,ARTNIRMAN,EQ,568,542,95.42
20,447,ARUNAYA,SM,6000,4000,66.67
20,448,ARVEE,EQ,18321,8538,46.60
20,449,ARVIND,EQ,423712,165152,38.98
20,450,ARVINDFASN,EQ,291313,189743,65.13
20,451,ARVINDPORT,SM,54000,52500,97.22
20,452,ARVSMART,EQ,42075,24907,59.20
20,453,ARYAMAN,EQ,34,34,100.00
20,454,ASAHIINDIA,EQ,220953,96323,43.59
20,455,ASAL,EQ,5668,3502,61.79
20,456,ASALCBR,EQ,75970,33532,44.14
20,457,ASHALOG,SM,2000,2000,100.00
20,458,ASHAPURMIN,EQ,268976,142516,52.98
20,459,ASHIANA,EQ,19176,10712,55.86
20,460,ASHIMASYN,EQ,66907,44841,67.02
20,461,ASHOKA,EQ,492184,228004,46.32
20,462,ASHOKAMET,EQ,12840,10361,80.69
20,463,ASHOKLEY,EQ,16214508,8036229,49.56
20,464,ASHUTOSH,ST,345600,303600,87.85
20,465,ASHWINI,SM,10000,8000,80.00
20,466,ASIANENE,EQ,161522,70488,43.64
20,467,ASIANHOTNR,EQ,13812,7304,52.88
20,468,ASIANPAINT,EQ,549332,386119,70.29
20,469,ASIANTILES,EQ,5267540,1780364,33.80
20,470,ASIANTNE,EQ,49541,14185,28.63
20,471,ASKAUTOLTD,EQ,107736,51383,47.69
20,472,ASPINWALL,EQ,1162,727,62.56
20,473,ASPIRE,SM,4000,4000,100.00
20,474,ASSAMENT,EQ,1,1,100.00
20,475,ASTAR,EQ,52,47,90.38
20,476,ASTEC,EQ,524163,72906,13.91
20,477,ASTERDM,EQ,999914,543025,54.31
20,478,ASTRAL,EQ,914375,569921,62.33
20,479,ASTRAMICRO,EQ,258483,136033,52.63
20,480,ASTRAZEN,EQ,2286,957,41.86
20,481,ATALREAL,EQ,504050,504050,100.00
20,482,ATAM,EQ,11476,8128,70.83
20,483,ATCENERGY,ST,3600,3600,100.00
20,484,ATGL,EQ,461142,158457,34.36
20,485,ATHERENERG,EQ,8086256,1393776,17.24
20,486,ATL,EQ,127832,78049,61.06
20,487,ATLANTAA,EQ,20113,14850,73.83
20,488,ATLANTAELE,EQ,53101,27111,51.06
20,489,ATLASCYCLE,EQ,85127,44172,51.89
20,490,ATLPP,E1,294,294,100.00
20,491,ATMASTCO,SM,8000,6400,80.00
20,492,ATUL,EQ,31851,19273,60.51
20,493,ATULAUTO,EQ,96646,48753,50.44
20,494,AUBANK,EQ,1126434,619517,55.00
20,495,AUGMONT,EQ,2403694,538871,22.42
20,496,AURIONPRO,EQ,84200,44283,52.59
20,497,AUROIMPEX,SM,16000,14400,90.00
20,498,AUROPHARMA,EQ,798368,433676,54.32
20,499,AURUM,EQ,65446,44196,67.53
20,500,AURUS,EQ,18844,17070,90.59
20,501,AUSL,SM,4000,2000,50.00
20,502,AUSOMENT,EQ,6437,4354,67.64
20,503,AUSTENG,EQ,5658,4809,84.99
20,504,AUTOAXLES,EQ,4446,2957,66.51
20,505,AUTOBEES,EQ,155334,81178,52.26
20,506,AUTOIETF,EQ,358459,168425,46.99
20,507,AUTOIND,EQ,80757,48030,59.47
20,508,AVADHSUGAR,EQ,70563,28381,40.22
20,509,AVALON,EQ,280040,118921,42.47
20,510,AVANA,ST,32000,32000,100.00
20,511,AVANCE,EQ,3178287,2526591,79.50
20,512,AVANTEL,EQ,1221911,490457,40.14
20,513,AVANTIFEED,EQ,232284,93866,40.41
20,514,AVIANSH,SM,2000,2000,100.00
20,515,AVIENCE,SM,64800,43800,67.59
20,516,AVL,EQ,579067,322644,55.72
20,517,AVONMORE,EQ,441717,303313,68.67
20,518,AVPINFRA,SM,8000,7200,90.00
20,519,AVROIND,EQ,365184,256505,70.24
20,520,AVTNPL,EQ,216414,114337,52.83
20,521,AWFIS,EQ,318609,150409,47.21
20,522,AWHCL,EQ,43898,18223,41.51
20,523,AWL,EQ,782230,409633,52.37
20,524,AXISBANK,EQ,4150654,2693612,64.90
20,525,AXISCADES,EQ,144733,59486,41.10
20,526,AXITA,EQ,424366,176095,41.50
20,527,AXTEL,EQ,6892,4505,65.37
20,528,AYE,EQ,458271,137240,29.95
20,529,AYMSYNTEX,EQ,149205,111778,74.92
20,530,AZAD,EQ,171925,68781,40.01
20,531,AZADIND,EQ,43615,3991,9.15
20,532,BAGDIGITAL,SM,3200,3200,100.00
20,533,BAGFILMS,EQ,104673,72848,69.60
20,534,BAGMANE,RR,885715,698916,78.91
20,535,BAHETI,SM,15375,10875,70.73
20,536,BAIDFIN,EQ,173715,135312,77.89
20,537,BAJAJ-AUTO,EQ,121394,54096,44.56
20,538,BAJAJCON,EQ,1178666,543101,46.08
20,539,BAJAJELEC,EQ,142088,61821,43.51
20,540,BAJAJFINSV,EQ,658197,340361,51.71
20,541,BAJAJHCARE,EQ,62427,30109,48.23
20,542,BAJAJHFL,EQ,3734084,2167113,58.04
20,543,BAJAJHIND,EQ,20871933,3866271,18.52
20,544,BAJAJHLDNG,EQ,18035,8602,47.70
20,545,BAJAJINDEF,EQ,19297,14597,75.64
20,546,BAJAJST,EQ,8005,4110,51.34
20,547,BAJEL,EQ,237404,161355,67.97
20,548,BAJFINANCE,EQ,3902988,2542676,65.15
20,549,BALAJEE,EQ,41722,30141,72.24
20,550,BALAJIPHOS,SM,25000,18000,72.00
20,551,BALAJITELE,EQ,78249,36553,46.71
20,552,BALAMINES,EQ,150948,41058,27.20
20,553,BALAXI,EQ,39290,26977,68.66
20,554,BALKRISHNA,EQ,9811,6042,61.58
20,555,BALKRISIND,EQ,353459,208257,58.92
20,556,BALMLAWRIE,EQ,436931,175850,40.25
20,557,BALPHARMA,EQ,690310,268610,38.91
20,558,BALRAMCHIN,EQ,1534401,283922,18.50
20,559,BALUFORGE,EQ,613100,154243,25.16
20,560,BANARBEADS,EQ,914,777,85.01
20,561,BANARISUG,EQ,897,405,45.15
20,562,BANCOINDIA,EQ,103582,57990,55.98
20,563,BANDHANBNK,EQ,11859976,6617128,55.79
20,564,BANG,EQ,30450,19210,63.09
20,565,BANK10ADD,EQ,16364,5621,34.35
20,566,BANK10BETF,EQ,12551513,11720895,93.38
20,567,BANKA,EQ,14098,13057,92.62
20,568,BANKADD,EQ,2483,1252,50.42
20,569,BANKBARODA,EQ,8949331,4288606,47.92
20,570,BANKBEES,EQ,393692,213524,54.24
20,571,BANKBETA,EQ,263273,191436,72.71
20,572,BANKBETF,EQ,9361,3935,42.04
20,573,BANKETF,EQ,18747,8792,46.90
