Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16092026,1793935500,0003406
Trade Date <16-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,278,ACI,EQ,236951,121931,51.46
20,279,ACL,EQ,14356,11682,81.37
20,280,ACMESOLAR,EQ,1349732,510785,37.84
20,281,ACUTAAS,EQ,243061,102472,42.16
20,282,ADANIENSOL,EQ,946914,412735,43.59
20,283,ADANIENT,EQ,764624,188726,24.68
20,284,ADANIGREEN,EQ,624972,191450,30.63
20,285,ADANIPORTS,EQ,1060410,553073,52.16
20,286,ADANIPOWER,EQ,12105905,4440013,36.68
20,287,ADDICTIVE,SM,9000,9000,100.00
20,288,ADDIND,EQ,52,49,94.23
20,289,ADFFOODS,EQ,159718,65633,41.09
20,290,ADISOFT,SM,90400,49600,54.87
20,291,ADL,EQ,618,353,57.12
20,292,ADOR,EQ,26973,14003,51.91
20,293,ADROITINFO,EQ,58562,52461,89.58
20,294,ADSL,EQ,114360,57650,50.41
20,295,ADVAIT,EQ,38672,14921,38.58
20,296,ADVANCE,EQ,358473,284368,79.33
20,297,ADVANIHOTR,EQ,31562,24067,76.25
20,298,ADVENTHTL,EQ,125781,59273,47.12
20,299,ADVENZYMES,EQ,179412,97395,54.29
20,300,ADVIKCA,EQ,461983,323746,70.08
20,301,AEGISLOG,EQ,1953104,410150,21.00
20,302,AEGISVOPAK,EQ,1920715,764205,39.79
20,303,AEL1212026,NO,234,234,100.00
20,304,AEL12126,NI,116,116,100.00
20,305,AEL17725,NA,10,9,90.00
20,306,AEPL,EQ,60080,45696,76.06
20,307,AEQUS,EQ,1712222,735008,42.93
20,308,AEROENTER,EQ,1723281,714678,41.47
20,309,AEROFLEX,EQ,4838168,1340889,27.71
20,310,AERON,SM,13000,8000,61.54
20,311,AERONEU,EQ,96688,24317,25.15
20,312,AEROPLANE,EQ,613769,280367,45.68
20,313,AESTHETIK,SM,25000,23000,92.00
20,314,AETHER,EQ,159140,42903,26.96
20,315,AFCONS,EQ,4434269,864324,19.49
20,316,AFFLE,EQ,124764,69593,55.78
20,317,AFFORDABLE,EQ,20433,13336,65.27
20,318,AFIL,EQ,371881,230727,62.04
20,319,AFSL,EQ,8483,7086,83.53
20,320,AGARIND,EQ,46733,26111,55.87
20,321,AGARWALEYE,EQ,242956,141286,58.15
20,322,AGARWALTUF,SM,44400,22800,51.35
20,323,AGI,EQ,159416,81662,51.23
20,324,AGIIL,EQ,972027,146049,15.03
20,325,AGL,EQ,2126782,987954,46.45
20,326,AGNI,SM,12500,7500,60.00
20,327,AGRITECH,EQ,1436,891,62.05
20,328,AGROPHOS,EQ,12920,11140,86.22
20,329,AHCL,EQ,46066495,8349399,18.12
20,330,AHLADA,EQ,45748,30548,66.77
20,331,AHLEAST,EQ,838,226,26.97
20,332,AHLUCONT,EQ,95786,49806,52.00
20,333,AIAENG,EQ,133043,82848,62.27
20,334,AIIL,EQ,188360,105565,56.04
20,335,AILIMITED,SM,3000,3000,100.00
20,336,AIMTRON,SM,72000,37600,52.22
20,337,AIRAN,EQ,226075,75656,33.47
20,338,AIROLAM,EQ,11084,11010,99.33
20,339,AISL,SM,45600,45600,100.00
20,340,AJANTPHARM,EQ,116329,87082,74.86
20,341,AJAXENGG,EQ,76170,40487,53.15
20,342,AJMERA,EQ,264603,103284,39.03
20,343,AJOONI,EQ,463516,363179,78.35
20,344,AKANKSHA,SM,24000,21000,87.50
20,345,AKASH,EQ,4395,4329,98.50
20,346,AKCAPIT,EQ,1051,773,73.55
20,347,AKG,EQ,3075,2862,93.07
20,348,AKIKO,SM,28800,28800,100.00
20,349,AKSHAR,EQ,548513,313329,57.12
20,350,AKUMS,EQ,235680,125128,53.09
20,351,ALANKIT,EQ,121612,96687,79.50
20,352,ALBERTDAVD,EQ,4783,4148,86.72
20,353,ALCODIS,SM,1250,625,50.00
20,354,ALEMBICLTD,EQ,707870,295828,41.79
20,355,ALFREDHE,EQ,7,7,100.00
20,356,ALGOQUANT,EQ,1160108,564797,48.68
20,357,ALICON,EQ,30853,18437,59.76
20,358,ALIVUS,EQ,153204,73556,48.01
20,359,ALKALI,EQ,17465,6614,37.87
20,360,ALKEM,EQ,304188,189506,62.30
20,361,ALKYLAMINE,EQ,65315,26438,40.48
20,362,ALLCARGO,EQ,13509692,5389426,39.89
20,363,ALLDIGI,EQ,2974,1889,63.52
20,364,ALLETEC,SM,12800,9200,71.88
20,365,ALLTIME,EQ,45105,21850,48.44
20,366,ALMONDZ,EQ,535197,299331,55.93
20,367,ALOKINDS,EQ,14625867,5847393,39.98
20,368,ALPA,EQ,14768,10852,73.48
20,369,ALPEXSOLAR,SM,41300,27100,65.62
20,370,ALPHA,EQ,1649953,822879,49.87
20,371,ALPHAETF,EQ,485775,222022,45.70
20,372,ALPINETEX,EQ,340439,193826,56.93
20,373,ALPL30IETF,EQ,206822,114567,55.39
20,374,ALUFLUOR,EQ,6704,4312,64.32
20,375,ALUWIND,SM,1500,1500,100.00
20,376,AMAGI,EQ,270114,141031,52.21
20,377,AMAL,EQ,17598,9182,52.18
20,378,AMARJOTHI,EQ,2026,1556,76.80
20,379,AMBAAUTO,SM,25000,25000,100.00
20,380,AMBER,EQ,142671,49603,34.77
20,381,AMBICAAGAR,EQ,5248,3959,75.44
20,382,AMBIKCO,EQ,11248,6837,60.78
20,383,AMBUJACEM,EQ,1033371,434968,42.09
20,384,AMCL,SM,22400,22000,98.21
20,385,AMDIND,EQ,424928,118869,27.97
20,386,AMEYA,SM,22000,18000,81.82
20,387,AMJLAND,EQ,1943,1295,66.65
20,388,AMNPLST,EQ,2735,2018,73.78
20,389,AMRUTANJAN,EQ,54792,31173,56.89
20,390,ANANDRATHI,EQ,279080,150475,53.92
20,391,ANANTAM,IV,43835,41562,94.81
20,392,ANANTRAJ,EQ,2951237,838280,28.40
20,393,ANAWIL,SM,157600,95200,60.41
20,394,ANDHRAPAP,EQ,769224,253184,32.91
20,395,ANDHRSUGAR,EQ,311145,141497,45.48
20,396,ANDREWYU,EQ,59473,41650,70.03
20,397,ANGELONE,EQ,2878370,977345,33.95
20,398,ANIKINDS,EQ,17664,14462,81.87
20,399,ANLON,SM,1200,800,66.67
20,400,ANMOL,EQ,346560,135130,38.99
20,401,ANNAPURNA,EQ,23446,16813,71.71
20,402,ANONDITA,SM,65800,47200,71.73
20,403,ANSALBU,EQ,2850,2758,96.77
20,404,ANTELOPUS,EQ,4319113,296751,6.87
20,405,ANTGRAPHIC,EQ,115447,82892,71.80
20,406,ANTHEM,EQ,1023044,638684,62.43
20,407,ANUHPHR,EQ,141288,76963,54.47
20,408,ANUP,EQ,22345,9058,40.54
20,409,ANURAS,EQ,435775,263766,60.53
20,410,ANYA,SM,25000,25000,100.00
20,411,ANZEN,IV,175000,175000,100.00
20,412,AONEGOLD,EQ,802872,392791,48.92
20,413,AONELIQUID,EQ,40763,35270,86.52
20,414,AONENIFTY,EQ,165860,129767,78.24
20,415,AONESILVER,EQ,423225,273379,64.59
20,416,AONETMMQ50,EQ,46091,34000,73.77
20,417,AONETOTAL,EQ,461967,317576,68.74
20,418,APARINDS,EQ,108334,31626,29.19
20,419,APCL,EQ,5331,3556,66.70
20,420,APCOTEXIND,EQ,157464,79324,50.38
20,421,APEX,EQ,151673,58445,38.53
20,422,APEXECO,ST,9600,8800,91.67
20,423,APLAPOLLO,EQ,925656,485104,52.41
20,424,APLLTD,EQ,136463,65174,47.76
20,425,APOLLO,EQ,12109247,3342945,27.61
20,426,APOLLOHOSP,EQ,232987,151944,65.22
20,427,APOLLOPIPE,EQ,370429,172055,46.45
20,428,APOLLOTYRE,EQ,2697223,373616,13.85
20,429,APOLSINHOT,EQ,722,531,73.55
20,430,APOORVA,EQ,22,17,77.27
20,431,APRAMEYA,SM,16500,16500,100.00
20,432,APS,SM,17250,10750,62.32
20,433,APSISAERO,ST,6000,6000,100.00
20,434,APTUS,EQ,3168614,1934756,61.06
20,435,AQYLON,EQ,608668,422905,69.48
20,436,ARABIAN,SM,6000,6000,100.00
20,437,ARCHIDPLY,EQ,11540,6733,58.34
20,438,ARCHIES,EQ,3618,1951,53.92
20,439,ARCIIL,SM,2000,2000,100.00
20,440,ARCL,EQ,19792,18400,92.97
20,441,ARDEE,EQ,3672515,1279329,34.84
20,442,ARE&M,EQ,408549,219376,53.70
20,443,ARENTERP,EQ,486,234,48.15
20,444,ARFIN,EQ,725579,92586,12.76
20,445,ARHAM,SM,56000,46000,82.14
20,446,ARIHANT,EQ,969,629,64.91
20,447,ARIHANTACA,SM,16000,16000,100.00
20,448,ARIHANTCAP,EQ,579106,279661,48.29
20,449,ARIHANTSUP,EQ,2643,2120,80.21
20,450,ARIS,EQ,605692,306647,50.63
20,451,ARKADE,EQ,113779,49110,43.16
20,452,ARMANFIN,EQ,67060,31871,47.53
20,453,AROGRANITE,EQ,13812,8478,61.38
20,454,ARROWGREEN,EQ,311513,132113,42.41
20,455,ARSSBL,EQ,261121,102577,39.28
20,456,ARTEMISMED,EQ,533825,247132,46.29
20,457,ARTNIRMAN,EQ,917,618,67.39
20,458,ARUNAYA,SM,4000,2000,50.00
20,459,ARVEE,EQ,3355,1942,57.88
20,460,ARVIND,EQ,980782,430612,43.90
20,461,ARVINDFASN,EQ,249848,136135,54.49
20,462,ARVINDPORT,SM,21000,19500,92.86
20,463,ARVSMART,EQ,106214,62219,58.58
20,464,ARYAMAN,EQ,170,155,91.18
20,465,ASAHIINDIA,EQ,147987,63060,42.61
20,466,ASAL,EQ,13551,7939,58.59
20,467,ASALCBR,EQ,40568,21547,53.11
20,468,ASHALOG,SM,5000,3000,60.00
20,469,ASHAPURMIN,EQ,340216,171861,50.52
20,470,ASHIANA,EQ,47881,23576,49.24
20,471,ASHIMASYN,EQ,28662,23386,81.59
20,472,ASHOKA,EQ,768105,342358,44.57
20,473,ASHOKAMET,EQ,149476,96101,64.29
20,474,ASHOKLEY,EQ,10320454,4677220,45.32
20,475,ASHUTOSH,ST,214800,190800,88.83
20,476,ASHWINI,SM,1000,1000,100.00
20,477,ASIANENE,EQ,736572,244695,33.22
20,478,ASIANHOTNR,EQ,33702,16505,48.97
20,479,ASIANPAINT,EQ,591671,342177,57.83
20,480,ASIANTILES,EQ,994691,331656,33.34
20,481,ASIANTNE,EQ,11228,10208,90.92
20,482,ASKAUTOLTD,EQ,209278,93668,44.76
20,483,ASPINWALL,EQ,2282,1569,68.76
20,484,ASPIRE,SM,26000,12000,46.15
20,485,ASSAMENT,EQ,1,1,100.00
20,486,ASTAR,EQ,197,99,50.25
20,487,ASTEC,EQ,34108,12597,36.93
20,488,ASTERDM,EQ,982120,507363,51.66
20,489,ASTRAL,EQ,523897,306910,58.58
20,490,ASTRAMICRO,EQ,418082,175730,42.03
20,491,ASTRAZEN,EQ,17007,8874,52.18
20,492,ATALREAL,EQ,6944853,2237897,32.22
20,493,ATAM,EQ,168740,67456,39.98
20,494,ATCENERGY,ST,9600,9600,100.00
20,495,ATGL,EQ,838761,203897,24.31
20,496,ATHERENERG,EQ,3578038,1079691,30.18
20,497,ATL,EQ,233170,106971,45.88
20,498,ATLANTAA,EQ,27184,18854,69.36
20,499,ATLANTAELE,EQ,78831,32345,41.03
20,500,ATLASCYCLE,EQ,10762,6586,61.20
20,501,ATLPP,E1,1933,1180,61.05
20,502,ATMASTCO,SM,5200,4400,84.62
20,503,ATUL,EQ,17089,8783,51.40
20,504,ATULAUTO,EQ,63313,26479,41.82
20,505,AUBANK,EQ,1013402,603868,59.59
20,506,AUGMONT,EQ,732796,237323,32.39
20,507,AURIONPRO,EQ,96488,44862,46.49
20,508,AUROIMPEX,SM,4800,4800,100.00
20,509,AUROPHARMA,EQ,522849,248750,47.58
20,510,AURUM,EQ,89898,55526,61.77
20,511,AURUS,EQ,24491,21201,86.57
20,512,AUSL,SM,4000,4000,100.00
20,513,AUSOMENT,EQ,5638,4921,87.28
20,514,AUSTENG,EQ,2381,2145,90.09
20,515,AUTOAXLES,EQ,2634,1805,68.53
20,516,AUTOBEES,EQ,210833,99793,47.33
20,517,AUTOIETF,EQ,382894,191015,49.89
20,518,AUTOIND,EQ,255516,133344,52.19
20,519,AVADHSUGAR,EQ,99568,36597,36.76
20,520,AVALON,EQ,935133,263773,28.21
20,521,AVANA,ST,14000,10000,71.43
20,522,AVANCE,EQ,4352430,2597230,59.67
20,523,AVANTEL,EQ,1229880,494997,40.25
20,524,AVANTIFEED,EQ,188352,85066,45.16
20,525,AVATAR,ST,6000,6000,100.00
20,526,AVIANSH,SM,2000,2000,100.00
20,527,AVIENCE,SM,37200,22800,61.29
20,528,AVL,EQ,133409,56057,42.02
20,529,AVONMORE,EQ,280829,172751,61.51
20,530,AVPINFRA,SM,41600,30400,73.08
20,531,AVROIND,EQ,207019,147608,71.30
20,532,AVTNPL,EQ,126738,56199,44.34
20,533,AWFIS,EQ,621355,196428,31.61
20,534,AWHCL,EQ,191949,87455,45.56
20,535,AWL,EQ,844193,373474,44.24
20,536,AXISBANK,EQ,5799541,3716814,64.09
20,537,AXISCADES,EQ,158521,71580,45.15
20,538,AXITA,EQ,495132,256888,51.88
20,539,AXTEL,EQ,4299,3773,87.76
20,540,AYE,EQ,728043,289496,39.76
20,541,AYMSYNTEX,EQ,318398,156388,49.12
20,542,AZAD,EQ,683850,264614,38.69
20,543,AZADIND,EQ,28956,3105,10.72
20,544,BABAFP,SM,24000,19200,80.00
20,545,BAGFILMS,EQ,30908,25663,83.03
20,546,BAGMANE,RR,1975285,1675514,84.82
20,547,BAHETI,SM,43125,24750,57.39
20,548,BAIDFIN,EQ,55486,46447,83.71
20,549,BAJAJ-AUTO,EQ,305528,174528,57.12
20,550,BAJAJCON,EQ,490370,220562,44.98
20,551,BAJAJELEC,EQ,93301,41135,44.09
20,552,BAJAJFINSV,EQ,613789,368408,60.02
20,553,BAJAJHCARE,EQ,95502,42602,44.61
20,554,BAJAJHFL,EQ,2504935,1183238,47.24
20,555,BAJAJHIND,EQ,16263903,4158142,25.57
20,556,BAJAJHLDNG,EQ,25570,14007,54.78
20,557,BAJAJINDEF,EQ,13163,9108,69.19
20,558,BAJAJST,EQ,10917,6691,61.29
20,559,BAJEL,EQ,121724,46309,38.04
20,560,BAJFINANCE,EQ,4190272,2965900,70.78
20,561,BALAJEE,EQ,24774,17685,71.39
20,562,BALAJIPHOS,SM,1000,1000,100.00
20,563,BALAJITELE,EQ,211758,84451,39.88
20,564,BALAMINES,EQ,165267,48901,29.59
20,565,BALAXI,EQ,19590,14482,73.93
20,566,BALCO,SM,4800,4800,100.00
20,567,BALKRISHNA,EQ,6336,3332,52.59
20,568,BALKRISIND,EQ,151993,92602,60.93
20,569,BALMLAWRIE,EQ,158413,75110,47.41
20,570,BALPHARMA,EQ,125428,44363,35.37
20,571,BALRAMCHIN,EQ,936692,185780,19.83
20,572,BALUFORGE,EQ,1000368,414796,41.46
20,573,BANARBEADS,EQ,1067,913,85.57
20,574,BANARISUG,EQ,3218,1598,49.66
20,575,BANCOINDIA,EQ,144353,70067,48.54
