Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04092026,2040487778,0003375
Trade Date <04-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,330,ALCODIS,SM,4375,1875,42.86
20,331,ALEMBICLTD,EQ,5309246,1212344,22.83
20,332,ALFREDHE,EQ,23,21,91.30
20,333,ALGOQUANT,EQ,1132524,325408,28.73
20,334,ALICON,EQ,12867,6375,49.55
20,335,ALIVUS,EQ,169642,82218,48.47
20,336,ALKEM,EQ,63261,34555,54.62
20,337,ALKYLAMINE,EQ,97864,27276,27.87
20,338,ALLCARGO,EQ,12711642,3213553,25.28
20,339,ALLDIGI,EQ,2586,1508,58.31
20,340,ALLETEC,SM,22400,21600,96.43
20,341,ALLTIME,EQ,171524,89913,52.42
20,342,ALMONDZ,EQ,302678,194833,64.37
20,343,ALOKINDS,EQ,65791332,23508679,35.73
20,344,ALPA,EQ,9194,5974,64.98
20,345,ALPEXSOLAR,SM,101900,74600,73.21
20,346,ALPHA,EQ,667379,530893,79.55
20,347,ALPHAETF,EQ,481962,322763,66.97
20,348,ALPINETEX,EQ,337604,141040,41.78
20,349,ALPL30IETF,EQ,473904,331228,69.89
20,350,ALUFLUOR,EQ,4229,3668,86.73
20,351,ALUWIND,SM,9000,7500,83.33
20,352,AMAGI,EQ,183462,77004,41.97
20,353,AMAL,EQ,4940,3843,77.79
20,354,AMARJOTHI,EQ,9739,4886,50.17
20,355,AMBAAUTO,SM,126000,114000,90.48
20,356,AMBER,EQ,128335,54205,42.24
20,357,AMBICAAGAR,EQ,520846,173682,33.35
20,358,AMBIKCO,EQ,5906,3127,52.95
20,359,AMBUJACEM,EQ,807422,327098,40.51
20,360,AMCL,SM,1600,1600,100.00
20,361,AMDIND,EQ,73559,44813,60.92
20,362,AMEYA,SM,2000,2000,100.00
20,363,AMJLAND,EQ,3541,3059,86.39
20,364,AMNPLST,EQ,5639,4372,77.53
20,365,AMRUTANJAN,EQ,41069,19454,47.37
20,366,ANANDRATHI,EQ,119776,71259,59.49
20,367,ANANTAM,IV,13503,13004,96.30
20,368,ANANTRAJ,EQ,4215356,907304,21.52
20,369,ANAWIL,SM,308800,164000,53.11
20,370,ANDHRAPAP,EQ,342517,171571,50.09
20,371,ANDHRSUGAR,EQ,477164,241148,50.54
20,372,ANDREWYU,EQ,42562,31163,73.22
20,373,ANGELONE,EQ,29274355,5953130,20.34
20,374,ANIKINDS,EQ,2038,1329,65.21
20,375,ANLON,SM,6800,6000,88.24
20,376,ANMOL,EQ,48326,36174,74.85
20,377,ANNAPURNA,EQ,96996,65040,67.05
20,378,ANONDITA,SM,71200,59000,82.87
20,379,ANSALBU,EQ,905,888,98.12
20,380,ANTELOPUS,EQ,4816181,484474,10.06
20,381,ANTGRAPHIC,EQ,202908,191262,94.26
20,382,ANTHEM,EQ,872940,440711,50.49
20,383,ANUHPHR,EQ,80373,51475,64.05
20,384,ANUP,EQ,10691,5657,52.91
20,385,ANURAS,EQ,82271,52276,63.54
20,386,ANYA,SM,5000,5000,100.00
20,387,ANZEN,IV,25000,25000,100.00
20,388,AONEGOLD,EQ,470758,259897,55.21
20,389,AONELIQUID,EQ,18446,11535,62.53
20,390,AONENIFTY,EQ,88348,70929,80.28
20,391,AONESILVER,EQ,264493,179852,68.00
20,392,AONETMMQ50,EQ,32103,21498,66.97
20,393,AONETOTAL,EQ,188125,150305,79.90
20,394,APARINDS,EQ,93101,32631,35.05
20,395,APCL,EQ,4976,3501,70.36
20,396,APCOTEXIND,EQ,172649,84937,49.20
20,397,APEX,EQ,99807,43187,43.27
20,398,APEXECO,ST,10400,9600,92.31
20,399,APLAPOLLO,EQ,955928,478164,50.02
20,400,APLLTD,EQ,174296,81383,46.69
20,401,APOLLO,EQ,4500219,1541462,34.25
20,402,APOLLOHOSP,EQ,288351,219653,76.18
20,403,APOLLOPIPE,EQ,76562,34920,45.61
20,404,APOLLOTYRE,EQ,407526,224280,55.03
20,405,APOLSINHOT,EQ,625,487,77.92
20,406,APRAMEYA,SM,21000,19000,90.48
20,407,APS,SM,12000,8250,68.75
20,408,APSISAERO,ST,2400,2400,100.00
20,409,APTUS,EQ,1203338,742764,61.73
20,410,AQYLON,EQ,555317,380872,68.59
20,411,ARCHIDPLY,EQ,17295,6819,39.43
20,412,ARCHIES,EQ,10318,7472,72.42
20,413,ARCIIL,SM,4000,3000,75.00
20,414,ARCL,EQ,998,827,82.87
20,415,ARDEE,EQ,2239330,799363,35.70
20,416,ARE&M,EQ,363791,179104,49.23
20,417,ARENTERP,EQ,597,546,91.46
20,418,ARFIN,EQ,1136109,131672,11.59
20,419,ARHAM,SM,81000,35000,43.21
20,420,ARIES,EQ,59836,27008,45.14
20,421,ARIHANT,EQ,1172,604,51.54
20,422,ARIHANTACA,SM,3600,3200,88.89
20,423,ARIHANTCAP,EQ,235293,112878,47.97
20,424,ARIHANTSUP,EQ,37696,32889,87.25
20,425,ARIS,EQ,1642011,665530,40.53
20,426,ARKADE,EQ,285467,89664,31.41
20,427,ARMANFIN,EQ,42583,26529,62.30
20,428,ARMOUR,ST,2000,2000,100.00
20,429,AROGRANITE,EQ,5191,5173,99.65
20,430,ARSSBL,EQ,153131,58516,38.21
20,431,ARTEMISMED,EQ,885338,354164,40.00
20,432,ARTNIRMAN,EQ,172,172,100.00
20,433,ARUNAYA,SM,12000,8000,66.67
20,434,ARVEE,EQ,790,392,49.62
20,435,ARVIND,EQ,308497,121476,39.38
20,436,ARVINDFASN,EQ,75363,40389,53.59
20,437,ARVINDPORT,SM,9000,9000,100.00
20,438,ARVSMART,EQ,28414,15622,54.98
20,439,ARYAMAN,EQ,129,87,67.44
20,440,ASAHIINDIA,EQ,256318,131092,51.14
20,441,ASAL,EQ,23916,14403,60.22
20,442,ASALCBR,EQ,14302,8543,59.73
20,443,ASHALOG,SM,1000,1000,100.00
20,444,ASHAPURMIN,EQ,275733,125476,45.51
20,445,ASHIANA,EQ,40739,29845,73.26
20,446,ASHIMASYN,EQ,207276,165688,79.94
20,447,ASHOKA,EQ,998292,466859,46.77
20,448,ASHOKAMET,EQ,17200,14406,83.76
20,449,ASHOKLEY,EQ,13509881,7214313,53.40
20,450,ASHWINI,SM,1000,1000,100.00
20,451,ASIANENE,EQ,476280,187223,39.31
20,452,ASIANHOTNR,EQ,10682,5372,50.29
20,453,ASIANPAINT,EQ,399368,240625,60.25
20,454,ASIANTILES,EQ,2049363,760256,37.10
20,455,ASIANTNE,EQ,16866,16169,95.87
20,456,ASKAUTOLTD,EQ,164992,93953,56.94
20,457,ASPINWALL,EQ,2331,2155,92.45
20,458,ASPIRE,SM,4000,2000,50.00
20,459,ASSAMENT,EQ,16,16,100.00
20,460,ASTAR,EQ,9,8,88.89
20,461,ASTEC,EQ,43913,28777,65.53
20,462,ASTERDM,EQ,1157850,657724,56.81
20,463,ASTRAL,EQ,658868,416557,63.22
20,464,ASTRAMICRO,EQ,502645,245488,48.84
20,465,ASTRAZEN,EQ,6489,3019,46.52
20,466,ATALREAL,EQ,13883610,3483006,25.09
20,467,ATAM,EQ,42586,25253,59.30
20,468,ATCENERGY,ST,12000,12000,100.00
20,469,ATGL,EQ,445851,149865,33.61
20,470,ATHERENERG,EQ,5585636,1547508,27.71
20,471,ATL,EQ,220494,128945,58.48
20,472,ATLANTAA,EQ,20793,13847,66.59
20,473,ATLANTAELE,EQ,102999,50623,49.15
20,474,ATLASCYCLE,EQ,3691,2496,67.62
20,475,ATLPP,E1,342,342,100.00
20,476,ATMASTCO,SM,9200,8800,95.65
20,477,ATUL,EQ,18343,10247,55.86
20,478,ATULAUTO,EQ,88513,38706,43.73
20,479,AUBANK,EQ,602949,295430,49.00
20,480,AUGMONT,EQ,942895,292278,31.00
20,481,AURIONPRO,EQ,98258,55400,56.38
20,482,AUROIMPEX,SM,16000,11200,70.00
20,483,AUROPHARMA,EQ,573938,223407,38.93
20,484,AURUM,EQ,88743,60375,68.03
20,485,AURUS,EQ,26293,23488,89.33
20,486,AUSL,SM,2000,2000,100.00
20,487,AUSOMENT,EQ,18928,11100,58.64
20,488,AUSTENG,EQ,951,794,83.49
20,489,AUTOAXLES,EQ,7212,5180,71.82
20,490,AUTOBEES,EQ,194219,121538,62.58
20,491,AUTOIETF,EQ,980798,695599,70.92
20,492,AUTOIND,EQ,600314,282717,47.09
20,493,AVADHSUGAR,EQ,97497,42962,44.06
20,494,AVALON,EQ,683759,194421,28.43
20,495,AVANA,ST,8000,8000,100.00
20,496,AVANCE,EQ,2992770,1678248,56.08
20,497,AVANTEL,EQ,546755,290877,53.20
20,498,AVANTIFEED,EQ,208229,92882,44.61
20,499,AVIANSH,SM,6000,4000,66.67
20,500,AVIENCE,SM,10200,9600,94.12
20,501,AVL,EQ,226161,162400,71.81
20,502,AVONMORE,EQ,310318,235455,75.88
20,503,AVPINFRA,SM,18400,16000,86.96
20,504,AVROIND,EQ,390578,260269,66.64
20,505,AVTNPL,EQ,309025,168430,54.50
20,506,AWFIS,EQ,118804,61578,51.83
20,507,AWHCL,EQ,64504,35361,54.82
20,508,AWL,EQ,2987354,1533488,51.33
20,509,AXISBANK,EQ,3810611,2360804,61.95
20,510,AXISCADES,EQ,168634,92020,54.57
20,511,AXITA,EQ,356179,172436,48.41
20,512,AXTEL,EQ,1470,1345,91.50
20,513,AYE,EQ,1223851,522623,42.70
20,514,AYMSYNTEX,EQ,124761,56543,45.32
20,515,AZAD,EQ,224210,75648,33.74
20,516,AZADIND,EQ,36841,10262,27.85
20,517,BABAFP,SM,6400,4800,75.00
20,518,BAGDIGITAL,SM,11200,9600,85.71
20,519,BAGFILMS,EQ,225253,150988,67.03
20,520,BAGMANE,RR,399564,331362,82.93
20,521,BAHETI,SM,13875,7875,56.76
20,522,BAIDFIN,EQ,43775,35155,80.31
20,523,BAJAJ-AUTO,EQ,154199,90859,58.92
20,524,BAJAJCON,EQ,1279757,554365,43.32
20,525,BAJAJELEC,EQ,73439,37122,50.55
20,526,BAJAJFINSV,EQ,437793,234585,53.58
20,527,BAJAJHCARE,EQ,458849,211665,46.13
20,528,BAJAJHFL,EQ,1824719,969433,53.13
20,529,BAJAJHIND,EQ,21280859,4974070,23.37
20,530,BAJAJHLDNG,EQ,37106,19680,53.04
20,531,BAJAJINDEF,EQ,30501,27771,91.05
20,532,BAJAJST,EQ,4966,3229,65.02
20,533,BAJEL,EQ,94742,50131,52.91
20,534,BAJFINANCE,EQ,5952048,4387056,73.71
20,535,BALAJEE,EQ,17375,13079,75.27
20,536,BALAJIPHOS,SM,13000,12000,92.31
20,537,BALAJITELE,EQ,1526021,267544,17.53
20,538,BALAMINES,EQ,608894,186704,30.66
20,539,BALAXI,EQ,50780,44637,87.90
20,540,BALCO,SM,3600,2400,66.67
20,541,BALKRISHNA,EQ,6016,5193,86.32
20,542,BALKRISIND,EQ,324489,163140,50.28
20,543,BALMLAWRIE,EQ,106907,61267,57.31
20,544,BALPHARMA,EQ,8210,6930,84.41
20,545,BALRAMCHIN,EQ,2232338,362556,16.24
20,546,BALUFORGE,EQ,1304593,406434,31.15
20,547,BANARBEADS,EQ,1302,1039,79.80
20,548,BANARISUG,EQ,857,536,62.54
20,549,BANCOINDIA,EQ,77773,39149,50.34
20,550,BANDHANBNK,EQ,2928918,1446683,49.39
20,551,BANG,EQ,78335,39358,50.24
20,552,BANK10ADD,EQ,2303,984,42.73
20,553,BANK10BETF,EQ,538,511,94.98
20,554,BANKA,EQ,5253,5209,99.16
20,555,BANKADD,EQ,5499,2837,51.59
20,556,BANKBARODA,EQ,7816984,5188974,66.38
20,557,BANKBEES,EQ,345232,186107,53.91
20,558,BANKBETA,EQ,65905,42248,64.10
20,559,BANKBETF,EQ,5574,2949,52.91
20,560,BANKETF,EQ,18870,10817,57.32
20,561,BANKIETF,EQ,278048,128546,46.23
20,562,BANKINDIA,EQ,2902558,1331072,45.86
20,563,BANKNIFTY1,EQ,149995,101111,67.41
20,564,BANKPSU,EQ,11350,4519,39.81
20,565,BANSALWIRE,EQ,63070,43654,69.22
20,566,BANSWRAS,EQ,31201,23972,76.83
20,567,BARFLEX,SM,12000,8000,66.67
20,568,BASF,EQ,30319,16342,53.90
20,569,BASILIC,SM,13800,11700,84.78
20,570,BATAINDIA,EQ,89939,46812,52.05
20,571,BATLIBOI,EQ,25336,15013,59.26
20,572,BAWEJA,ST,7200,7200,100.00
