Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17092026,1471321884,0003390
Trade Date <17-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,50,654GS2032,GS,2000000,2000000,100.00
20,51,657GS2033A,GS,500,500,100.00
20,52,667GS2035,GS,1000000,1000000,100.00
20,53,668GS2040,GS,1100,1000,90.91
20,54,676GS2061,GS,10238,10237,99.99
20,55,679GS2031,GS,330,330,100.00
20,56,68GS2060,GS,2,1,50.00
20,57,690GS2065,GS,6182,5571,90.12
20,58,692GS2039,GS,80,80,100.00
20,59,694GS2036,GS,1374,1374,100.00
20,60,695GS2061,GS,7104,7104,100.00
20,61,699GS2051,GS,2400,2400,100.00
20,62,699TN32,SG,100,100,100.00
20,63,702GS2027,GS,400,400,100.00
20,64,702PN30,SG,100,100,100.00
20,65,706GS2028,GS,5000,5000,100.00
20,66,709GS2054,GS,8160,8160,100.00
20,67,709GS2074,GS,45035,40729,90.44
20,68,710GS2029,GS,1000200,1000200,100.00
20,69,717GS2030,GS,12000,12000,100.00
20,70,718GS2033,GS,2663,2663,100.00
20,71,718GS2037,GS,1511504,1511504,100.00
20,72,71GS2034,GS,6176,5176,83.81
20,73,724GS2055,GS,6491,6491,100.00
20,74,725GS2063,GS,138600,122920,88.69
20,75,726GS2032,GS,11389,11389,100.00
20,76,726GS2033,GS,500,500,100.00
20,77,728AP32,SG,1000,1000,100.00
20,78,732GS2030,GS,100,100,100.00
20,79,734GS2064,GS,23088,18088,78.34
20,80,735NHAI31,N9,10,10,100.00
20,81,736GS2052,GS,516,511,99.03
20,82,737GS2028,GS,300,300,100.00
20,83,737NTPC35C,NA,38,38,100.00
20,84,738GS2027,GS,23216,23166,99.78
20,85,739AP29,SG,100,100,100.00
20,86,73GS2053,GS,12611,12611,100.00
20,87,740IIFCL33,N1,200,200,100.00
20,88,742AS34,SG,300,200,66.67
20,89,743GS2076,GS,7812,5512,70.56
20,90,746GS2073,GS,1001,1001,100.00
20,91,74GS2062,GS,1,1,100.00
20,92,750GS2056,GS,1150,950,82.61
20,93,751HUDCO28,N5,1,1,100.00
20,94,753IRFC30,NJ,1,1,100.00
20,95,754GS2036,GS,529768,503334,95.01
20,96,754MH37,SG,100,100,100.00
20,97,754TS33,SG,1100,1100,100.00
20,98,757GJ32,SG,100,100,100.00
20,99,757GS2033,GS,1,1,100.00
20,100,760PFCL35,N3,78,78,100.00
20,101,762NTPC35F,ND,349,349,100.00
20,102,763GS2056,GS,5080,3180,62.60
20,103,764HUDCO31,N8,3,3,100.00
20,104,764IRFC31,NO,659,650,98.63
20,105,764MP34,SG,1100,1100,100.00
20,106,764NABAR31,N2,1026,1026,100.00
20,107,767AS33,SG,100,100,100.00
20,108,769HUDCO31,N9,10,10,100.00
20,109,769IGT28,NH,25,25,100.00
20,110,769NHAI31,NE,2440,2141,87.75
20,111,76NHAI31,NA,785,663,84.46
20,112,771GJ34,SG,500,500,100.00
20,113,771GS2066,GS,10806,10806,100.00
20,114,775AP29,SG,100,100,100.00
20,115,781RJ49,SG,200,200,100.00
20,116,783KL49,SG,100,100,100.00
20,117,788MP33,SG,100,100,100.00
20,118,78ABCL33,N1,3,3,100.00
20,119,795GS2032,GS,953,953,100.00
20,120,797IGT31,NL,202,200,99.01
20,121,797TS43,SG,100,100,100.00
20,122,79NHIT35,N1,1065,995,93.43
20,123,79NHIT40,N2,965,865,89.64
20,124,79NHIT47,N3,881,806,91.49
20,125,805NMC29,N1,23,23,100.00
20,126,805NMC31,N3,3,3,100.00
20,127,805NMC33,N5,1,1,100.00
20,128,805NMC35,N7,23,23,100.00
20,129,805NMC36,N8,23,23,100.00
20,130,807MH49,SG,100,100,100.00
20,131,810IRFC27,N2,265,265,100.00
20,132,81TCHF28,N8,53,53,100.00
20,133,820IIFL27,N9,1155,1155,100.00
20,134,824GS2027,GS,25,25,100.00
20,135,824GS2033,GS,50,50,100.00
20,136,826GS2027,GS,10,10,100.00
20,137,828GS2032,GS,2400,2000,83.33
20,138,82HUDCO27,N2,201,200,99.50
20,139,82IGT31,NJ,218,209,95.87
20,140,830NHAI27,N2,5788,5581,96.42
20,141,830PFCL27,N5,182,182,100.00
20,142,840CIFCL28,N4,50,50,100.00
20,143,842IIFL26,NL,45,45,100.00
20,144,84TCHF28,NA,2,2,100.00
20,145,850IIFL27,NA,100,100,100.00
20,146,860AEL28,NH,20,20,100.00
20,147,862AEL31,NM,11,11,100.00
20,148,865IIFL28,NS,180,160,88.89
20,149,865IIFL31,Y6,39,39,100.00
20,150,865IRFC29,NA,52,51,98.08
20,151,865LTF26,NN,145,128,88.28
20,152,871REC28,N9,495,495,100.00
20,153,873NTPC28,N5,1,1,100.00
20,154,875MOF27,N0,1,1,100.00
20,155,875NHAI29,N6,197,185,93.91
20,156,876HUDCO28,ND,723,715,98.89
20,157,879NHPC28,N5,49,49,100.00
20,158,888ECL28,N1,195,195,100.00
20,159,888IRFC29,NE,470,470,100.00
20,160,888NHB29,N5,134,134,100.00
20,161,888SCL25E,N4,18,18,100.00
20,162,890AEL31,NN,323,322,99.69
20,163,890SFIL23A,NZ,34,34,100.00
20,164,891IIFCL34,N4,2501,2500,99.96
20,165,891NTPC33,N6,911,736,80.79
20,166,892NHPC33,N6,305,305,100.00
20,167,892PFCL33,N8,143,143,100.00
20,168,897GS2030,GS,10600,10600,100.00
20,169,897MOFSL29,N4,10,10,100.00
20,170,8SMC29,N1,79,79,100.00
20,171,8SMC30,N2,290,290,100.00
20,172,901HUDCO34,NE,386,286,74.09
20,173,901NHB34,N6,30,30,100.00
20,174,903SFL28,YI,455,455,100.00
20,175,905LTF27,NF,3631,3276,90.22
20,176,910TCAP28,NA,242,201,83.06
20,177,915AEL28,NC,582,582,100.00
20,178,915APSBC31,N0,1,1,100.00
20,179,91D011026,TB,3000,3000,100.00
20,180,91D031226,TB,2500,1200,48.00
20,181,91D081026,TB,1000,1000,100.00
20,182,91D151026,TB,100,100,100.00
20,183,91D240926,TB,800,800,100.00
20,184,91D291026,TB,600,600,100.00
20,185,91MOFSL27,N2,10,10,100.00
20,186,920HFL30,N0,1,1,100.00
20,187,920ISF28,N0,68,68,100.00
20,188,925IHFL29,N1,300,300,100.00
20,189,925ISF28,N0,5,5,100.00
20,190,92GS2030,GS,1820,1820,100.00
20,191,92SFIL28,ND,6,6,100.00
20,192,930AEL30,NF,280,275,98.21
20,193,930APMD28,N0,4,4,100.00
20,194,930APMD29,N0,4,4,100.00
20,195,930APMD30,N0,10,10,100.00
20,196,930SFL28,YP,310,310,100.00
20,197,935LTF29,N5,85,80,94.12
20,198,935TSI30,N0,10,10,100.00
20,199,935TSIIC28,N0,3,3,100.00
20,200,93MOFSL34,N6,200,200,100.00
20,201,943ECL28,NJ,12,12,100.00
20,202,948SCL27D,N1,1,1,100.00
20,203,94SFL28,YL,90,90,100.00
20,204,950ISF27C,N0,10,10,100.00
20,205,956AEL29,N6,10,10,100.00
20,206,957ICCL25,YW,25,25,100.00
20,207,965AEL27,N4,40,40,100.00
20,208,965SCL25F,NZ,1246,998,80.10
20,209,96IIFL28,N5,584,483,82.71
20,210,96IIFL28A,NF,1171,983,83.95
20,211,970CAGL28,ND,166,166,100.00
20,212,971SCL28I,BC,12,11,91.67
20,213,975BNAL28,N0,10,10,100.00
20,214,975SCL29,N0,27,27,100.00
20,215,97MOFSL34,N7,270,180,66.67
20,216,985ECL28,NK,6,6,100.00
20,217,990SCL26B,Y7,5,5,100.00
20,218,995SCL2035,NM,24,24,100.00
20,219,99AEL29,N7,338,337,99.70
20,220,9AEL30,NE,20,20,100.00
20,221,9IIFL28A,NT,158,158,100.00
20,222,9PCPL28A,N0,16,16,100.00
20,223,9PFL31A,NA,1,1,100.00
20,224,A2ZINFRA,EQ,128009,80030,62.52
20,225,AAATECH,EQ,203794,77808,38.18
20,226,AADHARHFC,EQ,221612,137720,62.14
20,227,AAKAAR,SM,8000,8000,100.00
20,228,AAKASH,EQ,45636,33053,72.43
20,229,AARADHYA,ST,70800,70800,100.00
20,230,AAREYDRUGS,EQ,178022,122933,69.05
20,231,AARON,EQ,3825,2551,66.69
20,232,AARTIDRUGS,EQ,120340,54987,45.69
20,233,AARTIIND,EQ,315130,105167,33.37
20,234,AARTIPHARM,EQ,244047,96854,39.69
20,235,AARVI,EQ,6902,5492,79.57
20,236,AASTHA,EQ,223352,79562,35.62
20,237,AAVAS,EQ,36253,17247,47.57
20,238,ABANSENT,EQ,14334,11827,82.51
20,239,ABB,EQ,207124,97508,47.08
20,240,ABBOTINDIA,EQ,5141,2517,48.96
20,241,ABCAPITAL,EQ,2783223,1209460,43.46
20,242,ABCOTS,EQ,17379,9744,56.07
20,243,ABDL,EQ,560511,178592,31.86
20,244,ABFRL,EQ,2416858,928222,38.41
20,245,ABGSEC,EQ,39,37,94.87
20,246,ABH,SM,511200,312000,61.03
20,247,ABHAPOWER,SM,1600,1600,100.00
20,248,ABLBL,EQ,1289753,859833,66.67
20,249,ABMKNO,EQ,452,368,81.42
20,250,ABREL,EQ,85481,46562,54.47
20,251,ABSL10BANK,EQ,2339,478,20.44
20,252,ABSLAMC,EQ,206442,97724,47.34
20,253,ABSLBANETF,EQ,29639,25699,86.71
20,254,ABSLLIQUID,EQ,12180,11796,96.85
20,255,ABSLMSCIN,EQ,249,249,100.00
20,256,ABSLNN50ET,EQ,71455,37435,52.39
20,257,ABSLPSE,EQ,98835,64124,64.88
20,258,ABSMARINE,SM,80500,61500,76.40
20,259,ACC,EQ,67608,33021,48.84
20,260,ACCELYA,EQ,4835,3549,73.40
20,261,ACCENTMIC,SM,64000,48500,75.78
20,262,ACCPL,ST,38400,38400,100.00
20,263,ACE,EQ,685925,301681,43.98
20,264,ACEINTEG,EQ,1662,1085,65.28
20,265,ACGL,EQ,343,229,66.76
20,266,ACI,EQ,272058,115229,42.35
20,267,ACL,EQ,19853,14647,73.78
20,268,ACMESOLAR,EQ,1167673,374407,32.06
20,269,ACUTAAS,EQ,182520,94764,51.92
20,270,ADANIENSOL,EQ,1185354,620372,52.34
20,271,ADANIENT,EQ,588066,150181,25.54
20,272,ADANIGREEN,EQ,717317,214227,29.87
20,273,ADANIPORTS,EQ,791353,413777,52.29
20,274,ADANIPOWER,EQ,8794789,2640400,30.02
20,275,ADDICTIVE,SM,8000,7000,87.50
20,276,ADDIND,EQ,31,24,77.42
20,277,ADFFOODS,EQ,147251,77183,52.42
20,278,ADISOFT,SM,49600,32800,66.13
20,279,ADL,EQ,233,131,56.22
20,280,ADOR,EQ,26842,13573,50.57
20,281,ADROITINFO,EQ,20188,14576,72.20
20,282,ADSL,EQ,110089,40806,37.07
20,283,ADVAIT,EQ,21137,8904,42.13
20,284,ADVANCE,EQ,433813,302793,69.80
20,285,ADVANIHOTR,EQ,21911,19013,86.77
20,286,ADVENTHTL,EQ,108071,51020,47.21
20,287,ADVENZYMES,EQ,162477,110706,68.14
20,288,ADVIKCA,EQ,265847,195168,73.41
20,289,AEGISLOG,EQ,463629,140198,30.24
20,290,AEGISVOPAK,EQ,6087355,1460032,23.98
20,291,AEL1212026,NO,102,102,100.00
20,292,AEL12126,NI,6,6,100.00
20,293,AEL170725A,NG,155,155,100.00
20,294,AEL17725,NA,97,97,100.00
20,295,AEPL,EQ,34015,27553,81.00
20,296,AEQUS,EQ,3205408,1389044,43.33
20,297,AEROENTER,EQ,2191657,907754,41.42
20,298,AEROFLEX,EQ,2061953,656581,31.84
20,299,AERON,SM,7000,4000,57.14
20,300,AERONEU,EQ,11693,8289,70.89
20,301,AEROPLANE,EQ,119536,67881,56.79
20,302,AESTHETIK,SM,31000,30000,96.77
20,303,AETHER,EQ,134986,60245,44.63
20,304,AFCONS,EQ,8753901,1946290,22.23
20,305,AFFLE,EQ,83893,50795,60.55
20,306,AFFORDABLE,EQ,20592,11925,57.91
20,307,AFIL,EQ,221546,176380,79.61
20,308,AFSL,EQ,858,686,79.95
20,309,AGARIND,EQ,22218,10146,45.67
20,310,AGARWALEYE,EQ,157311,88556,56.29
20,311,AGARWALTUF,SM,93600,66000,70.51
20,312,AGI,EQ,78178,39866,50.99
20,313,AGIIL,EQ,335928,76505,22.77
20,314,AGL,EQ,2074548,1136734,54.79
20,315,AGNI,SM,25000,17500,70.00
20,316,AGRITECH,EQ,3472,1867,53.77
20,317,AGROPHOS,EQ,9662,6537,67.66
20,318,AHCL,EQ,49745313,9831682,19.76
20,319,AHLADA,EQ,41709,31563,75.67
20,320,AHLEAST,EQ,690,673,97.54
20,321,AHLUCONT,EQ,95504,43388,45.43
20,322,AIAENG,EQ,69100,29612,42.85
20,323,AIIL,EQ,130987,57276,43.73
20,324,AILIMITED,SM,6000,6000,100.00
20,325,AIMTRON,SM,122000,96000,78.69
20,326,AIRAN,EQ,104304,60093,57.61
20,327,AIROLAM,EQ,2352,1814,77.13
20,328,AJANTPHARM,EQ,97948,62487,63.80
20,329,AJAXENGG,EQ,29873,19566,65.50
20,330,AJMERA,EQ,279348,122307,43.78
20,331,AJOONI,EQ,297590,232576,78.15
20,332,AKANKSHA,SM,6000,5000,83.33
20,333,AKASH,EQ,417,392,94.00
20,334,AKCAPIT,EQ,888,694,78.15
20,335,AKG,EQ,26194,18737,71.53
20,336,AKIKO,SM,4800,3200,66.67
20,337,AKSHAR,EQ,436267,264376,60.60
20,338,AKUMS,EQ,216030,120626,55.84
20,339,ALANKIT,EQ,172109,128195,74.48
20,340,ALBERTDAVD,EQ,3661,2574,70.31
20,341,ALCODIS,SM,3125,1875,60.00
20,342,ALEMBICLTD,EQ,1416945,452768,31.95
20,343,ALFREDHE,EQ,1,1,100.00
20,344,ALGOQUANT,EQ,2084788,505227,24.23
20,345,ALICON,EQ,16078,6578,40.91
20,346,ALIVUS,EQ,72107,40698,56.44
20,347,ALKALI,EQ,6095,3878,63.63
20,348,ALKEM,EQ,231871,134787,58.13
20,349,ALKYLAMINE,EQ,26620,10040,37.72
20,350,ALLCARGO,EQ,7560793,2742876,36.28
20,351,ALLDIGI,EQ,8045,6250,77.69
20,352,ALLETEC,SM,4800,3600,75.00
20,353,ALLTIME,EQ,32467,11785,36.30
20,354,ALMONDZ,EQ,410059,258057,62.93
20,355,ALOKINDS,EQ,42844998,17028576,39.74
20,356,ALPA,EQ,24990,14242,56.99
20,357,ALPEXSOLAR,SM,52000,26300,50.58
20,358,ALPHA,EQ,786376,537068,68.30
20,359,ALPHAETF,EQ,738021,385831,52.28
20,360,ALPINETEX,EQ,117350,53670,45.73
20,361,ALPL30IETF,EQ,894010,752352,84.15
20,362,ALUFLUOR,EQ,2082,1449,69.60
20,363,ALUWIND,SM,66000,49500,75.00
20,364,AMAGI,EQ,368321,234098,63.56
20,365,AMAL,EQ,32741,22375,68.34
20,366,AMARJOTHI,EQ,1920,1527,79.53
20,367,AMBANIORGO,SM,8000,6000,75.00
20,368,AMBER,EQ,89317,19097,21.38
20,369,AMBICAAGAR,EQ,4346,3514,80.86
20,370,AMBIKCO,EQ,5724,3671,64.13
20,371,AMBUJACEM,EQ,1224906,634572,51.81
20,372,AMCL,SM,4000,4000,100.00
20,373,AMDIND,EQ,116979,43097,36.84
20,374,AMEYA,SM,6000,6000,100.00
20,375,AMIABLE,SM,3200,3200,100.00
20,376,AMJLAND,EQ,4662,4456,95.58
20,377,AMNPLST,EQ,1151,1009,87.66
20,378,AMRUTANJAN,EQ,12042,8333,69.20
20,379,ANANDRATHI,EQ,140743,80512,57.20
20,380,ANANTAM,IV,41760,41372,99.07
20,381,ANANTRAJ,EQ,1898147,427229,22.51
20,382,ANAWIL,SM,65200,48800,74.85
20,383,ANDHRAPAP,EQ,941028,445263,47.32
20,384,ANDHRSUGAR,EQ,163448,79771,48.81
20,385,ANDREWYU,EQ,88717,43206,48.70
20,386,ANGELONE,EQ,1881558,570280,30.31
20,387,ANIKINDS,EQ,6453,4855,75.24
20,388,ANLON,SM,8800,7600,86.36
20,389,ANNAPURNA,EQ,17463,11229,64.30
20,390,ANNU,EQ,2867305,1315300,45.87
20,391,ANONDITA,SM,105800,63600,60.11
20,392,ANSALBU,EQ,138,137,99.28
20,393,ANTELOPUS,EQ,1030058,131080,12.73
20,394,ANTGRAPHIC,EQ,116313,90246,77.59
20,395,ANTHEM,EQ,460389,233289,50.67
20,396,ANUHPHR,EQ,322234,121198,37.61
20,397,ANUP,EQ,19786,10470,52.92
20,398,ANURAS,EQ,277685,133980,48.25
20,399,ANYA,SM,20000,20000,100.00
20,400,AONEGOLD,EQ,439629,181507,41.29
20,401,AONELIQUID,EQ,14434,8921,61.81
20,402,AONENIFTY,EQ,87123,74688,85.73
20,403,AONESILVER,EQ,354829,198140,55.84
20,404,AONETMMQ50,EQ,69955,43275,61.86
20,405,AONETOTAL,EQ,105305,75644,71.83
20,406,APARINDS,EQ,195609,85820,43.87
20,407,APCL,EQ,6783,4906,72.33
20,408,APCOTEXIND,EQ,78910,46368,58.76
20,409,APEX,EQ,49573,18772,37.87
20,410,APEXECO,ST,11200,8800,78.57
20,411,APLAPOLLO,EQ,335858,136391,40.61
20,412,APLLTD,EQ,392626,84791,21.60
20,413,APOLLO,EQ,5478975,1271818,23.21
20,414,APOLLOHOSP,EQ,191301,126532,66.14
20,415,APOLLOPIPE,EQ,316591,140564,44.40
20,416,APOLLOTYRE,EQ,887926,495649,55.82
20,417,APOLSINHOT,EQ,372,329,88.44
20,418,APOORVA,EQ,192,182,94.79
20,419,APRAMEYA,SM,6500,6000,92.31
20,420,APS,SM,7000,5500,78.57
20,421,APSISAERO,ST,4800,4800,100.00
20,422,APTUS,EQ,1187149,685544,57.75
20,423,AQYLON,EQ,442716,262714,59.34
20,424,ARCHIDPLY,EQ,4107,2395,58.32
20,425,ARCHIES,EQ,2882,2115,73.39
20,426,ARCIIL,SM,15000,11000,73.33
20,427,ARCIL,EQ,31012257,17444773,56.25
20,428,ARCL,EQ,2875,1881,65.43
20,429,ARDEE,EQ,3049502,1115257,36.57
20,430,ARE&M,EQ,610101,327432,53.67
20,431,ARENTERP,EQ,1452,630,43.39
20,432,ARFIN,EQ,1169295,364740,31.19
20,433,ARHAM,SM,40000,22000,55.00
20,434,ARIHANT,EQ,9571,8279,86.50
20,435,ARIHANTACA,SM,31600,31600,100.00
20,436,ARIHANTCAP,EQ,174109,84905,48.77
20,437,ARIHANTSUP,EQ,4549,3825,84.08
20,438,ARIS,EQ,3458491,1459545,42.20
20,439,ARKADE,EQ,465763,101593,21.81
20,440,ARMANFIN,EQ,20680,9261,44.78
20,441,ARMOUR,ST,6000,6000,100.00
20,442,AROGRANITE,EQ,3094,2095,67.71
20,443,ARROWGREEN,EQ,57165,28369,49.63
20,444,ARSSBL,EQ,145422,72215,49.66
20,445,ARTEMISMED,EQ,283121,120667,42.62
20,446,ARTNIRMAN,EQ,553,540,97.65
20,447,ARVEE,EQ,3058,1599,52.29
20,448,ARVIND,EQ,826176,363097,43.95
20,449,ARVINDFASN,EQ,160096,86465,54.01
20,450,ARVINDPORT,SM,57000,54000,94.74
20,451,ARVSMART,EQ,32980,17005,51.56
20,452,ARYAMAN,EQ,38,38,100.00
20,453,ASAHIINDIA,EQ,44007,21285,48.37
20,454,ASAL,EQ,6067,3293,54.28
20,455,ASALCBR,EQ,12411,6750,54.39
20,456,ASCOM,SM,3000,3000,100.00
20,457,ASHALOG,SM,4000,4000,100.00
20,458,ASHAPURMIN,EQ,229538,96377,41.99
20,459,ASHIANA,EQ,30671,20194,65.84
20,460,ASHIMASYN,EQ,185375,168619,90.96
20,461,ASHOKA,EQ,515340,227323,44.11
20,462,ASHOKAMET,EQ,123392,65324,52.94
20,463,ASHOKLEY,EQ,8725516,3411438,39.10
20,464,ASHUTOSH,ST,142800,130800,91.60
20,465,ASHWINI,SM,3000,3000,100.00
20,466,ASIANENE,EQ,272757,99712,36.56
20,467,ASIANHOTNR,EQ,8769,5532,63.09
20,468,ASIANPAINT,EQ,486007,299291,61.58
20,469,ASIANTILES,EQ,1588966,638076,40.16
20,470,ASIANTNE,EQ,11943,7931,66.41
20,471,ASKAUTOLTD,EQ,154115,66033,42.85
20,472,ASPINWALL,EQ,25,17,68.00
20,473,ASSAMENT,EQ,7,6,85.71
20,474,ASTAR,EQ,1394,981,70.37
20,475,ASTEC,EQ,994540,79707,8.01
20,476,ASTERDM,EQ,634636,343004,54.05
20,477,ASTRAL,EQ,473351,254570,53.78
20,478,ASTRAMICRO,EQ,186113,111342,59.82
20,479,ASTRAZEN,EQ,2004,834,41.62
20,480,ATALREAL,EQ,11339363,4283137,37.77
20,481,ATAM,EQ,40892,23480,57.42
20,482,ATCENERGY,ST,1200,1200,100.00
20,483,ATGL,EQ,373871,110359,29.52
20,484,ATHERENERG,EQ,2513489,684450,27.23
20,485,ATL,EQ,139820,48050,34.37
20,486,ATLANTAA,EQ,20250,17046,84.18
20,487,ATLANTAELE,EQ,91935,40438,43.99
20,488,ATLASCYCLE,EQ,14880,9178,61.68
20,489,ATLPP,E1,7784,7037,90.40
20,490,ATMASTCO,SM,20000,16000,80.00
20,491,ATUL,EQ,26048,15655,60.10
20,492,ATULAUTO,EQ,52150,26394,50.61
20,493,AUBANK,EQ,770876,401954,52.14
20,494,AUGMONT,EQ,441991,164501,37.22
20,495,AURIONPRO,EQ,83799,45671,54.50
20,496,AUROIMPEX,SM,4800,4800,100.00
20,497,AUROPHARMA,EQ,758827,320038,42.18
20,498,AURUM,EQ,67079,51136,76.23
20,499,AURUS,EQ,24075,16804,69.80
20,500,AUSOMENT,EQ,259,211,81.47
20,501,AUSTENG,EQ,4765,2556,53.64
20,502,AUTOAXLES,EQ,5723,4432,77.44
20,503,AUTOBEES,EQ,144505,61126,42.30
20,504,AUTOIETF,EQ,752124,570608,75.87
20,505,AUTOIND,EQ,100703,54097,53.72
20,506,AVADHSUGAR,EQ,55363,28576,51.62
20,507,AVALON,EQ,364163,117275,32.20
20,508,AVANA,ST,10000,10000,100.00
20,509,AVANCE,EQ,4211615,2230715,52.97
20,510,AVANTEL,EQ,714144,311572,43.63
20,511,AVANTIFEED,EQ,197289,79069,40.08
20,512,AVATAR,ST,2000,2000,100.00
20,513,AVIANSH,SM,2000,2000,100.00
20,514,AVIENCE,SM,49200,30000,60.98
20,515,AVL,EQ,68801,33971,49.38
20,516,AVONMORE,EQ,703372,414120,58.88
20,517,AVPINFRA,SM,17600,10400,59.09
20,518,AVROIND,EQ,106822,61584,57.65
20,519,AVTNPL,EQ,54208,25402,46.86
20,520,AWFIS,EQ,363518,150052,41.28
20,521,AWHCL,EQ,5932053,184658,3.11
20,522,AWL,EQ,2242291,469114,20.92
20,523,AXISBANK,EQ,4413665,2525022,57.21
20,524,AXISCADES,EQ,443978,201487,45.38
20,525,AXITA,EQ,347239,110643,31.86
20,526,AXTEL,EQ,10817,8134,75.20
20,527,AYE,EQ,727376,280261,38.53
20,528,AYMSYNTEX,EQ,97359,51718,53.12
20,529,AZAD,EQ,423182,162570,38.42
20,530,AZADIND,EQ,13237,3811,28.79
20,531,BABAFP,SM,3200,3200,100.00
20,532,BAGDIGITAL,SM,11200,4800,42.86
20,533,BAGFILMS,EQ,20056,12470,62.18
20,534,BAGMANE,RR,1138404,1005669,88.34
20,535,BAHETI,SM,33750,26625,78.89
20,536,BAIDFIN,EQ,64450,56739,88.04
20,537,BAJAJ-AUTO,EQ,129351,61710,47.71
20,538,BAJAJCON,EQ,304161,144241,47.42
20,539,BAJAJELEC,EQ,51365,24104,46.93
20,540,BAJAJFINSV,EQ,460650,235918,51.21
20,541,BAJAJHCARE,EQ,140433,60862,43.34
20,542,BAJAJHFL,EQ,1561540,787447,50.43
20,543,BAJAJHIND,EQ,12639678,3322823,26.29
20,544,BAJAJHLDNG,EQ,29620,16293,55.01
20,545,BAJAJINDEF,EQ,9241,6515,70.50
20,546,BAJAJST,EQ,2569,1524,59.32
20,547,BAJEL,EQ,129667,61396,47.35
20,548,BAJFINANCE,EQ,4816547,2797889,58.09
20,549,BALAJEE,EQ,37507,23606,62.94
20,550,BALAJIPHOS,SM,6000,6000,100.00
20,551,BALAJITELE,EQ,500126,201368,40.26
20,552,BALAMINES,EQ,86181,30240,35.09
20,553,BALAXI,EQ,24054,16100,66.93
20,554,BALKRISHNA,EQ,5403,3627,67.13
20,555,BALKRISIND,EQ,216828,141797,65.40
20,556,BALMLAWRIE,EQ,73935,39533,53.47
20,557,BALPHARMA,EQ,40561,19485,48.04
20,558,BALRAMCHIN,EQ,715266,146789,20.52
20,559,BALUFORGE,EQ,836714,290776,34.75
20,560,BANARBEADS,EQ,1036,768,74.13
20,561,BANARISUG,EQ,1049,300,28.60
20,562,BANCOINDIA,EQ,68674,34188,49.78
20,563,BANDHANBNK,EQ,4150818,1910476,46.03
20,564,BANG,EQ,21817,11663,53.46
20,565,BANK10ADD,EQ,4466,3010,67.40
20,566,BANK10BETF,EQ,12244,9900,80.86
20,567,BANKA,EQ,801,671,83.77
20,568,BANKADD,EQ,4145,1454,35.08
20,569,BANKBARODA,EQ,4576908,1787855,39.06
20,570,BANKBEES,EQ,514509,261015,50.73
20,571,BANKBETA,EQ,1751884,1732533,98.90
20,572,BANKBETF,EQ,4493,2849,63.41
