Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02092026,1745527705,0003369
Trade Date <02-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,59,718GS2037,GS,76402,75700,99.08
20,60,720PFCL36,N6,73,73,100.00
20,61,723GJ27,SG,2700,2700,100.00
20,62,724GS2055,GS,144021,144021,100.00
20,63,724UP36,SG,1000,1000,100.00
20,64,725GS2063,GS,486161,478274,98.38
20,65,726GS2032,GS,4400,4400,100.00
20,66,726GS2033,GS,22850,8850,38.73
20,67,732GS2030,GS,650,650,100.00
20,68,733GS2026,GS,2200,1500,68.18
20,69,734GS2064,GS,166235,166235,100.00
20,70,734IRFC28,N4,139,139,100.00
20,71,735NABAR31,N1,1036,1000,96.53
20,72,736RJ37,SG,100,100,100.00
20,73,737GS2028,GS,12814,12814,100.00
20,74,738GS2027,GS,168119,168022,99.94
20,75,739NHAI31A,ND,21,21,100.00
20,76,73GS2053,GS,20989,16727,79.69
20,77,741GS2036,GS,37549,37310,99.36
20,78,743GS2076,GS,16473,16473,100.00
20,79,743REC35,NH,1000,1000,100.00
20,80,746GS2073,GS,8082,8082,100.00
20,81,747GJ28,SG,100,100,100.00
20,82,74GS2062,GS,208,208,100.00
20,83,753IRFC30,NJ,575,475,82.61
20,84,754GS2036,GS,323043,304238,94.18
20,85,757GS2033,GS,7765,7765,100.00
20,86,760PFCL35,N3,1249,1099,87.99
20,87,762NTPC35F,ND,1066,1002,94.00
20,88,764HUDCO31,N8,35,35,100.00
20,89,764IRFC31,NO,50,50,100.00
20,90,764NABAR31,N2,1584,1580,99.75
20,91,769NHAI31,NE,1014,1000,98.62
20,92,769TN33,SG,100,100,100.00
20,93,76KA38,SG,200,200,100.00
20,94,76NHAI31,NA,1230,1230,100.00
20,95,771GS2066,GS,14517,13890,95.68
20,96,774IREDA31,N7,260,260,100.00
20,97,777HP49,SG,100,100,100.00
20,98,778HP44,SG,100,100,100.00
20,99,77RJ32,SG,100,100,100.00
20,100,783AP43,SG,2000,2000,100.00
20,101,788UP46,SG,1000,1000,100.00
20,102,797IGT31,NL,10,10,100.00
20,103,79IGT28,NF,75,75,100.00
20,104,79NHIT35,N1,5527,5523,99.93
20,105,79NHIT40,N2,7301,7197,98.58
20,106,79NHIT47,N3,1400,1400,100.00
20,107,807AP51,SG,100,100,100.00
20,108,810IRFC27,N2,350,350,100.00
20,109,812REC27,NI,17,15,88.24
20,110,81ABCL33,N4,10,10,100.00
20,111,82HUDCO27,N2,1359,1356,99.78
20,112,82IGT31,NJ,1750,1295,74.00
20,113,830NHAI27,N2,696,693,99.57
20,114,842IIFL26,NL,56,56,100.00
20,115,848AEL29,NJ,10,10,100.00
20,116,852IIFL29,Y5,1,1,100.00
20,117,85PFL26A,N7,19,19,100.00
20,118,862AEL31,NM,5,5,100.00
20,119,863IRFC29,NC,305,305,100.00
20,120,865IIFL28,NS,1830,1830,100.00
20,121,865IIFL31,Y6,20,20,100.00
20,122,865IRFC29,NA,1996,1996,100.00
20,123,865SCL26,N8,11,11,100.00
20,124,865TCAPS27,N8,122,121,99.18
20,125,871REC28,N9,1100,1100,100.00
20,126,875NHAI29,N6,290,260,89.66
20,127,876HUDCO28,ND,1343,1140,84.88
20,128,880IREDA29,N5,15,15,100.00
20,129,880IREDA34,N6,1000,1000,100.00
20,130,885AEL28,NB,113,103,91.15
20,131,885TCAPS29,NC,10,5,50.00
20,132,888ECL28,N1,282,282,100.00
20,133,888IRFC29,NE,230,230,100.00
20,134,888REC29,NF,50,50,100.00
20,135,888SCL25E,N4,11,11,100.00
20,136,890AEL31,NN,2761,2086,75.55
20,137,891IIFCL34,N4,300,300,100.00
20,138,892NHPC33,N6,90,90,100.00
20,139,892PFCL33,N8,377,377,100.00
20,140,893NHB29,N6,1,1,100.00
20,141,895AEL27,N9,50,50,100.00
20,142,897GS2030,GS,2450,2450,100.00
20,143,901HUDCO34,NE,300,300,100.00
20,144,901NHB34,N6,1240,1160,93.55
20,145,902SCL28,N1,500,500,100.00
20,146,903SFL28,YI,160,160,100.00
20,147,905SC24B,Z9,1,1,100.00
20,148,905SCL36,N0,150,150,100.00
20,149,910TCAP28,NA,511,511,100.00
20,150,915AEL28,NC,10,10,100.00
20,151,915APSBC28,N0,2,2,100.00
20,152,915APSBC31,N0,10,10,100.00
20,153,915SCL26,NE,75,75,100.00
20,154,91D011026,TB,200,200,100.00
20,155,91D081026,TB,100,100,100.00
20,156,91D191126,TB,900,900,100.00
20,157,925ECL28,N2,110,110,100.00
20,158,925ISF28,N0,5,5,100.00
20,159,925SCL27B,N1,10,10,100.00
20,160,92GS2030,GS,152,150,98.68
20,161,930AEL30,NF,110,90,81.82
20,162,930APMD27,N0,2,2,100.00
20,163,930APMD29,N0,1,1,100.00
20,164,930SFL28,YP,155,98,63.23
20,165,935LTF29,N5,90,90,100.00
20,166,935TSIIC28,N0,1,1,100.00
20,167,93SCL24A,ZN,40,40,100.00
20,168,948SCL27A,ZJ,47,47,100.00
20,169,948SCL27D,N1,5,5,100.00
20,170,950ISF27C,N0,21,21,100.00
20,171,956AEL29,N6,117,117,100.00
20,172,957ICCL25,YW,237,137,57.81
20,173,965AEL27,N4,672,672,100.00
20,174,96IIFL28,N5,2203,1603,72.76
20,175,96IIFL28A,NF,1085,967,89.12
20,176,970CAGL28,ND,71,61,85.92
20,177,971SCL29T,N1,30,30,100.00
20,178,971SCL30,N1,26,26,100.00
20,179,97SFL29,YZ,95,95,100.00
20,180,980SCL33D,YG,1,1,100.00
20,181,985ECL28,NK,188,38,20.21
20,182,985SFIL28,NO,75,75,100.00
20,183,990SCL27,YT,3,3,100.00
20,184,990SCL28,N1,10,10,100.00
20,185,99AEL29,N7,32,16,50.00
20,186,9AEL30,NE,102,102,100.00
20,187,9IIFL28A,NT,625,625,100.00
20,188,9IIFL31,Y9,138,113,81.88
20,189,9PCPL28A,N0,3,3,100.00
20,190,9SCL26BA,NA,10,10,100.00
20,191,A2ZINFRA,EQ,167484,111978,66.86
20,192,AAATECH,EQ,9744,8377,85.97
20,193,AADHARHFC,EQ,240290,142844,59.45
20,194,AAKAAR,SM,11200,8000,71.43
20,195,AAKASH,EQ,72356,47527,65.68
20,196,AARADHYA,SM,38400,27600,71.88
20,197,AAREYDRUGS,EQ,146358,77292,52.81
20,198,AARON,EQ,8560,5360,62.62
20,199,AARTIDRUGS,EQ,170806,94022,55.05
20,200,AARTIIND,EQ,917705,473138,51.56
20,201,AARTIPHARM,EQ,343720,119273,34.70
20,202,AARVI,EQ,29676,16193,54.57
20,203,AASTHA,EQ,304911,153434,50.32
20,204,AAVAS,EQ,229811,98749,42.97
20,205,ABANSENT,EQ,14689,13831,94.16
20,206,ABB,EQ,163580,81884,50.06
20,207,ABBOTINDIA,EQ,7827,4046,51.69
20,208,ABCAPITAL,EQ,4883439,2810866,57.56
20,209,ABCOTS,EQ,2466,1276,51.74
20,210,ABDL,EQ,125467,61226,48.80
20,211,ABFRL,EQ,4428051,2092206,47.25
20,212,ABGSEC,EQ,44,42,95.45
20,213,ABH,ST,1200,1200,100.00
20,214,ABHAPOWER,SM,1600,1600,100.00
20,215,ABLBL,EQ,860340,537695,62.50
20,216,ABMKNO,EQ,1070,1010,94.39
20,217,ABREL,EQ,84555,45090,53.33
20,218,ABSL10BANK,EQ,34,34,100.00
20,219,ABSLAMC,EQ,398572,320241,80.35
20,220,ABSLBANETF,EQ,916157,910461,99.38
20,221,ABSLLIQUID,EQ,1033,726,70.28
20,222,ABSLMSCIN,EQ,553,433,78.30
20,223,ABSLNN50ET,EQ,19744,17406,88.16
20,224,ABSLPSE,EQ,186780,91738,49.12
20,225,ABSMARINE,SM,54500,41000,75.23
20,226,ACC,EQ,146429,83638,57.12
20,227,ACCELYA,EQ,4566,3068,67.19
20,228,ACCENTMIC,SM,27000,18500,68.52
20,229,ACCPL,ST,2400,2400,100.00
20,230,ACE,EQ,159180,66878,42.01
20,231,ACEINTEG,EQ,5445,4042,74.23
20,232,ACETEC,SM,2400,2400,100.00
20,233,ACGL,EQ,629,509,80.92
20,234,ACI,EQ,635843,438899,69.03
20,235,ACL,EQ,8724,4460,51.12
20,236,ACMESOLAR,EQ,2449655,1028586,41.99
20,237,ACTIVEINFR,SM,600,600,100.00
20,238,ACUTAAS,EQ,190272,117483,61.74
20,239,ADANIENSOL,EQ,4214587,2048674,48.61
20,240,ADANIENT,EQ,1642492,646254,39.35
20,241,ADANIGREEN,EQ,2634560,777377,29.51
20,242,ADANIPORTS,EQ,2338937,1059507,45.30
20,243,ADANIPOWER,EQ,18174608,5571900,30.66
20,244,ADDICTIVE,SM,12000,11000,91.67
20,245,ADDIND,EQ,595,592,99.50
20,246,ADFFOODS,EQ,107626,40662,37.78
20,247,ADISOFT,SM,68000,40800,60.00
20,248,ADL,EQ,1341,1077,80.31
20,249,ADOR,EQ,71667,30929,43.16
20,250,ADROITINFO,EQ,7962,5341,67.08
20,251,ADSL,EQ,60736,28058,46.20
20,252,ADVAIT,EQ,49312,23948,48.56
20,253,ADVANCE,EQ,331320,149189,45.03
20,254,ADVANIHOTR,EQ,27794,24407,87.81
20,255,ADVENTHTL,EQ,48518,22557,46.49
20,256,ADVENZYMES,EQ,188103,123072,65.43
20,257,ADVIKCA,EQ,899571,496530,55.20
20,258,AEGISLOG,EQ,722924,282474,39.07
20,259,AEGISVOPAK,EQ,3128778,963610,30.80
20,260,AEL120924A,N5,200,200,100.00
20,261,AEPL,EQ,478365,466050,97.43
20,262,AEQUS,EQ,1668299,859466,51.52
20,263,AEROENTER,EQ,413196,195730,47.37
20,264,AEROFLEX,EQ,1124008,358181,31.87
20,265,AERON,SM,20000,17000,85.00
20,266,AERONEU,EQ,72398,19412,26.81
20,267,AEROPLANE,EQ,711360,566738,79.67
20,268,AESTHETIK,SM,18000,12000,66.67
20,269,AETHER,EQ,232941,126618,54.36
20,270,AFCONS,EQ,402500,249497,61.99
20,271,AFFLE,EQ,443298,277454,62.59
20,272,AFFORDABLE,EQ,7436,4665,62.74
20,273,AFIL,EQ,196038,116761,59.56
20,274,AFSL,EQ,6924,3676,53.09
20,275,AGARIND,EQ,49700,30376,61.12
20,276,AGARWALEYE,EQ,640862,368160,57.45
20,277,AGARWALFT,SM,16500,15000,90.91
20,278,AGARWALTUF,SM,20400,18000,88.24
20,279,AGI,EQ,199603,105614,52.91
20,280,AGIIL,EQ,231029,97668,42.28
20,281,AGL,EQ,1532028,787486,51.40
20,282,AGRITECH,EQ,3722,2674,71.84
20,283,AGROPHOS,EQ,33087,16405,49.58
20,284,AHCL,EQ,1668193,978598,58.66
20,285,AHLADA,EQ,2566,2196,85.58
20,286,AHLEAST,EQ,1209,1116,92.31
20,287,AHLUCONT,EQ,107402,55087,51.29
20,288,AIAENG,EQ,51399,33470,65.12
20,289,AIIL,EQ,1027128,553301,53.87
20,290,AILIMITED,SM,6000,6000,100.00
20,291,AIMTRON,SM,26600,17600,66.17
20,292,AIRAN,EQ,68092,49295,72.39
20,293,AIROLAM,EQ,3469,3109,89.62
20,294,AISL,SM,1200,1200,100.00
20,295,AJANTPHARM,EQ,99445,58647,58.97
20,296,AJAXENGG,EQ,62498,34290,54.87
20,297,AJMERA,EQ,326215,161733,49.58
20,298,AJOONI,EQ,151345,115101,76.05
20,299,AKANKSHA,SM,17000,16000,94.12
20,300,AKASH,EQ,5134,4336,84.46
20,301,AKCAPIT,EQ,1057,850,80.42
20,302,AKG,EQ,14000,10134,72.39
20,303,AKI,EQ,3044554,1272403,41.79
20,304,AKIKO,SM,9600,8800,91.67
20,305,AKSHAR,EQ,1428759,934728,65.42
20,306,AKUMS,EQ,750068,469258,62.56
20,307,ALANKIT,EQ,82889,68397,82.52
20,308,ALBERTDAVD,EQ,3973,2717,68.39
20,309,ALEMBICLTD,EQ,645226,281314,43.60
20,310,ALFREDHE,EQ,310,113,36.45
20,311,ALGOQUANT,EQ,1328784,367450,27.65
20,312,ALICON,EQ,22999,9259,40.26
20,313,ALIVUS,EQ,561531,313572,55.84
20,314,ALKEM,EQ,218220,151526,69.44
20,315,ALKYLAMINE,EQ,138950,35398,25.48
20,316,ALLCARGO,EQ,16512418,4185313,25.35
20,317,ALLDIGI,EQ,10831,8145,75.20
20,318,ALLETEC,SM,7200,4800,66.67
20,319,ALLTIME,EQ,180025,95988,53.32
20,320,ALMONDZ,EQ,286311,175917,61.44
20,321,ALOKINDS,EQ,117258835,43565607,37.15
20,322,ALPA,EQ,18733,9977,53.26
20,323,ALPEXSOLAR,SM,58700,45300,77.17
20,324,ALPHA,EQ,1586344,1078870,68.01
20,325,ALPHAETF,EQ,794013,615037,77.46
20,326,ALPINETEX,EQ,293413,150192,51.19
20,327,ALPL30IETF,EQ,1120581,947390,84.54
20,328,ALUFLUOR,EQ,11146,9483,85.08
20,329,ALUWIND,SM,1500,1500,100.00
20,330,AMAGI,EQ,264517,112797,42.64
20,331,AMAL,EQ,15022,10858,72.28
20,332,AMARJOTHI,EQ,598,457,76.42
20,333,AMBAAUTO,SM,104000,83000,79.81
20,334,AMBER,EQ,174407,46362,26.58
20,335,AMBICAAGAR,EQ,26635,23967,89.98
20,336,AMBIKCO,EQ,9215,4819,52.30
20,337,AMBUJACEM,EQ,1330391,534767,40.20
20,338,AMCL,SM,1200,1200,100.00
20,339,AMDIND,EQ,42435,25289,59.59
20,340,AMJLAND,EQ,5934,5539,93.34
20,341,AMNPLST,EQ,5863,3224,54.99
20,342,AMRUTANJAN,EQ,33541,18184,54.21
20,343,ANANDRATHI,EQ,183620,100412,54.68
20,344,ANANTAM,IV,36274,35522,97.93
20,345,ANANTRAJ,EQ,1282254,498107,38.85
20,346,ANAWIL,SM,425200,152400,35.84
20,347,ANDHRAPAP,EQ,234449,131239,55.98
20,348,ANDHRSUGAR,EQ,490982,190502,38.80
20,349,ANDREWYU,EQ,123709,79295,64.10
20,350,ANGELONE,EQ,4437022,1985766,44.75
20,351,ANIKINDS,EQ,4037,3328,82.44
20,352,ANLON,SM,6800,6000,88.24
20,353,ANMOL,EQ,61224,51836,84.67
20,354,ANNAPURNA,EQ,26855,21503,80.07
20,355,ANONDITA,SM,109200,69200,63.37
20,356,ANSALBU,EQ,1443,1139,78.93
20,357,ANTELOPUS,EQ,12446135,953125,7.66
20,358,ANTGRAPHIC,EQ,415805,397849,95.68
20,359,ANTHEM,EQ,1484697,756005,50.92
20,360,ANUHPHR,EQ,138379,76729,55.45
20,361,ANUP,EQ,18045,7357,40.77
20,362,ANURAS,EQ,282041,194187,68.85
20,363,ANYA,SM,10000,10000,100.00
20,364,ANZEN,IV,25000,25000,100.00
20,365,AONEGOLD,EQ,420827,245890,58.43
20,366,AONELIQUID,EQ,24958,23253,93.17
20,367,AONENIFTY,EQ,306263,266830,87.12
20,368,AONESILVER,EQ,380983,290282,76.19
20,369,AONETMMQ50,EQ,33121,27784,83.89
20,370,AONETOTAL,EQ,299224,131091,43.81
20,371,APARINDS,EQ,94227,38601,40.97
20,372,APCL,EQ,7960,6636,83.37
20,373,APCOTEXIND,EQ,107750,53058,49.24
20,374,APEX,EQ,140115,58429,41.70
20,375,APEXECO,ST,4000,4000,100.00
20,376,APLAPOLLO,EQ,786402,514683,65.45
20,377,APLLTD,EQ,172875,71073,41.11
20,378,APOLLO,EQ,4275794,1201503,28.10
20,379,APOLLOHOSP,EQ,169190,105406,62.30
20,380,APOLLOPIPE,EQ,159504,59621,37.38
20,381,APOLLOTYRE,EQ,333100,179474,53.88
20,382,APOLSINHOT,EQ,1311,874,66.67
20,383,APOORVA,EQ,500,500,100.00
20,384,APRAMEYA,SM,12000,11000,91.67
20,385,APS,SM,14500,13250,91.38
20,386,APSISAERO,ST,3600,3600,100.00
20,387,APTUS,EQ,466564,235095,50.39
20,388,AQYLON,EQ,684411,434286,63.45
20,389,ARABIAN,SM,2000,2000,100.00
20,390,ARCHIDPLY,EQ,33961,23988,70.63
20,391,ARCHIES,EQ,27463,23615,85.99
20,392,ARCIIL,SM,12000,12000,100.00
20,393,ARCL,EQ,248,248,100.00
20,394,ARDEE,EQ,2698066,984727,36.50
20,395,ARE&M,EQ,410795,209462,50.99
20,396,ARENTERP,EQ,1644,1522,92.58
20,397,ARFIN,EQ,1010679,94525,9.35
20,398,ARHAM,SM,68000,56000,82.35
20,399,ARIES,EQ,480377,72638,15.12
20,400,ARIHANT,EQ,2447,1741,71.15
20,401,ARIHANTCAP,EQ,132223,81837,61.89
20,402,ARIHANTSUP,EQ,3340,2375,71.11
20,403,ARIS,EQ,897946,338447,37.69
20,404,ARISTO,SM,3200,3200,100.00
20,405,ARKADE,EQ,231541,98801,42.67
20,406,ARMANFIN,EQ,21151,12347,58.38
20,407,AROGRANITE,EQ,4239,3516,82.94
20,408,ARSSBL,EQ,199206,97957,49.17
20,409,ARTEMISMED,EQ,226615,122809,54.19
20,410,ARTNIRMAN,EQ,1607,1431,89.05
20,411,ARUNAYA,SM,6000,6000,100.00
20,412,ARVEE,EQ,962,824,85.65
20,413,ARVIND,EQ,790352,334071,42.27
20,414,ARVINDFASN,EQ,203097,113898,56.08
20,415,ARVINDPORT,SM,12000,12000,100.00
20,416,ARVSMART,EQ,79766,43551,54.60
20,417,ARYAMAN,EQ,229,201,87.77
20,418,ASAHIINDIA,EQ,213328,94037,44.08
20,419,ASAL,EQ,13648,6792,49.77
20,420,ASALCBR,EQ,14509,8723,60.12
20,421,ASHALOG,SM,2000,2000,100.00
20,422,ASHAPURMIN,EQ,226693,101540,44.79
20,423,ASHIANA,EQ,38619,16902,43.77
20,424,ASHIMASYN,EQ,71620,40712,56.84
20,425,ASHOKA,EQ,2169165,563832,25.99
20,426,ASHOKAMET,EQ,18438,11249,61.01
20,427,ASHOKLEY,EQ,16412854,8026290,48.90
20,428,ASHWINI,SM,7000,5000,71.43
20,429,ASIANENE,EQ,919172,290723,31.63
20,430,ASIANHOTNR,EQ,26364,11896,45.12
20,431,ASIANPAINT,EQ,497889,219384,44.06
20,432,ASIANTILES,EQ,5231296,2039944,39.00
20,433,ASIANTNE,EQ,3443,3346,97.18
20,434,ASKAUTOLTD,EQ,134316,57746,42.99
20,435,ASPINWALL,EQ,1099,904,82.26
20,436,ASSAMENT,EQ,3,2,66.67
20,437,ASTAR,EQ,124,123,99.19
20,438,ASTEC,EQ,37649,22859,60.72
20,439,ASTERDM,EQ,1275385,719051,56.38
20,440,ASTRAL,EQ,1046620,604761,57.78
20,441,ASTRAMICRO,EQ,220101,134550,61.13
20,442,ASTRAZEN,EQ,4789,2488,51.95
20,443,ATALREAL,EQ,33201247,6755262,20.35
20,444,ATAM,EQ,8221,5309,64.58
20,445,ATCENERGY,ST,3600,3600,100.00
20,446,ATGL,EQ,776942,199954,25.74
20,447,ATHERENERG,EQ,6312532,1607004,25.46
20,448,ATL,EQ,782831,501168,64.02
20,449,ATLANTAA,EQ,53579,33240,62.04
20,450,ATLANTAELE,EQ,70238,31317,44.59
20,451,ATLASCYCLE,EQ,6678,4113,61.59
20,452,ATLPP,E1,4028,4028,100.00
20,453,ATMASTCO,SM,16400,14800,90.24
20,454,ATUL,EQ,22848,14204,62.17
20,455,ATULAUTO,EQ,124489,60565,48.65
20,456,AUBANK,EQ,864436,579708,67.06
20,457,AUGMONT,EQ,4700620,1256626,26.73
20,458,AURIONPRO,EQ,170519,97627,57.25
20,459,AUROIMPEX,SM,11200,9600,85.71
20,460,AUROPHARMA,EQ,816419,341370,41.81
20,461,AURUM,EQ,179857,92619,51.50
20,462,AURUS,EQ,22489,20635,91.76
20,463,AUSL,SM,6000,6000,100.00
20,464,AUSOMENT,EQ,19464,13624,70.00
20,465,AUSTENG,EQ,59,49,83.05
20,466,AUTOAXLES,EQ,9452,5274,55.80
20,467,AUTOBEES,EQ,454387,243001,53.48
20,468,AUTOIETF,EQ,1576618,961218,60.97
20,469,AUTOIND,EQ,193816,76123,39.28
20,470,AVADHSUGAR,EQ,120202,44571,37.08
20,471,AVALON,EQ,662674,252116,38.05
20,472,AVANA,ST,8000,6000,75.00
20,473,AVANCE,EQ,17145793,7500121,43.74
20,474,AVANTEL,EQ,611755,277043,45.29
20,475,AVANTIFEED,EQ,400361,185606,46.36
20,476,AVIANSH,SM,2000,2000,100.00
20,477,AVIENCE,SM,9000,6000,66.67
20,478,AVL,EQ,315136,247462,78.53
20,479,AVONMORE,EQ,194160,103540,53.33
20,480,AVPINFRA,SM,25600,17600,68.75
20,481,AVROIND,EQ,422890,311422,73.64
20,482,AVTNPL,EQ,99085,55678,56.19
20,483,AWFIS,EQ,135933,73275,53.91
20,484,AWHCL,EQ,63740,35096,55.06
20,485,AWL,EQ,2934970,1586198,54.04
20,486,AXISBANK,EQ,6437250,4248028,65.99
20,487,AXISCADES,EQ,290857,122576,42.14
20,488,AXITA,EQ,668683,393112,58.79
20,489,AXTEL,EQ,1840,1297,70.49
20,490,AYE,EQ,1770200,1065651,60.20
20,491,AYMSYNTEX,EQ,601939,142969,23.75
20,492,AZAD,EQ,254104,103608,40.77
20,493,AZADIND,EQ,19649,7641,38.89
20,494,BABAFP,SM,1600,1600,100.00
20,495,BAGDIGITAL,SM,1600,1600,100.00
20,496,BAGFILMS,EQ,85276,54097,63.44
20,497,BAGMANE,RR,901651,780724,86.59
20,498,BAHETI,SM,10875,7875,72.41
20,499,BAIDFIN,EQ,18429,16867,91.52
20,500,BAJAJ-AUTO,EQ,333619,185570,55.62
20,501,BAJAJCON,EQ,2420197,1157331,47.82
20,502,BAJAJELEC,EQ,100313,46697,46.55
20,503,BAJAJFINSV,EQ,730988,424333,58.05
20,504,BAJAJHCARE,EQ,43921,19625,44.68
20,505,BAJAJHFL,EQ,2276868,1196565,52.55
20,506,BAJAJHIND,EQ,28951286,3928529,13.57
20,507,BAJAJHLDNG,EQ,32382,18993,58.65
20,508,BAJAJINDEF,EQ,10094,5914,58.59
20,509,BAJAJST,EQ,5216,3907,74.90
20,510,BAJEL,EQ,100603,44155,43.89
20,511,BAJFINANCE,EQ,6234288,4160048,66.73
20,512,BALAJEE,EQ,16711,10877,65.09
20,513,BALAJIPHOS,SM,130000,105000,80.77
20,514,BALAJITELE,EQ,133306,92470,69.37
20,515,BALAMINES,EQ,455466,125811,27.62
20,516,BALAXI,EQ,302797,199554,65.90
20,517,BALCO,SM,2400,2400,100.00
20,518,BALKRISHNA,EQ,3958,3230,81.61
20,519,BALKRISIND,EQ,343301,130672,38.06
20,520,BALMLAWRIE,EQ,97753,49523,50.66
20,521,BALPHARMA,EQ,14659,6549,44.68
20,522,BALRAMCHIN,EQ,4012425,695705,17.34
20,523,BALUFORGE,EQ,2344406,691677,29.50
20,524,BANARBEADS,EQ,355,158,44.51
20,525,BANARISUG,EQ,2140,694,32.43
20,526,BANCOINDIA,EQ,81619,36062,44.18
20,527,BANDHANBNK,EQ,6396488,3227175,50.45
20,528,BANG,EQ,28337,13828,48.80
20,529,BANK10ADD,EQ,3657235,3625062,99.12
20,530,BANK10BETF,EQ,1489,1255,84.28
20,531,BANKA,EQ,1069,1064,99.53
20,532,BANKADD,EQ,9796,6737,68.77
20,533,BANKBARODA,EQ,9638977,5816550,60.34
20,534,BANKBEES,EQ,1045041,636109,60.87
20,535,BANKBETA,EQ,647961,617567,95.31
20,536,BANKBETF,EQ,15722,10787,68.61
20,537,BANKETF,EQ,41320,34283,82.97
20,538,BANKIETF,EQ,168198,97377,57.89
20,539,BANKINDIA,EQ,5132803,2130476,41.51
20,540,BANKNIFTY1,EQ,559906,335110,59.85
20,541,BANKPSU,EQ,21223,5701,26.86
20,542,BANSALWIRE,EQ,39275,19698,50.15
20,543,BANSWRAS,EQ,41871,29743,71.03
20,544,BARFLEX,SM,2000,2000,100.00
20,545,BASF,EQ,15322,7074,46.17
20,546,BASILIC,SM,5100,3900,76.47
20,547,BATAINDIA,EQ,87033,38372,44.09
20,548,BATLIBOI,EQ,122105,62940,51.55
20,549,BAWEJA,ST,800,800,100.00
20,550,BAYERCROP,EQ,16833,11147,66.22
20,551,BBETF0432,EQ,1080,939,86.94
20,552,BBL,EQ,18647,12072,64.74
20,553,BBNPNBETF,EQ,2071,1807,87.25
20,554,BBNPPGOLD,EQ,2926,2273,77.68
20,555,BBOX,EQ,207783,92461,44.50
20,556,BBTC,EQ,76820,30502,39.71
20,557,BBTCL,EQ,9290,6196,66.70
20,558,BCG,EQ,3198107,1778735,55.62
20,559,BCLIND,EQ,473912,224746,47.42
20,560,BCONCEPTS,EQ,7512,6343,84.44
20,561,BCPL,EQ,4322,3092,71.54
20,562,BDL,EQ,578257,160199,27.70
20,563,BEACON,SM,5000,3000,60.00
20,564,BEARDSELL,EQ,22548,17524,77.72
20,565,BECTORFOOD,EQ,963048,374012,38.84
20,566,BEDMUTHA,EQ,3679,3357,91.25
