Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18092026,2376932903,0003383
Trade Date <18-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,50,648GS2035,GS,3640,3540,97.25
20,51,653GS2031,GS,302,302,100.00
20,52,657GS2033A,GS,3000,3000,100.00
20,53,667GS2035,GS,1000006,1000003,100.00
20,54,668GS2040,GS,1498,1100,73.43
20,55,675GS2029,GS,99,99,100.00
20,56,676GS2061,GS,24608,24476,99.46
20,57,690GS2065,GS,236,236,100.00
20,58,694GS2036,GS,2040,2040,100.00
20,59,695GS2061,GS,1627,1627,100.00
20,60,697GR2034,GS,1,1,100.00
20,61,699GS2051,GS,13,13,100.00
20,62,702GS2027,GS,1,1,100.00
20,63,702GS2031,GS,1000,1000,100.00
20,64,704GS2029,GS,6900,6600,95.65
20,65,706GS2028,GS,101,100,99.01
20,66,706GS2041,GS,5,5,100.00
20,67,708RJ30,SG,100,100,100.00
20,68,709GS2054,GS,16267,13081,80.41
20,69,709GS2074,GS,6672,6672,100.00
20,70,716GS2050,GS,5000,5000,100.00
20,71,717GS2030,GS,45270,38670,85.42
20,72,718GS2033,GS,55902,54902,98.21
20,73,718GS2037,GS,29704,29704,100.00
20,74,71GS2034,GS,10103,10003,99.01
20,75,724GS2055,GS,4575,4575,100.00
20,76,725GS2063,GS,8866,7211,81.33
20,77,726GS2032,GS,100,100,100.00
20,78,726GS2033,GS,1048,524,50.00
20,79,732GS2030,GS,2100,2100,100.00
20,80,734GS2064,GS,24664,24514,99.39
20,81,736GS2052,GS,6086,6033,99.13
20,82,737GS2028,GS,100,100,100.00
20,83,738GS2027,GS,28707,28707,100.00
20,84,73GS2053,GS,194888,162288,83.27
20,85,741GS2036,GS,100,100,100.00
20,86,742AS34,SG,100,100,100.00
20,87,743GS2076,GS,23389,22828,97.60
20,88,746GS2073,GS,3,2,66.67
20,89,746UP34,SG,100,100,100.00
20,90,74GS2035,GS,1300,650,50.00
20,91,74GS2062,GS,2823,2823,100.00
20,92,750GS2056,GS,101,101,100.00
20,93,751HUDCO28,N5,332,332,100.00
20,94,753IRFC30,NJ,7,7,100.00
20,95,753NTPC30E,NC,163,163,100.00
20,96,754GS2036,GS,305760,292217,95.57
20,97,754TS33,SG,400,400,100.00
20,98,755GA32,SG,1900,1900,100.00
20,99,757TN33,SG,100,100,100.00
20,100,762GS2039,GS,100,50,50.00
20,101,763GS2056,GS,3109,3089,99.36
20,102,764HUDCO31,N8,300,300,100.00
20,103,764IRFC31,NO,235,235,100.00
20,104,764NABAR31,N2,793,735,92.69
20,105,765PN42,SG,1000,1000,100.00
20,106,769HUDCO31,N9,35,35,100.00
20,107,769NHAI31,NE,739,739,100.00
20,108,76KA32,SG,100,100,100.00
20,109,76NHAI31,NA,804,584,72.64
20,110,771GS2066,GS,15969,15869,99.37
20,111,772GS2055,GS,822,411,50.00
20,112,774UP38,SG,1900,1900,100.00
20,113,775AP29,SG,500,500,100.00
20,114,77MH34A,SG,200,200,100.00
20,115,781RJ49,SG,200,200,100.00
20,116,795GS2032,GS,2,2,100.00
20,117,797IGT31,NL,1,1,100.00
20,118,79NHIT35,N1,440,440,100.00
20,119,79NHIT47,N3,6,3,50.00
20,120,805NMC31,N3,7,7,100.00
20,121,806RJ57,SG,200,100,50.00
20,122,812REC27,NI,350,350,100.00
20,123,824GS2027,GS,3658,3658,100.00
20,124,824GS2033,GS,1,1,100.00
20,125,82HUDCO27,N2,1157,895,77.36
20,126,82IGT31,NJ,333,285,85.59
20,127,830NHAI27,N2,12094,9482,78.40
20,128,830PFCL27,N5,660,650,98.48
20,129,83GS2040,GS,1490,790,53.02
20,130,842IIFL26,NL,566,566,100.00
20,131,843IHFL29,NC,122,122,100.00
20,132,846REC28,N6,150,150,100.00
20,133,848AEL29,NJ,70,70,100.00
20,134,84TCHF28,NA,150,150,100.00
20,135,862AEL31,NM,1740,1066,61.26
20,136,863IRFC29,NC,33,33,100.00
20,137,865IIFL28,NS,96,96,100.00
20,138,865IIFL31,Y6,240,240,100.00
20,139,865IRFC29,NA,39,19,48.72
20,140,865LTF26,NN,349,349,100.00
20,141,865SCL27,N4,94,94,100.00
20,142,865TCAPS27,N8,3,3,100.00
20,143,870IIFL28,Y7,94,94,100.00
20,144,871REC28,N9,250,250,100.00
20,145,875NHAI29,N6,201,201,100.00
20,146,879SCL30,N0,4,4,100.00
20,147,883GS2041,GS,111,111,100.00
20,148,888ECL28,N1,96,95,98.96
20,149,888IRFC29,NE,3,3,100.00
20,150,888REC29,NF,165,165,100.00
20,151,888SCL25E,N4,172,100,58.14
20,152,890AEL31,NN,100,79,79.00
20,153,891IIFCL34,N4,1194,1194,100.00
20,154,891NTPC33,N6,791,788,99.62
20,155,892PFCL33,N8,811,811,100.00
20,156,893NHB29,N6,4,4,100.00
20,157,897GS2030,GS,1,1,100.00
20,158,897MOFSL29,N4,239,149,62.34
20,159,898LTF29,N7,203,183,90.15
20,160,8SMC29,N1,190,190,100.00
20,161,8SMC30,N2,232,232,100.00
20,162,901HUDCO34,NE,1784,1605,89.97
20,163,901NHB34,N6,55,55,100.00
20,164,903SFL28,YI,50,50,100.00
20,165,905LTF27,NF,293,268,91.47
20,166,910TCAP28,NA,139,139,100.00
20,167,915AEL28,NC,2,1,50.00
20,168,915APSBC31,N0,1,1,100.00
20,169,91D011026,TB,21500,21500,100.00
20,170,91D031226,TB,500,300,60.00
20,171,91D151026,TB,500,500,100.00
20,172,91D191126,TB,2300,2300,100.00
20,173,920HFL30,N0,1,1,100.00
20,174,920ISF28,N0,98,98,100.00
20,175,925ECL28,N2,125,5,4.00
20,176,925ISF28,N0,23,23,100.00
20,177,92GS2030,GS,14818,14818,100.00
20,178,92SFIL28,ND,131,131,100.00
20,179,930AEL30,NF,501,491,98.00
20,180,930APMD29,N0,35,35,100.00
20,181,930IIFL27,NX,1,1,100.00
20,182,930SFL28,YP,200,200,100.00
20,183,935TSI30,N0,1,1,100.00
20,184,935TSIIC28,N0,2,2,100.00
20,185,943ECL28,NJ,158,150,94.94
20,186,948SCL26A,NN,1,1,100.00
20,187,948SCL26B,Y8,55,55,100.00
20,188,948SCL27D,N1,50,50,100.00
20,189,950ISF27C,N0,2,2,100.00
20,190,956AEL29,N6,109,85,77.98
20,191,957IIFLS27,NA,9,9,100.00
20,192,965AEL27,N4,78,78,100.00
20,193,965SCL25F,NZ,117,117,100.00
20,194,96IIFL28,N5,2672,1709,63.96
20,195,96IIFL28A,NF,1179,1119,94.91
20,196,970CAGL28,ND,1253,1250,99.76
20,197,97SFL28,YS,10,10,100.00
20,198,97SFL29,YZ,2,0,0.00
20,199,985ECL28,NK,1189,1189,100.00
20,200,990SCL26B,Y7,25,25,100.00
20,201,990SCL27,YT,220,220,100.00
20,202,99AEL29,N7,414,412,99.52
20,203,9IIFL28A,NT,1000,1000,100.00
20,204,9IIFL31,Y9,333,175,52.55
20,205,9PFL31A,NA,250,250,100.00
20,206,A2ZINFRA,EQ,43624,35698,81.83
20,207,AAATECH,EQ,107337,18640,17.37
20,208,AADHARHFC,EQ,2175228,1575505,72.43
20,209,AAKAAR,SM,28800,25600,88.89
20,210,AAKASH,EQ,78109,46595,59.65
20,211,AARADHYA,ST,21600,21600,100.00
20,212,AAREYDRUGS,EQ,289834,193906,66.90
20,213,AARON,EQ,38147,25670,67.29
20,214,AARTIDRUGS,EQ,88332,49145,55.64
20,215,AARTIIND,EQ,541708,259120,47.83
20,216,AARTIPHARM,EQ,1901494,1201820,63.20
20,217,AARVI,EQ,3984,2681,67.29
20,218,AASTHA,EQ,240248,120330,50.09
20,219,AAVAS,EQ,164549,103909,63.15
20,220,ABANSENT,EQ,7320,6442,88.01
20,221,ABB,EQ,383030,220700,57.62
20,222,ABBOTINDIA,EQ,38339,25627,66.84
20,223,ABCAPITAL,EQ,4888619,3053891,62.47
20,224,ABCOTS,EQ,219982,135491,61.59
20,225,ABDL,EQ,437696,208212,47.57
20,226,ABFRL,EQ,3238057,1462637,45.17
20,227,ABGSEC,EQ,8,6,75.00
20,228,ABH,SM,123600,100800,81.55
20,229,ABHAPOWER,SM,6400,4800,75.00
20,230,ABLBL,EQ,1106286,631090,57.05
20,231,ABMKNO,EQ,1382,1147,83.00
20,232,ABREL,EQ,171318,84736,49.46
20,233,ABSL10BANK,EQ,281,262,93.24
20,234,ABSLAMC,EQ,378189,236505,62.54
20,235,ABSLBANETF,EQ,10671,4210,39.45
20,236,ABSLLIQUID,EQ,8812,8554,97.07
20,237,ABSLMSCIN,EQ,608,513,84.38
20,238,ABSLNN50ET,EQ,7289,5341,73.27
20,239,ABSLPSE,EQ,46993,28297,60.22
20,240,ABSMARINE,SM,90500,67000,74.03
20,241,ACC,EQ,386560,246221,63.70
20,242,ACCELYA,EQ,3559,2619,73.59
20,243,ACCENTMIC,SM,23000,16500,71.74
20,244,ACCPL,ST,2400,2400,100.00
20,245,ACE,EQ,881443,320647,36.38
20,246,ACEINTEG,EQ,2419,1736,71.77
20,247,ACGL,EQ,1004,484,48.21
20,248,ACI,EQ,327739,175051,53.41
20,249,ACL,EQ,6820,4643,68.08
20,250,ACMESOLAR,EQ,12038412,7105260,59.02
20,251,ACTIVEINFR,SM,27600,27600,100.00
20,252,ACUTAAS,EQ,521496,264645,50.75
20,253,ADANIENSOL,EQ,2145921,1136258,52.95
20,254,ADANIENT,EQ,1628125,909369,55.85
20,255,ADANIGREEN,EQ,2597171,926233,35.66
20,256,ADANIPORTS,EQ,4148803,3187106,76.82
20,257,ADANIPOWER,EQ,18185888,8102807,44.56
20,258,ADDICTIVE,SM,500,500,100.00
20,259,ADDIND,EQ,3,1,33.33
20,260,ADFFOODS,EQ,88038,50941,57.86
20,261,ADISOFT,SM,32000,17600,55.00
20,262,ADL,EQ,261,137,52.49
20,263,ADOR,EQ,19186,10885,56.73
20,264,ADROITINFO,EQ,39432,28576,72.47
20,265,ADSL,EQ,57062,34319,60.14
20,266,ADVAIT,EQ,19625,10504,53.52
20,267,ADVANCE,EQ,87868,55240,62.87
20,268,ADVANIHOTR,EQ,13516,9336,69.07
20,269,ADVENTHTL,EQ,174166,67830,38.95
20,270,ADVENZYMES,EQ,243137,149118,61.33
20,271,ADVIKCA,EQ,216964,147982,68.21
20,272,AEGISLOG,EQ,1333662,619362,46.44
20,273,AEGISVOPAK,EQ,2342046,843380,36.01
20,274,AEL120126,NL,165,160,96.97
20,275,AEL1212026,NO,112,112,100.00
20,276,AEL12126,NI,316,316,100.00
20,277,AEL170725A,NG,7,7,100.00
20,278,AEL17725,NA,4,4,100.00
20,279,AEPL,EQ,15668,13302,84.90
20,280,AEQUS,EQ,859211,422015,49.12
20,281,AEROENTER,EQ,751302,290435,38.66
20,282,AEROFLEX,EQ,890374,320324,35.98
20,283,AERON,SM,3000,2000,66.67
20,284,AERONEU,EQ,28643,11695,40.83
20,285,AEROPLANE,EQ,778122,457370,58.78
20,286,AETHER,EQ,94450,44465,47.08
20,287,AFCONS,EQ,3352350,1055025,31.47
20,288,AFFLE,EQ,434146,270937,62.41
20,289,AFFORDABLE,EQ,29285,21774,74.35
20,290,AFIL,EQ,302606,206700,68.31
20,291,AFSL,EQ,7974,6727,84.36
20,292,AGARIND,EQ,17291,9369,54.18
20,293,AGARWALEYE,EQ,105331,60094,57.05
20,294,AGARWALFT,SM,18000,18000,100.00
20,295,AGARWALTUF,SM,164400,96000,58.39
20,296,AGI,EQ,155939,63070,40.45
20,297,AGIIL,EQ,660624,270957,41.02
20,298,AGL,EQ,1221013,594947,48.73
20,299,AGNI,SM,7500,7500,100.00
20,300,AGRITECH,EQ,1770,1515,85.59
20,301,AGROPHOS,EQ,5479,4185,76.38
20,302,AHCL,EQ,145565213,15892901,10.92
20,303,AHLADA,EQ,8224,5838,70.99
20,304,AHLEAST,EQ,5283,4200,79.50
20,305,AHLUCONT,EQ,63766,37148,58.26
20,306,AIAENG,EQ,75514,40177,53.20
20,307,AIIL,EQ,762508,444779,58.33
20,308,AILIMITED,SM,6000,6000,100.00
20,309,AIMTRON,SM,42000,29600,70.48
20,310,AIRAN,EQ,56051,37931,67.67
20,311,AIROLAM,EQ,12571,10475,83.33
20,312,AISL,SM,1800,1800,100.00
20,313,AJANTPHARM,EQ,201322,120230,59.72
20,314,AJAXENGG,EQ,86718,61864,71.34
20,315,AJMERA,EQ,307767,166001,53.94
20,316,AJOONI,EQ,714622,502383,70.30
20,317,AKANKSHA,SM,75000,60000,80.00
20,318,AKASH,EQ,2440,1787,73.24
20,319,AKCAPIT,EQ,1185,958,80.84
20,320,AKG,EQ,8242,7651,92.83
20,321,AKIKO,SM,16000,11200,70.00
20,322,AKSHAR,EQ,990838,783461,79.07
20,323,AKUMS,EQ,330477,203792,61.67
20,324,ALANKIT,EQ,109982,83986,76.36
20,325,ALBERTDAVD,EQ,1809,1238,68.44
20,326,ALCODIS,SM,4375,3750,85.71
20,327,ALEMBICLTD,EQ,829029,488620,58.94
20,328,ALFREDHE,EQ,52,52,100.00
20,329,ALGOQUANT,EQ,3786684,847958,22.39
20,330,ALICON,EQ,33801,17187,50.85
20,331,ALIVUS,EQ,304330,195156,64.13
20,332,ALKALI,EQ,133798,56778,42.44
20,333,ALKEM,EQ,320770,244775,76.31
20,334,ALKYLAMINE,EQ,55371,33269,60.08
20,335,ALLCARGO,EQ,7521321,3023928,40.20
20,336,ALLDIGI,EQ,12122,8644,71.31
20,337,ALLETEC,SM,18800,14800,78.72
20,338,ALLTIME,EQ,65171,31075,47.68
20,339,ALMONDZ,EQ,264761,167615,63.31
20,340,ALOKINDS,EQ,21523794,10337255,48.03
20,341,ALPA,EQ,17399,15424,88.65
20,342,ALPEXSOLAR,SM,32500,23700,72.92
20,343,ALPHA,EQ,2753171,2275356,82.64
20,344,ALPHAETF,EQ,696150,635878,91.34
20,345,ALPINETEX,EQ,133099,70508,52.97
20,346,ALPL30IETF,EQ,241054,95929,39.80
20,347,ALUFLUOR,EQ,28768,19559,67.99
20,348,ALUWIND,SM,16500,13500,81.82
20,349,AMAGI,EQ,232661,113533,48.80
20,350,AMAL,EQ,25482,18079,70.95
20,351,AMARJOTHI,EQ,1260,1106,87.78
20,352,AMBAAUTO,SM,3000,3000,100.00
20,353,AMBER,EQ,75972,30421,40.04
20,354,AMBICAAGAR,EQ,5850,4237,72.43
20,355,AMBIKCO,EQ,8106,5266,64.96
20,356,AMBUJACEM,EQ,2583375,1292295,50.02
20,357,AMCL,SM,36000,28400,78.89
20,358,AMEYA,SM,20000,19000,95.00
20,359,AMJLAND,EQ,691,449,64.98
20,360,AMNPLST,EQ,9478,4303,45.40
20,361,AMRUTANJAN,EQ,19221,10127,52.69
20,362,ANANDRATHI,EQ,880377,483335,54.90
20,363,ANANTAM,IV,24430,23895,97.81
20,364,ANANTRAJ,EQ,1464027,470351,32.13
20,365,ANAWIL,SM,158800,116400,73.30
20,366,ANDHRAPAP,EQ,950746,354227,37.26
20,367,ANDHRSUGAR,EQ,257513,106593,41.39
20,368,ANDREWYU,EQ,49555,38816,78.33
20,369,ANGELONE,EQ,3531096,1453492,41.16
20,370,ANIKINDS,EQ,6672,6160,92.33
20,371,ANLON,SM,21600,18000,83.33
20,372,ANNAPURNA,EQ,45381,28244,62.24
20,373,ANNU,EQ,1339255,452460,33.78
20,374,ANONDITA,SM,82200,60000,72.99
20,375,ANSALBU,EQ,110,95,86.36
20,376,ANTELOPUS,EQ,555265,98189,17.68
20,377,ANTGRAPHIC,EQ,304156,228205,75.03
20,378,ANTHEM,EQ,5490000,3815599,69.50
20,379,ANUHPHR,EQ,95805,52837,55.15
20,380,ANUP,EQ,35387,21308,60.21
20,381,ANURAS,EQ,465185,235302,50.58
20,382,ANYA,SM,155000,140000,90.32
20,383,AONEGOLD,EQ,691851,431324,62.34
20,384,AONELIQUID,EQ,55374,49580,89.54
20,385,AONENIFTY,EQ,163521,101954,62.35
20,386,AONESILVER,EQ,807684,517234,64.04
20,387,AONETMMQ50,EQ,109369,90966,83.17
20,388,AONETOTAL,EQ,71974,50863,70.67
20,389,APARINDS,EQ,271798,119345,43.91
20,390,APCL,EQ,14530,12638,86.98
20,391,APCOTEXIND,EQ,77596,40832,52.62
20,392,APEX,EQ,103075,43012,41.73
20,393,APEXECO,ST,17600,17600,100.00
20,394,APLAPOLLO,EQ,1115754,720174,64.55
20,395,APLLTD,EQ,634938,277683,43.73
20,396,APOLLO,EQ,9146349,3142423,34.36
20,397,APOLLOHOSP,EQ,344265,260438,75.65
20,398,APOLLOPIPE,EQ,313076,153362,48.99
20,399,APOLLOTYRE,EQ,2365364,1322825,55.92
20,400,APOLSINHOT,EQ,374,273,72.99
20,401,APOORVA,EQ,1516,1385,91.36
20,402,APRAMEYA,SM,500,500,100.00
20,403,APS,SM,10250,7250,70.73
20,404,APSISAERO,ST,13200,13200,100.00
20,405,APTUS,EQ,3101354,1964928,63.36
20,406,AQYLON,EQ,38267346,19975155,52.20
20,407,ARABIAN,SM,6000,6000,100.00
20,408,ARCHIDPLY,EQ,14610,13140,89.94
20,409,ARCHIES,EQ,10999,8041,73.11
20,410,ARCIIL,SM,8000,7000,87.50
20,411,ARCIL,EQ,6345147,2521140,39.73
20,412,ARCL,EQ,3408,2076,60.92
20,413,ARDEE,EQ,1819919,690004,37.91
20,414,ARE&M,EQ,760908,438057,57.57
20,415,ARENTERP,EQ,287,242,84.32
20,416,ARFIN,EQ,2628465,932184,35.46
20,417,ARHAM,SM,11000,7000,63.64
20,418,ARIHANT,EQ,2240,884,39.46
20,419,ARIHANTACA,SM,3200,3200,100.00
20,420,ARIHANTCAP,EQ,109582,57816,52.76
20,421,ARIHANTSUP,EQ,4595,3510,76.39
20,422,ARIS,EQ,3619098,1276876,35.28
20,423,ARKADE,EQ,162908,55304,33.95
20,424,ARMANFIN,EQ,11273,5792,51.38
20,425,ARMOUR,ST,16000,12000,75.00
20,426,AROGRANITE,EQ,673,662,98.37
20,427,ARROWGREEN,EQ,50512,29447,58.30
20,428,ARSSBL,EQ,65352,38645,59.13
20,429,ARTEMISMED,EQ,335686,145968,43.48
20,430,ARTNIRMAN,EQ,14,9,64.29
20,431,ARVEE,EQ,791,609,76.99
20,432,ARVIND,EQ,627060,304338,48.53
20,433,ARVINDFASN,EQ,132261,62450,47.22
20,434,ARVINDPORT,SM,12000,9000,75.00
20,435,ARVSMART,EQ,118593,56252,47.43
20,436,ARYAMAN,EQ,138,138,100.00
20,437,ASAHIINDIA,EQ,98471,45202,45.90
20,438,ASAL,EQ,7762,4616,59.47
20,439,ASALCBR,EQ,20148,12149,60.30
20,440,ASHAPURMIN,EQ,170804,74927,43.87
20,441,ASHIANA,EQ,53770,36000,66.95
20,442,ASHIMASYN,EQ,194419,156308,80.40
20,443,ASHOKA,EQ,780308,310827,39.83
20,444,ASHOKAMET,EQ,58651,34236,58.37
20,445,ASHOKLEY,EQ,17546400,12077095,68.83
20,446,ASHUTOSH,ST,160800,150000,93.28
20,447,ASHWINI,SM,7000,6000,85.71
20,448,ASIANENE,EQ,232493,102285,43.99
20,449,ASIANHOTNR,EQ,25728,22700,88.23
20,450,ASIANPAINT,EQ,1000730,683121,68.26
20,451,ASIANTILES,EQ,2493341,1130035,45.32
20,452,ASIANTNE,EQ,8933,8149,91.22
20,453,ASKAUTOLTD,EQ,515555,219318,42.54
20,454,ASPINWALL,EQ,636,513,80.66
20,455,ASPIRE,SM,2000,2000,100.00
20,456,ASSAMENT,EQ,1,1,100.00
20,457,ASTAR,EQ,13851,3632,26.22
20,458,ASTEC,EQ,101375,24172,23.84
20,459,ASTERDM,EQ,1616337,1001132,61.94
20,460,ASTRAL,EQ,1389183,910419,65.54
20,461,ASTRAMICRO,EQ,199551,104900,52.57
20,462,ASTRAZEN,EQ,4635,2808,60.58
20,463,ATALREAL,EQ,18623657,3568448,19.16
20,464,ATAM,EQ,15055,10695,71.04
20,465,ATCENERGY,ST,8400,8400,100.00
20,466,ATGL,EQ,39305845,2190454,5.57
20,467,ATHERENERG,EQ,5010015,2198996,43.89
20,468,ATL,EQ,95340,56185,58.93
20,469,ATLANTAA,EQ,24208,19626,81.07
20,470,ATLANTAELE,EQ,104958,49446,47.11
20,471,ATLASCYCLE,EQ,16554,12364,74.69
20,472,ATLPP,E1,1412,1400,99.15
20,473,ATMASTCO,SM,7600,7600,100.00
20,474,ATUL,EQ,21266,12884,60.58
20,475,ATULAUTO,EQ,52416,19571,37.34
20,476,AUBANK,EQ,1251837,811439,64.82
20,477,AUGMONT,EQ,898791,297171,33.06
20,478,AURIONPRO,EQ,183275,99283,54.17
20,479,AUROIMPEX,SM,8000,8000,100.00
20,480,AUROPHARMA,EQ,1209478,678997,56.14
20,481,AURUM,EQ,149650,128769,86.05
20,482,AURUS,EQ,15310,11256,73.52
20,483,AUSL,SM,4000,4000,100.00
20,484,AUSOMENT,EQ,9808,5954,60.71
20,485,AUSTENG,EQ,2596,1463,56.36
20,486,AUTOAXLES,EQ,4894,2292,46.83
20,487,AUTOBEES,EQ,85935,40128,46.70
20,488,AUTOIETF,EQ,993774,591642,59.53
20,489,AUTOIND,EQ,88494,58747,66.39
20,490,AVADHSUGAR,EQ,74170,31599,42.60
20,491,AVALON,EQ,4310981,1369122,31.76
20,492,AVANA,ST,10000,10000,100.00
20,493,AVANCE,EQ,2535570,1533767,60.49
20,494,AVANTEL,EQ,619077,251485,40.62
20,495,AVANTIFEED,EQ,318512,143395,45.02
20,496,AVATAR,ST,26000,24000,92.31
20,497,AVIANSH,SM,1000,1000,100.00
20,498,AVIENCE,SM,13800,8400,60.87
20,499,AVL,EQ,147990,65121,44.00
20,500,AVONMORE,EQ,98361,45032,45.78
20,501,AVPINFRA,SM,13600,12800,94.12
20,502,AVROIND,EQ,153863,112636,73.21
20,503,AVTNPL,EQ,59925,34195,57.06
20,504,AWFIS,EQ,539359,246254,45.66
20,505,AWHCL,EQ,403982,91625,22.68
20,506,AWL,EQ,2593357,1552856,59.88
20,507,AXISBANK,EQ,5693016,4627220,81.28
20,508,AXISCADES,EQ,286095,126312,44.15
20,509,AXITA,EQ,327258,154753,47.29
20,510,AXTEL,EQ,7910,6831,86.36
20,511,AYE,EQ,854592,392060,45.88
20,512,AYMSYNTEX,EQ,33688,21116,62.68
20,513,AZAD,EQ,700873,283096,40.39
20,514,AZADIND,EQ,36707,5870,15.99
20,515,BABAFP,SM,3200,3200,100.00
20,516,BAGFILMS,EQ,58850,30409,51.67
20,517,BAGMANE,RR,5292708,3587052,67.77
20,518,BAHETI,SM,22500,15000,66.67
20,519,BAIDFIN,EQ,238710,85580,35.85
20,520,BAJAJ-AUTO,EQ,296757,221542,74.65
20,521,BAJAJCON,EQ,942030,437867,46.48
20,522,BAJAJELEC,EQ,113896,60007,52.69
20,523,BAJAJFINSV,EQ,719520,504220,70.08
20,524,BAJAJHCARE,EQ,42148,24008,56.96
20,525,BAJAJHFL,EQ,5168608,2891361,55.94
20,526,BAJAJHIND,EQ,14869475,3276702,22.04
20,527,BAJAJHLDNG,EQ,56100,35406,63.11
20,528,BAJAJINDEF,EQ,29344,22459,76.54
20,529,BAJAJST,EQ,4283,2539,59.28
20,530,BAJEL,EQ,153833,93763,60.95
20,531,BAJFINANCE,EQ,8201656,6226077,75.91
20,532,BALAJEE,EQ,22788,16593,72.81
20,533,BALAJIPHOS,SM,1000,1000,100.00
20,534,BALAJITELE,EQ,146529,64560,44.06
20,535,BALAMINES,EQ,97030,33427,34.45
20,536,BALAXI,EQ,17900,14501,81.01
20,537,BALKRISHNA,EQ,8085,4388,54.27
20,538,BALKRISIND,EQ,616772,392708,63.67
20,539,BALMLAWRIE,EQ,149297,102566,68.70
20,540,BALPHARMA,EQ,24581,16083,65.43
20,541,BALRAMCHIN,EQ,1086980,324375,29.84
20,542,BALUFORGE,EQ,1043655,505121,48.40
20,543,BANARBEADS,EQ,790,330,41.77
20,544,BANARISUG,EQ,629,515,81.88
20,545,BANCOINDIA,EQ,92889,52347,56.35
20,546,BANDHANBNK,EQ,20360613,12181525,59.83
20,547,BANG,EQ,35579,13485,37.90
20,548,BANK10ADD,EQ,3296,1773,53.79
20,549,BANK10BETF,EQ,6250,5199,83.18
20,550,BANKA,EQ,1630,1425,87.42
20,551,BANKADD,EQ,10688,8884,83.12
20,552,BANKBARODA,EQ,7110561,4640856,65.27
20,553,BANKBEES,EQ,369452,248974,67.39
20,554,BANKBETA,EQ,39047,26831,68.71
20,555,BANKBETF,EQ,6890,3581,51.97
20,556,BANKETF,EQ,12315,4220,34.27
20,557,BANKIETF,EQ,95206,55235,58.02
20,558,BANKINDIA,EQ,4269930,2634281,61.69
20,559,BANKNIFTY1,EQ,106721,66385,62.20
20,560,BANKPSU,EQ,13954,6471,46.37
20,561,BANSALWIRE,EQ,81678,38533,47.18
20,562,BANSWRAS,EQ,57722,31884,55.24
20,563,BARFLEX,SM,12000,8000,66.67
20,564,BASF,EQ,35931,17045,47.44
20,565,BASILIC,SM,14100,12000,85.11
20,566,BATAINDIA,EQ,1089830,501482,46.01
20,567,BATLIBOI,EQ,54989,25187,45.80
20,568,BAWEJA,SM,11200,9600,85.71
20,569,BAYERCROP,EQ,87483,60642,69.32
