Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08092026,1784405630,0003386
Trade Date <08-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,138,865IIFL31,Y6,80,80,100.00
20,139,865IRFC29,NA,160,160,100.00
20,140,865LTF26,NN,1,1,100.00
20,141,865SCL26,N8,5,5,100.00
20,142,865TCAPS27,N8,301,190,63.12
20,143,867PFCL33,N7,20,20,100.00
20,144,871REC28,N9,200,200,100.00
20,145,875AEL29,NK,65,45,69.23
20,146,875IIFL26,NM,50,50,100.00
20,147,875NHAI29,N6,694,694,100.00
20,148,87HMDA39,N0,200,200,100.00
20,149,880IREDA29,N5,142,141,99.30
20,150,885IIFL29,Y8,95,95,100.00
20,151,885SCL26,N9,265,265,100.00
20,152,888IRFC29,NE,1,1,100.00
20,153,889SCFL27,YC,200,200,100.00
20,154,889SCL26,NS,1,1,100.00
20,155,890AEL31,NN,11,11,100.00
20,156,891NTPC33,N6,387,378,97.67
20,157,892NHPC33,N6,100,100,100.00
20,158,892PFCL33,N8,733,701,95.63
20,159,894SCL27,ZY,1,1,100.00
20,160,897GS2030,GS,1,1,100.00
20,161,898LTF29,N7,152,152,100.00
20,162,89IHFL29,N1,330,330,100.00
20,163,901HUDCO34,NE,3,3,100.00
20,164,901NHB34,N6,232,232,100.00
20,165,905LTF27,NF,409,377,92.18
20,166,905SC24B,Z9,250,125,50.00
20,167,915SCL26,NE,16,16,100.00
20,168,91D051126,TB,100,100,100.00
20,169,91D081026,TB,500,500,100.00
20,170,91D151026,TB,100,100,100.00
20,171,91D170926,TB,100,100,100.00
20,172,91D221026,TB,100,100,100.00
20,173,925SCFL27,YA,5,5,100.00
20,174,925SCL2028,N8,354,354,100.00
20,175,92GS2030,GS,3810,3810,100.00
20,176,930AEL30,NF,78,50,64.10
20,177,930APMD31,N0,2,2,100.00
20,178,930SFL28,YP,383,383,100.00
20,179,935PFL33,N3,110,75,68.18
20,180,935TSI32,N0,2,2,100.00
20,181,93MOFSL34,N6,677,625,92.32
20,182,943ECL28,NJ,250,250,100.00
20,183,948SCL26A,NN,2,2,100.00
20,184,948SCL27D,N1,2,2,100.00
20,185,948SCL28,N1,200,200,100.00
20,186,94SFL28,YL,160,160,100.00
20,187,956AEL29,N6,3,3,100.00
20,188,957ICCL25,YW,350,350,100.00
20,189,965AEL27,N4,282,282,100.00
20,190,965SCL25C,N0,1,1,100.00
20,191,96IIFL28,N5,391,391,100.00
20,192,96IIFL28A,NF,306,255,83.33
20,193,96SFIL24A,NB,1,1,100.00
20,194,970CAGL28,ND,4572,4572,100.00
20,195,97SFL29,YZ,200,200,100.00
20,196,985ECL28,NK,40,40,100.00
20,197,990CCSP27,N0,1,1,100.00
20,198,990SCL28,N1,358,210,58.66
20,199,99AEL29,N7,70,70,100.00
20,200,9SCL26BA,NA,311,311,100.00
20,201,A2ZINFRA,EQ,117039,98819,84.43
20,202,AAATECH,EQ,6650,4544,68.33
20,203,AADHARHFC,EQ,279151,124067,44.44
20,204,AAKAAR,SM,3200,3200,100.00
20,205,AAKASH,EQ,73817,58575,79.35
20,206,AARADHYA,SM,14400,14400,100.00
20,207,AAREYDRUGS,EQ,142520,71153,49.92
20,208,AARON,EQ,6054,4329,71.51
20,209,AARTIDRUGS,EQ,60740,29977,49.35
20,210,AARTIIND,EQ,766682,316422,41.27
20,211,AARTIPHARM,EQ,453073,200851,44.33
20,212,AARVI,EQ,16061,9854,61.35
20,213,AASTHA,EQ,387228,260942,67.39
20,214,AATMAJ,SM,2000,2000,100.00
20,215,AAVAS,EQ,35998,20312,56.43
20,216,ABANSENT,EQ,2970,2159,72.69
20,217,ABB,EQ,167057,86749,51.93
20,218,ABBOTINDIA,EQ,11086,6532,58.92
20,219,ABCAPITAL,EQ,3482938,2096168,60.18
20,220,ABCOTS,EQ,7227,6970,96.44
20,221,ABDL,EQ,204726,124471,60.80
20,222,ABFRL,EQ,2646472,1208403,45.66
20,223,ABGSEC,EQ,255,250,98.04
20,224,ABH,ST,7200,7200,100.00
20,225,ABHAPOWER,SM,1600,1600,100.00
20,226,ABLBL,EQ,303999,199157,65.51
20,227,ABMKNO,EQ,913,763,83.57
20,228,ABREL,EQ,53107,25471,47.96
20,229,ABSL10BANK,EQ,1397,1334,95.49
20,230,ABSLAMC,EQ,65443,32147,49.12
20,231,ABSLBANETF,EQ,16937,11390,67.25
20,232,ABSLLIQUID,EQ,728,426,58.52
20,233,ABSLMSCIN,EQ,370,369,99.73
20,234,ABSLNN50ET,EQ,9982,7689,77.03
20,235,ABSLPSE,EQ,37126,24602,66.27
20,236,ABSMARINE,SM,115000,79000,68.70
20,237,ACC,EQ,116620,55909,47.94
20,238,ACCELYA,EQ,4962,3815,76.88
20,239,ACCENTMIC,SM,77500,57000,73.55
20,240,ACCPL,ST,1200,1200,100.00
20,241,ACE,EQ,238203,93370,39.20
20,242,ACEINTEG,EQ,1771,1404,79.28
20,243,ACETEC,SM,9600,9600,100.00
20,244,ACGL,EQ,246,155,63.01
20,245,ACI,EQ,688998,423907,61.53
20,246,ACL,EQ,29632,21135,71.32
20,247,ACMESOLAR,EQ,1281765,619821,48.36
20,248,ACUTAAS,EQ,174805,86441,49.45
20,249,ADANIENSOL,EQ,1308434,532376,40.69
20,250,ADANIENT,EQ,971374,427769,44.04
20,251,ADANIGREEN,EQ,678024,241991,35.69
20,252,ADANIPORTS,EQ,1217135,797070,65.49
20,253,ADANIPOWER,EQ,17837173,7288236,40.86
20,254,ADDICTIVE,SM,2000,1500,75.00
20,255,ADDIND,EQ,279,226,81.00
20,256,ADFFOODS,EQ,228769,69429,30.35
20,257,ADISOFT,SM,166400,106400,63.94
20,258,ADL,EQ,176,63,35.80
20,259,ADOR,EQ,44887,24055,53.59
20,260,ADROITINFO,EQ,123641,53645,43.39
20,261,ADSL,EQ,91732,48419,52.78
20,262,ADVAIT,EQ,66017,28360,42.96
20,263,ADVANCE,EQ,79416,41989,52.87
20,264,ADVANIHOTR,EQ,27336,16928,61.93
20,265,ADVENTHTL,EQ,300842,140506,46.70
20,266,ADVENZYMES,EQ,180305,97309,53.97
20,267,ADVIKCA,EQ,819602,586095,71.51
20,268,AEGISLOG,EQ,316136,108751,34.40
20,269,AEGISVOPAK,EQ,584529,238075,40.73
20,270,AEL120924A,N5,49,49,100.00
20,271,AEL170725A,NG,9,9,100.00
20,272,AEPL,EQ,46457,23757,51.14
20,273,AEQUS,EQ,2864307,1283403,44.81
20,274,AEROENTER,EQ,1601272,647456,40.43
20,275,AEROFLEX,EQ,1971688,460448,23.35
20,276,AERON,SM,2000,2000,100.00
20,277,AERONEU,EQ,46937,23862,50.84
20,278,AEROPLANE,EQ,592688,402220,67.86
20,279,AESTHETIK,SM,4000,4000,100.00
20,280,AETHER,EQ,130630,58764,44.99
20,281,AFCONS,EQ,828684,376778,45.47
20,282,AFFLE,EQ,146367,54154,37.00
20,283,AFFORDABLE,EQ,38881,17886,46.00
20,284,AFIL,EQ,338110,252588,74.71
20,285,AFSL,EQ,15736,12411,78.87
20,286,AGARIND,EQ,47875,23213,48.49
20,287,AGARWALEYE,EQ,424854,347211,81.72
20,288,AGARWALFT,SM,4500,4500,100.00
20,289,AGARWALTUF,SM,172800,144000,83.33
20,290,AGI,EQ,359947,160127,44.49
20,291,AGIIL,EQ,297151,191085,64.31
20,292,AGL,EQ,54467549,8424297,15.47
20,293,AGNI,SM,5000,5000,100.00
20,294,AGRITECH,EQ,4390,2433,55.42
20,295,AGROPHOS,EQ,114226,80908,70.83
20,296,AHCL,EQ,1454613,644042,44.28
20,297,AHLADA,EQ,14208,8034,56.55
20,298,AHLEAST,EQ,10422,8595,82.47
20,299,AHLUCONT,EQ,45142,24267,53.76
20,300,AIAENG,EQ,25860,14728,56.95
20,301,AIIL,EQ,142504,63346,44.45
20,302,AIMTRON,SM,27000,18200,67.41
20,303,AIRAN,EQ,568993,286482,50.35
20,304,AIROLAM,EQ,11457,7271,63.46
20,305,AISL,SM,5400,4800,88.89
20,306,AJANTPHARM,EQ,112843,63204,56.01
20,307,AJAXENGG,EQ,126111,57394,45.51
20,308,AJMERA,EQ,329876,175353,53.16
20,309,AJOONI,EQ,693541,510395,73.59
20,310,AKANKSHA,SM,8000,8000,100.00
20,311,AKASH,EQ,6216,5151,82.87
20,312,AKCAPIT,EQ,628,571,90.92
20,313,AKG,EQ,13409,12896,96.17
20,314,AKI,EQ,3982236,1711573,42.98
20,315,AKIKO,SM,14400,12000,83.33
20,316,AKSHAR,EQ,1977218,532136,26.91
20,317,AKUMS,EQ,199035,118782,59.68
20,318,ALANKIT,EQ,95801,72010,75.17
20,319,ALBERTDAVD,EQ,6478,3555,54.88
20,320,ALEMBICLTD,EQ,1417837,472228,33.31
20,321,ALGOQUANT,EQ,926998,253631,27.36
20,322,ALICON,EQ,29919,16802,56.16
20,323,ALIVUS,EQ,105792,61708,58.33
20,324,ALKALI,EQ,516831,119514,23.12
20,325,ALKEM,EQ,75997,38758,51.00
20,326,ALKYLAMINE,EQ,55726,24852,44.60
20,327,ALLCARGO,EQ,25792094,7275179,28.21
20,328,ALLDIGI,EQ,4118,3378,82.03
20,329,ALLETEC,SM,23600,18400,77.97
20,330,ALLTIME,EQ,38728,23852,61.59
20,331,ALMONDZ,EQ,368472,241025,65.41
20,332,ALOKINDS,EQ,28757241,11360552,39.51
20,333,ALPA,EQ,28762,8128,28.26
20,334,ALPEXSOLAR,SM,65000,44900,69.08
20,335,ALPHA,EQ,719525,427732,59.45
20,336,ALPHAETF,EQ,826651,718541,86.92
20,337,ALPINETEX,EQ,266877,113039,42.36
20,338,ALPL30IETF,EQ,160858,115025,71.51
20,339,ALUFLUOR,EQ,5727,4628,80.81
20,340,ALUWIND,SM,13500,9000,66.67
20,341,AMAGI,EQ,161239,68420,42.43
20,342,AMAL,EQ,4498,3781,84.06
20,343,AMARJOTHI,EQ,574,574,100.00
20,344,AMBAAUTO,SM,14000,13000,92.86
20,345,AMBANIORGO,SM,1000,1000,100.00
20,346,AMBER,EQ,137462,46539,33.86
20,347,AMBICAAGAR,EQ,42539,29122,68.46
20,348,AMBIKCO,EQ,19513,10436,53.48
20,349,AMBUJACEM,EQ,986589,446127,45.22
20,350,AMCL,SM,28400,28400,100.00
20,351,AMDIND,EQ,34539,17087,49.47
20,352,AMIABLE,SM,4800,0,0.00
20,353,AMJLAND,EQ,19625,9906,50.48
20,354,AMNPLST,EQ,5113,3304,64.62
20,355,AMRUTANJAN,EQ,42167,24360,57.77
20,356,ANANDRATHI,EQ,119591,62872,52.57
20,357,ANANTAM,IV,7249,6573,90.67
20,358,ANANTRAJ,EQ,1005063,433938,43.18
20,359,ANAWIL,SM,218800,136000,62.16
20,360,ANDHRAPAP,EQ,29596575,2378693,8.04
20,361,ANDHRSUGAR,EQ,505786,155096,30.66
20,362,ANDREWYU,EQ,60113,47397,78.85
20,363,ANGELONE,EQ,2591770,873055,33.69
20,364,ANIKINDS,EQ,7198,6359,88.34
20,365,ANLON,SM,4000,3600,90.00
20,366,ANMOL,EQ,221539,188830,85.24
20,367,ANNAPURNA,EQ,41641,36364,87.33
20,368,ANONDITA,SM,89400,68000,76.06
20,369,ANSALBU,EQ,1815,1241,68.37
20,370,ANTELOPUS,EQ,9401224,689498,7.33
20,371,ANTGRAPHIC,EQ,360294,239881,66.58
20,372,ANTHEM,EQ,898858,508156,56.53
20,373,ANUHPHR,EQ,1749719,623169,35.62
20,374,ANUP,EQ,22344,13801,61.77
20,375,ANURAS,EQ,137762,67477,48.98
20,376,ANYA,SM,15000,15000,100.00
20,377,AONEGOLD,EQ,152998,86783,56.72
20,378,AONELIQUID,EQ,29072,23697,81.51
20,379,AONENIFTY,EQ,396075,374838,94.64
20,380,AONESILVER,EQ,236317,140645,59.52
20,381,AONETMMQ50,EQ,70002,58241,83.20
20,382,AONETOTAL,EQ,195028,85890,44.04
20,383,APARINDS,EQ,114178,60585,53.06
20,384,APCL,EQ,5545,3731,67.29
20,385,APCOTEXIND,EQ,262125,141884,54.13
20,386,APEX,EQ,296621,67134,22.63
20,387,APEXECO,ST,9600,8800,91.67
20,388,APLAPOLLO,EQ,922548,559402,60.64
20,389,APLLTD,EQ,200271,128994,64.41
20,390,APOLLO,EQ,15479622,4502463,29.09
20,391,APOLLOHOSP,EQ,324848,185434,57.08
20,392,APOLLOPIPE,EQ,87773,36848,41.98
20,393,APOLLOTYRE,EQ,568041,277026,48.77
20,394,APOLSINHOT,EQ,372,277,74.46
20,395,APOORVA,EQ,1205,1201,99.67
20,396,APRAMEYA,SM,40000,38000,95.00
20,397,APS,SM,14750,10250,69.49
20,398,APSISAERO,ST,33600,32400,96.43
20,399,APTUS,EQ,511661,338920,66.24
20,400,AQYLON,EQ,2178820,1024889,47.04
20,401,ARCHIDPLY,EQ,24405,16862,69.09
20,402,ARCHIES,EQ,11407,10099,88.53
20,403,ARCIIL,SM,17000,14000,82.35
20,404,ARCL,EQ,905,814,89.94
20,405,ARDEE,EQ,3009161,1535840,51.04
20,406,ARE&M,EQ,289450,148747,51.39
20,407,ARENTERP,EQ,1192,768,64.43
20,408,ARFIN,EQ,1199300,574403,47.89
20,409,ARHAM,SM,44000,17000,38.64
20,410,ARIHANT,EQ,922,688,74.62
20,411,ARIHANTCAP,EQ,80820,49097,60.75
20,412,ARIHANTSUP,EQ,1802,1114,61.82
20,413,ARIS,EQ,3067027,944689,30.80
20,414,ARISTO,SM,800,800,100.00
20,415,ARKADE,EQ,94801,40387,42.60
20,416,ARMANFIN,EQ,14516,8271,56.98
20,417,AROGRANITE,EQ,10845,7652,70.56
20,418,ARSSBL,EQ,101733,49082,48.25
20,419,ARTEMISMED,EQ,474334,213487,45.01
20,420,ARTNIRMAN,EQ,6,6,100.00
20,421,ARUNAYA,SM,4000,4000,100.00
20,422,ARVEE,EQ,59140,31044,52.49
20,423,ARVIND,EQ,1015936,435845,42.90
20,424,ARVINDFASN,EQ,107507,57632,53.61
20,425,ARVINDPORT,SM,1500,1500,100.00
20,426,ARVSMART,EQ,40077,23352,58.27
20,427,ARYAMAN,EQ,1,1,100.00
20,428,ASAHIINDIA,EQ,89970,55600,61.80
20,429,ASAL,EQ,10901,5679,52.10
20,430,ASALCBR,EQ,38235,22751,59.50
20,431,ASHALOG,SM,3000,3000,100.00
20,432,ASHAPURMIN,EQ,373033,156937,42.07
20,433,ASHIANA,EQ,18213,10785,59.22
20,434,ASHIMASYN,EQ,100643,84811,84.27
20,435,ASHOKA,EQ,633887,342474,54.03
20,436,ASHOKAMET,EQ,61968,54987,88.73
20,437,ASHOKLEY,EQ,7997004,3786637,47.35
20,438,ASHUTOSH,ST,1275600,1153200,90.40
20,439,ASHWINI,SM,9000,4000,44.44
20,440,ASIANENE,EQ,1715686,415001,24.19
20,441,ASIANHOTNR,EQ,142759,49309,34.54
20,442,ASIANPAINT,EQ,373248,228178,61.13
20,443,ASIANTILES,EQ,2076110,768602,37.02
20,444,ASIANTNE,EQ,1503,1257,83.63
20,445,ASKAUTOLTD,EQ,464451,309017,66.53
20,446,ASPINWALL,EQ,416,384,92.31
20,447,ASPIRE,SM,12000,6000,50.00
20,448,ASTAR,EQ,18,18,100.00
20,449,ASTEC,EQ,1270916,171237,13.47
20,450,ASTERDM,EQ,537709,282751,52.58
20,451,ASTRAL,EQ,613597,361316,58.88
20,452,ASTRAMICRO,EQ,793737,212891,26.82
20,453,ASTRAZEN,EQ,2698,1532,56.78
20,454,ATALREAL,EQ,10577296,6440131,60.89
20,455,ATAM,EQ,7609,5518,72.52
20,456,ATCENERGY,ST,1200,1200,100.00
20,457,ATGL,EQ,458452,150352,32.80
20,458,ATHERENERG,EQ,2413864,737279,30.54
20,459,ATL,EQ,362830,164065,45.22
20,460,ATLANTAA,EQ,71064,30569,43.02
20,461,ATLANTAELE,EQ,151171,90060,59.57
20,462,ATLASCYCLE,EQ,1077562,258405,23.98
20,463,ATLPP,E1,273,165,60.44
20,464,ATMASTCO,SM,21200,17200,81.13
20,465,ATUL,EQ,12993,6989,53.79
20,466,ATULAUTO,EQ,80477,39210,48.72
20,467,AUBANK,EQ,1353347,796375,58.84
20,468,AUGMONT,EQ,693093,235283,33.95
20,469,AURIONPRO,EQ,115133,60784,52.79
20,470,AUROIMPEX,SM,8000,4800,60.00
20,471,AUROPHARMA,EQ,1055813,389850,36.92
20,472,AURUM,EQ,56616,34166,60.35
20,473,AURUS,EQ,24602,18865,76.68
20,474,AUSOMENT,EQ,6145,6014,97.87
20,475,AUSTENG,EQ,11816,11130,94.19
20,476,AUTOAXLES,EQ,4754,3764,79.18
20,477,AUTOBEES,EQ,187168,98040,52.38
20,478,AUTOIETF,EQ,366585,227214,61.98
20,479,AUTOIND,EQ,227265,109892,48.35
20,480,AVADHSUGAR,EQ,59362,19130,32.23
20,481,AVALON,EQ,355629,161457,45.40
20,482,AVANA,ST,22000,22000,100.00
20,483,AVANCE,EQ,3518500,1762831,50.10
20,484,AVANTEL,EQ,942769,320805,34.03
20,485,AVANTIFEED,EQ,1080144,267581,24.77
20,486,AVIANSH,SM,2000,2000,100.00
20,487,AVIENCE,SM,29400,25200,85.71
20,488,AVL,EQ,157929,86653,54.87
20,489,AVONMORE,EQ,152135,122833,80.74
20,490,AVPINFRA,SM,36800,24800,67.39
20,491,AVROIND,EQ,820338,447009,54.49
20,492,AVTNPL,EQ,162418,89475,55.09
20,493,AWFIS,EQ,167070,83133,49.76
20,494,AWHCL,EQ,73249,37969,51.84
20,495,AWL,EQ,819467,404314,49.34
20,496,AXISBANK,EQ,3623260,2177686,60.10
20,497,AXISCADES,EQ,309618,160410,51.81
20,498,AXITA,EQ,573251,419981,73.26
20,499,AXTEL,EQ,2822,2383,84.44
20,500,AYE,EQ,556286,278439,50.05
20,501,AYMSYNTEX,EQ,137382,65059,47.36
20,502,AZAD,EQ,256205,115396,45.04
20,503,AZADIND,EQ,43050,7250,16.84
20,504,BABAFP,SM,12800,4800,37.50
20,505,BAGDIGITAL,SM,17600,12800,72.73
20,506,BAGFILMS,EQ,121873,86933,71.33
20,507,BAGMANE,RR,428039,351053,82.01
20,508,BAHETI,SM,17250,10125,58.70
20,509,BAIDFIN,EQ,1092523,643599,58.91
20,510,BAJAJ-AUTO,EQ,192942,106212,55.05
20,511,BAJAJCON,EQ,589132,314857,53.44
20,512,BAJAJELEC,EQ,97393,37220,38.22
20,513,BAJAJFINSV,EQ,707710,390364,55.16
20,514,BAJAJHCARE,EQ,196328,101138,51.51
20,515,BAJAJHFL,EQ,3509185,1699522,48.43
20,516,BAJAJHIND,EQ,22885945,4817958,21.05
20,517,BAJAJHLDNG,EQ,28503,14116,49.52
20,518,BAJAJINDEF,EQ,7155,4740,66.25
20,519,BAJAJST,EQ,3242,2251,69.43
20,520,BAJEL,EQ,105390,52451,49.77
20,521,BAJFINANCE,EQ,3608327,2453676,68.00
20,522,BALAJEE,EQ,31666,19038,60.12
20,523,BALAJIPHOS,SM,2000,2000,100.00
20,524,BALAJITELE,EQ,310562,135036,43.48
20,525,BALAMINES,EQ,202112,75637,37.42
20,526,BALAXI,EQ,67891,52590,77.46
20,527,BALKRISHNA,EQ,27420,21814,79.56
20,528,BALKRISIND,EQ,360643,191065,52.98
20,529,BALMLAWRIE,EQ,143306,100092,69.84
20,530,BALPHARMA,EQ,126694,74522,58.82
20,531,BALRAMCHIN,EQ,3169872,426696,13.46
20,532,BALUFORGE,EQ,787147,270124,34.32
20,533,BANARBEADS,EQ,539,461,85.53
20,534,BANARISUG,EQ,1142,587,51.40
20,535,BANCOINDIA,EQ,76891,40209,52.29
20,536,BANDHANBNK,EQ,20828794,8173367,39.24
20,537,BANG,EQ,11655,7900,67.78
20,538,BANK10ADD,EQ,45774,41107,89.80
20,539,BANK10BETF,EQ,715,289,40.42
20,540,BANKA,EQ,2035,1421,69.83
20,541,BANKADD,EQ,6667,5270,79.05
20,542,BANKBARODA,EQ,7992697,5092327,63.71
20,543,BANKBEES,EQ,329432,211869,64.31
20,544,BANKBETA,EQ,22057,13278,60.20
20,545,BANKBETF,EQ,9059,5780,63.80
20,546,BANKETF,EQ,11089,4979,44.90
20,547,BANKIETF,EQ,108948,68608,62.97
20,548,BANKINDIA,EQ,4588957,2242100,48.86
20,549,BANKNIFTY1,EQ,104424,79654,76.28
20,550,BANKPSU,EQ,13314,9406,70.65
20,551,BANSALWIRE,EQ,77638,47697,61.44
20,552,BANSWRAS,EQ,23714,16368,69.02
20,553,BARFLEX,SM,8000,4000,50.00
20,554,BASF,EQ,25345,15719,62.02
20,555,BASILIC,SM,5700,4800,84.21
20,556,BATAINDIA,EQ,107016,55304,51.68
20,557,BATLIBOI,EQ,41932,15352,36.61
20,558,BAWEJA,SM,800,800,100.00
20,559,BAYERCROP,EQ,8994,6550,72.83
20,560,BBETF0432,EQ,1247,1012,81.15
20,561,BBL,EQ,33928,19126,56.37
20,562,BBNPNBETF,EQ,3715,3616,97.34
20,563,BBNPPGOLD,EQ,659,282,42.79
20,564,BBOX,EQ,344888,131611,38.16
20,565,BBTC,EQ,36957,13510,36.56
20,566,BBTCL,EQ,4569,1891,41.39
20,567,BCG,EQ,67429127,15479646,22.96
20,568,BCLIND,EQ,353778,199445,56.38
20,569,BCONCEPTS,EQ,10620,7388,69.57
20,570,BCPL,EQ,72707,29372,40.40
