Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03092026,1819883055,0003354
Trade Date <03-SEP-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,559,BBNPNBETF,EQ,2204,1538,69.78
20,560,BBNPPGOLD,EQ,126705,126131,99.55
20,561,BBOX,EQ,236720,98974,41.81
20,562,BBTC,EQ,54804,19535,35.65
20,563,BBTCL,EQ,6752,5093,75.43
20,564,BCG,EQ,2582976,1447006,56.02
20,565,BCLIND,EQ,304892,164179,53.85
20,566,BCONCEPTS,EQ,13611,10166,74.69
20,567,BCPL,EQ,5527,4011,72.57
20,568,BDL,EQ,600045,167719,27.95
20,569,BEACON,SM,15000,10000,66.67
20,570,BEARDSELL,EQ,11874,11064,93.18
20,571,BECTORFOOD,EQ,1222039,413735,33.86
20,572,BEDMUTHA,EQ,11259,9085,80.69
20,573,BEEKAY,EQ,2983,2651,88.87
20,574,BEL,EQ,7803527,3815156,48.89
20,575,BELLACASA,EQ,31365,25926,82.66
20,576,BELRISE,EQ,3416101,1575901,46.13
20,577,BEML,EQ,801498,280462,34.99
20,578,BENARAS,EQ,96,94,97.92
20,579,BENGALASM,EQ,2123,1618,76.21
20,580,BEPL,EQ,2284069,934148,40.90
20,581,BERGEPAINT,EQ,188441,84813,45.01
20,582,BESTAGRO,EQ,4461640,2024795,45.38
20,583,BETA,EQ,27003,14359,53.18
20,584,BEWLTD,SM,8500,6500,76.47
20,585,BFINVEST,EQ,195623,48989,25.04
20,586,BFSI,EQ,178176,141821,79.60
20,587,BFUTILITIE,EQ,4460017,296312,6.64
20,588,BHADORA,ST,18000,15600,86.67
20,589,BHAGCHEM,EQ,38601,22089,57.22
20,590,BHAGYANGR,EQ,83095,50049,60.23
20,591,BHANDARI,EQ,171835,150726,87.72
20,592,BHARATCOAL,EQ,3742097,1495256,39.96
20,593,BHARATFORG,EQ,1921003,1018020,52.99
20,594,BHARATRAS,EQ,33577,20516,61.10
20,595,BHARATSE,EQ,91773,39752,43.32
20,596,BHARATWIRE,EQ,114006,46247,40.57
20,597,BHARTIARTL,EQ,3700992,2578588,69.67
20,598,BHARTIHEXA,EQ,54312,24870,45.79
20,599,BHEL,EQ,5980404,2352268,39.33
20,600,BIGBLOC,EQ,29104,19547,67.16
20,601,BIKAJI,EQ,218603,129114,59.06
20,602,BIKEWO,ST,108000,92000,85.19
20,603,BIL,EQ,21553,14935,69.29
20,604,BIMETAL,EQ,392,359,91.58
20,605,BIOCON,EQ,1279896,760360,59.41
20,606,BIOFILCHEM,EQ,23209,20029,86.30
20,607,BIOPOL,SM,250800,175200,69.86
20,608,BIRET,RR,432726,386480,89.31
20,609,BIRLACORPN,EQ,28649,14836,51.79
20,610,BIRLAMONEY,EQ,14480,10235,70.68
20,611,BIRLANU,EQ,7403,4012,54.19
20,612,BIRLAPREC,EQ,984427,539613,54.81
20,613,BLACKBUCK,EQ,185027,85661,46.30
20,614,BLAL,EQ,32932,27677,84.04
20,615,BLBLIMITED,EQ,444496,321094,72.24
20,616,BLEL,EQ,1940745,289348,14.91
20,617,BLIL,EQ,91512,64279,70.24
20,618,BLKASHYAP,EQ,526293,312148,59.31
20,619,BLS,EQ,1230544,555701,45.16
20,620,BLSE,EQ,148227,95895,64.69
20,621,BLUECLOUDS,EQ,1111985,539129,48.48
20,622,BLUEDART,EQ,4042,1972,48.79
20,623,BLUEJET,EQ,186895,95298,50.99
20,624,BLUEPEBBLE,SM,6800,6400,94.12
20,625,BLUESTARCO,EQ,480553,210981,43.90
20,626,BLUESTONE,EQ,349670,88311,25.26
20,627,BLUEWATER,ST,10000,9000,90.00
20,628,BLUSPRING,EQ,673766,300156,44.55
20,629,BMETRICS,SM,5600,4000,71.43
20,630,BMLL,SM,73000,16000,21.92
20,631,BMWVENTLTD,EQ,26435,16389,62.00
20,632,BNAGROCHEM,EQ,15402,14143,91.83
20,633,BNKETFAXIS,EQ,6331,6300,99.51
20,634,BODALCHEM,EQ,10696354,2858973,26.73
20,635,BOHRAIND,EQ,2562,2259,88.17
20,636,BOMDYEING,EQ,512234,224272,43.78
20,637,BONLON,EQ,2507,1657,66.09
20,638,BORANA,EQ,24813,14053,56.64
20,639,BOROLTD,EQ,156355,62208,39.79
20,640,BORORENEW,EQ,348456,134210,38.52
20,641,BOROSCI,EQ,103124,52389,50.80
20,642,BOSCH-HCIL,EQ,87526,48222,55.09
20,643,BOSCHLTD,EQ,23197,9508,40.99
20,644,BOSS,SM,14000,14000,100.00
20,645,BPCL,EQ,4704414,2678808,56.94
20,646,BPL,EQ,56854,40945,72.02
20,647,BPLPHARMA,EQ,897,873,97.32
20,648,BRAHMINFRA,EQ,11052,7661,69.32
20,649,BRANDMAN,SM,32000,27200,85.00
20,650,BRIGADE,EQ,5390980,1357681,25.18
20,651,BRIGHOTEL,EQ,55314,32664,59.05
20,652,BRIGHTBR,EQ,2736,2490,91.01
20,653,BRITANNIA,EQ,225559,112996,50.10
20,654,BRNL,EQ,12834,8264,64.39
20,655,BSE,EQ,6036100,2920903,48.39
20,656,BSE500IETF,EQ,112026,69807,62.31
20,657,BSHSL,EQ,10598,8460,79.83
20,658,BSL,EQ,53035,10164,19.16
20,659,BSLGOLDETF,EQ,336861,169858,50.42
20,660,BSLNIFTY,EQ,1249902,800598,64.05
20,661,BSLSENETFG,EQ,5332,3420,64.14
20,662,BSOFT,EQ,633327,287052,45.32
20,663,BTML,EQ,406000,241452,59.47
20,664,BUILDPRO,EQ,22417,13627,60.79
20,665,BULKCORP,ST,109200,108000,98.90
20,666,BURNPUR,EQ,68591,49491,72.15
20,667,BUTTERFLY,EQ,12917,9434,73.04
20,668,BVCL,EQ,4724,3692,78.15
20,669,C2C,SM,77400,57600,74.42
20,670,CAGL27A,N6,5,5,100.00
20,671,CAMLINFINE,EQ,1859508,785913,42.26
20,672,CAMPUS,EQ,453448,249922,55.12
20,673,CAMS,EQ,1321035,759914,57.52
20,674,CANARYS,SM,80000,44000,55.00
20,675,CANBK,EQ,13360020,6015206,45.02
20,676,CANFINHOME,EQ,245608,152081,61.92
20,677,CANHLIFE,EQ,190371,107309,56.37
20,678,CANTABIL,EQ,54289,29643,54.60
20,679,CAPACITE,EQ,183326,120135,65.53
20,680,CAPILLARY,EQ,69647,42801,61.45
20,681,CAPINVIT,IV,237318,215613,90.85
20,682,CAPITALSFB,EQ,38166,32058,84.00
20,683,CAPLIPOINT,EQ,840705,245768,29.23
20,684,CARBORUNIV,EQ,73895,30196,40.86
20,685,CARERATING,EQ,25449,15505,60.93
20,686,CARRARO,EQ,42953,25030,58.27
20,687,CARTRADE,EQ,333812,114101,34.18
20,688,CARYSIL,EQ,58665,33784,57.59
20,689,CASHIETF,EQ,1134897,1034339,91.14
20,690,CASTROLIND,EQ,875113,567755,64.88
20,691,CBAZAAR,ST,8000,8000,100.00
20,692,CCAVENUE,EQ,13443200,8163705,60.73
20,693,CCCL,EQ,112121,80008,71.36
20,694,CCHHL,EQ,5408,4635,85.71
20,695,CCL,EQ,164624,80766,49.06
20,696,CDSL,EQ,921968,335127,36.35
20,697,CEATLTD,EQ,87197,44156,50.64
20,698,CEDAAR,ST,5000,4000,80.00
20,699,CEIGALL,EQ,2426828,603278,24.86
20,700,CEINSYS,EQ,82259,47886,58.21
20,701,CELEBRITY,EQ,13050,12807,98.14
20,702,CELLECOR,SM,30000,24000,80.00
20,703,CELLO,EQ,235746,130023,55.15
20,704,CELLPOINT,SM,3600,3600,100.00
20,705,CEMNTGROWW,EQ,89812,70147,78.10
20,706,CEMPRO,EQ,340226,174324,51.24
20,707,CENTENKA,EQ,1862847,185279,9.95
20,708,CENTEXT,EQ,446705,318080,71.21
20,709,CENTRALBK,EQ,8184463,4248620,51.91
20,710,CENTRUM,EQ,261942,172583,65.89
20,711,CENTUM,EQ,146069,54351,37.21
20,712,CENTURYPLY,EQ,21062,12457,59.14
20,713,CERA,EQ,2058,955,46.40
20,714,CESC,EQ,1323923,674758,50.97
20,715,CEWATER,EQ,76096,25984,34.15
20,716,CFEL,EQ,14389,13118,91.17
20,717,CGCL,EQ,13362145,3004974,22.49
20,718,CGPOWER,EQ,2285287,981836,42.96
20,719,CGRAPHICS,SM,14400,8800,61.11
20,720,CGVAK,EQ,1518,949,62.52
20,721,CHALET,EQ,44753,23457,52.41
20,722,CHAMBLFERT,EQ,933299,430200,46.09
20,723,CHAMUNDA,SM,3000,3000,100.00
20,724,CHANDAN,SM,22400,14400,64.29
20,725,CHAVDA,SM,7000,7000,100.00
20,726,CHEMBOND,EQ,26644,22943,86.11
20,727,CHEMCRUX,EQ,2775,2515,90.63
20,728,CHEMFAB,EQ,877,747,85.18
20,729,CHEMICAL,EQ,160050,101658,63.52
20,730,CHEMPLASTS,EQ,180682,88185,48.81
20,731,CHENNPETRO,EQ,1827672,442629,24.22
20,732,CHETANA,SM,9600,6400,66.67
20,733,CHEVIOT,EQ,550,472,85.82
20,734,CHOICEGOLD,EQ,4955,4119,83.13
20,735,CHOICEIN,EQ,231618,62796,27.11
20,736,CHOLAFIN,EQ,805773,472390,58.63
20,737,CHOLAHLDNG,EQ,91933,43171,46.96
20,738,CIEINDIA,EQ,322875,166065,51.43
20,739,CIFL,EQ,84302,74012,87.79
20,740,CINELINE,EQ,35398,29249,82.63
20,741,CINEVISTA,EQ,1135,1082,95.33
20,742,CIPLA,EQ,549749,291548,53.03
20,743,CITIUSINVT,IV,281625,273278,97.04
20,744,CKKRETAIL,SM,800,800,100.00
20,745,CLASSICEIL,SM,281600,246400,87.50
20,746,CLAYCRAFT,SM,18000,13200,73.33
20,747,CLEAN,EQ,582257,242088,41.58
20,748,CLEANMAX,EQ,703259,136612,19.43
20,749,CLSEL,EQ,93210,41343,44.35
20,750,CLSL,ST,38000,36000,94.74
20,751,CMLL,EQ,656637,380004,57.87
20,752,CMNL,SM,4500,3750,83.33
20,753,CMPDI,EQ,6449983,2102286,32.59
20,754,CMRGREEN,EQ,491856,222421,45.22
20,755,CMRSL,SM,9600,9600,100.00
20,756,CMSINFO,EQ,318805,189956,59.58
20,757,CNL,EQ,14325,8870,61.92
20,758,COALINDIA,EQ,15286175,5992352,39.20
20,759,COASTCORP,EQ,124412,89598,72.02
20,760,COCHINSHIP,EQ,465350,124924,26.85
20,761,COCKERILL,EQ,3086,1673,54.21
20,762,COFORGE,EQ,1898378,1074516,56.60
20,763,COHANCE,EQ,540229,306515,56.74
20,764,COLPAL,EQ,338701,201764,59.57
20,765,COMFINTE,EQ,153288,106984,69.79
20,766,COMMITTED,SM,10400,8000,76.92
20,767,COMMOIETF,EQ,38979,20736,53.20
20,768,COMPEAU,EQ,12987,9338,71.90
20,769,COMPUSOFT,EQ,46892,42626,90.90
20,770,COMSYN,EQ,64663,43865,67.84
20,771,CONCOR,EQ,495860,220491,44.47
20,772,CONCORDBIO,EQ,69958,33535,47.94
20,773,CONFIPET,EQ,7328054,3292761,44.93
20,774,CONNPLEX,SM,123200,91200,74.03
20,775,CONS,EQ,7022,6909,98.39
20,776,CONSUMAXIS,EQ,4376,4350,99.41
20,777,CONSUMBEES,EQ,78215,43526,55.65
20,778,CONSUMER,EQ,147858,115730,78.27
20,779,CONSUMIETF,EQ,2648,1765,66.65
20,780,CONTROLPR,EQ,20772,13403,64.52
20,781,COOLCAPS,ST,171250,165000,96.35
20,782,CORALFINAC,EQ,11902,6845,57.51
20,783,CORDELIA,EQ,635189,363349,57.20
20,784,CORDSCABLE,EQ,259816,124003,47.73
20,785,COROMANDEL,EQ,106307,63545,59.77
20,786,CORONA,EQ,23122,12348,53.40
20,787,COSMOFIRST,EQ,79402,41111,51.78
20,788,CPCAP,EQ,17059,12580,73.74
20,789,CPEDU,EQ,3530,3294,93.31
20,790,CPL,EQ,118923,8141,6.85
20,791,CPPLUS,EQ,167204,91835,54.92
20,792,CPS,SM,750,750,100.00
20,793,CPSEETF,EQ,853002,619378,72.61
20,794,CRAFTSMAN,EQ,35157,18040,51.31
20,795,CRAMC,EQ,292937,211833,72.31
20,796,CRAVATEX,EQ,37,25,67.57
20,797,CREATIVEYE,EQ,1136,771,67.87
20,798,CREDENT,SM,121200,82800,68.32
20,799,CREDITACC,EQ,236730,112791,47.65
20,800,CREST,EQ,5698,3924,68.87
20,801,CRISIL,EQ,37114,22099,59.54
20,802,CRIZAC,EQ,220265,117838,53.50
20,803,CROMPTON,EQ,1839272,857634,46.63
20,804,CROWN,EQ,18026,13069,72.50
20,805,CSBBANK,EQ,573086,379027,66.14
20,806,CSLFINANCE,EQ,28628,19625,68.55
20,807,CSM,EQ,52817,29083,55.06
20,808,CSSL,SM,30000,24000,80.00
20,809,CUB,EQ,2859810,1086100,37.98
20,810,CUBEINVIT,IV,520295,483423,92.91
20,811,CUBEXTUB,EQ,22051,9036,40.98
20,812,CUDML,SM,5000,5000,100.00
20,813,CUMMINSIND,EQ,180394,91512,50.73
20,814,CUPID,EQ,7090318,2768598,39.05
20,815,CURAA,EQ,295,135,45.76
20,816,CURIS,SM,39000,28000,71.79
20,817,CYBERMEDIA,EQ,323193,240816,74.51
20,818,CYIENT,EQ,370710,115505,31.16
20,819,CYIENTDLM,EQ,360250,149759,41.57
20,820,DABUR,EQ,2062074,1245080,60.38
20,821,DAICHI,EQ,27561,22161,80.41
20,822,DALBHARAT,EQ,53528,25395,47.44
20,823,DALMIASUG,EQ,240047,65058,27.10
20,824,DAMCAPITAL,EQ,182008,74475,40.92
20,825,DANGEE,EQ,142664,85596,60.00
20,826,DANISH,SM,39000,24750,63.46
20,827,DATAMATICS,EQ,140943,39965,28.36
20,828,DATAPATTNS,EQ,451510,96280,21.32
20,829,DAVANGERE,EQ,7138915,6273921,87.88
20,830,DBCORP,EQ,91897,56230,61.19
20,831,DBL,EQ,50108,25719,51.33
20,832,DBOL,EQ,416415,165416,39.72
20,833,DBREALTY,EQ,759130,462876,60.97
20,834,DCAL,EQ,137643,59045,42.90
20,835,DCBBANK,EQ,2828120,1371745,48.50
20,836,DCG,SM,69600,54000,77.59
20,837,DCI,EQ,45235,16635,36.77
20,838,DCMFINSERV,EQ,21873,19031,87.01
20,839,DCMNVL,EQ,12770,10435,81.71
20,840,DCMSHRIRAM,EQ,102771,55513,54.02
20,841,DCMSIL,EQ,74767,50238,67.19
20,842,DCMSRIND,EQ,239232,119138,49.80
20,843,DCW,EQ,2373414,789900,33.28
20,844,DCXINDIA,EQ,449946,213230,47.39
20,845,DDEVPLSTIK,EQ,54757,37001,67.57
20,846,DECCANCE,EQ,8957,6674,74.51
20,847,DECCANTRAN,SM,122400,118800,97.06
20,848,DECNGOLD,EQ,1232250,670595,54.42
20,849,DEEDEV,EQ,181285,96238,53.09
20,850,DEEM,ST,4000,3000,75.00
20,851,DEEP,EQ,2319,1623,69.99
20,852,DEEPAKFERT,EQ,816334,307287,37.64
20,853,DEEPAKNTR,EQ,225803,124022,54.92
20,854,DEEPINDS,EQ,1577916,676832,42.89
20,855,DEFENCE,EQ,219461,159656,72.75
20,856,DELAPLEX,SM,6600,6000,90.91
20,857,DELHIVERY,EQ,2530860,1483735,58.63
20,858,DELTACORP,EQ,680701,386176,56.73
20,859,DELTAMAGNT,EQ,2575,2132,82.80
20,860,DELTIC,SM,9000,9000,100.00
20,861,DEN,EQ,162537,109075,67.11
20,862,DENEERS,SM,9600,6600,68.75
20,863,DENORA,EQ,2029,1719,84.72
20,864,DENTA,EQ,65093,34238,52.60
20,865,DENTALKART,SM,750,750,100.00
20,866,DEVIT,EQ,16846,14302,84.90
20,867,DEVX,EQ,311584,246658,79.16
20,868,DEVYANI,EQ,1003158,406509,40.52
20,869,DGCONTENT,EQ,29382,17817,60.64
20,870,DHAMPURSUG,EQ,996614,312452,31.35
20,871,DHANBANK,EQ,524601,243580,46.43
20,872,DHANSA,SM,2000,2000,100.00
20,873,DHANUKA,EQ,24589,13603,55.32
20,874,DHARARAIL,ST,7000,7000,100.00
20,875,DHARIWAL,SM,54000,54000,100.00
20,876,DHARMAJ,EQ,24316,15668,64.43
20,877,DHATRE,EQ,30291,20177,66.61
20,878,DHOOTTRANS,EQ,3630631,763624,21.03
20,879,DHRUV,EQ,3929,3334,84.86
20,880,DHUNINV,EQ,733,515,70.26
20,881,DIAMINESQ,EQ,1720,1232,71.63
20,882,DIAMONDYD,EQ,22884,18537,81.00
20,883,DICIND,EQ,1685,1134,67.30
20,884,DIFFNKG,EQ,163564,70951,43.38
20,885,DIGIDRIVE,EQ,5889,4905,83.29
20,886,DIGIKORE,SM,32400,22800,70.37
20,887,DIGISPICE,EQ,42290,33869,80.09
20,888,DIGITIDE,EQ,126363,64111,50.74
20,889,DIGJAMLMTD,EQ,3972,3678,92.60
20,890,DISAQ,EQ,95,57,60.00
20,891,DISHTV,EQ,1071320,933763,87.16
20,892,DIVGIITTS,EQ,180476,85075,47.14
20,893,DIVIDEND,EQ,1577,1576,99.94
20,894,DIVINEHIRA,ST,12000,8400,70.00
20,895,DIVISLAB,EQ,497269,331449,66.65
20,896,DIVOPPBEES,EQ,49896,20424,40.93
20,897,DIVYADHAN,ST,4000,4000,100.00
20,898,DIXON,EQ,259362,106865,41.20
20,899,DJML,EQ,180069,40588,22.54
20,900,DLF,EQ,3400599,1691747,49.75
20,901,DLINKINDIA,EQ,100221,57288,57.16
20,902,DMART,EQ,186192,100808,54.14
20,903,DMCC,EQ,60702,31866,52.50
20,904,DNAMEDIA,EQ,36858,26919,73.03
20,905,DODLA,EQ,17534,9834,56.09
20,906,DOLATALGO,EQ,160330,112518,70.18
20,907,DOLLAR,EQ,58091,34932,60.13
20,908,DOLLEX,SM,20000,20000,100.00
20,909,DOLPHIN,EQ,49332,24639,49.95
20,910,DOMS,EQ,25864,12550,48.52
20,911,DONEAR,EQ,59608,34658,58.14
20,912,DPABHUSHAN,EQ,23548,13121,55.72
20,913,DPEL,SM,15000,10000,66.67
20,914,DRAGARWQ,EQ,1168,627,53.68
20,915,DRCSYSTEMS,EQ,56410,33326,59.08
20,916,DREAMFOLKS,EQ,33909,19766,58.29
20,917,DREDGECORP,EQ,65497,28888,44.11
20,918,DRONE,SM,30500,24500,80.33
20,919,DRREDDY,EQ,338274,184803,54.63
20,920,DSSL,EQ,40668,31500,77.46
20,921,DUCOL,SM,43200,43200,100.00
20,922,DUCON,EQ,1623096,1198715,73.85
20,923,DUGLOBAL,SM,15000,15000,100.00
20,924,DURLAX,SM,92000,68000,73.91
20,925,DVL,EQ,15949,10779,67.58
20,926,DWARKESH,EQ,3696590,660661,17.87
20,927,DYCL,EQ,711940,221982,31.18
20,928,DYNAMATECH,EQ,10815,3782,34.97
20,929,DYNAMIC,ST,20500,20000,97.56
20,930,DYNPRO,EQ,56324,49370,87.65
20,931,E2ERAIL,SM,273600,80000,29.24
20,932,EASEMYTRIP,EQ,8428899,4506527,53.47
20,933,EASTWEST,EQ,67138,51679,76.97
20,934,EBANK10,EQ,316,316,100.00
20,935,EBANKNIFTY,EQ,5790,4358,75.27
20,936,EBBETF0430,EQ,3888,3360,86.42
20,937,EBBETF0431,EQ,2487,1738,69.88
20,938,EBBETF0433,EQ,3294,2487,75.50
20,939,EBGNG,EQ,1022172,430068,42.07
20,940,ECAPINSURE,EQ,61190,23941,39.13
20,941,ECLERX,EQ,265250,94167,35.50
20,942,ECOLINE,ST,21000,20000,95.24
20,943,ECORECO,EQ,5421,3424,63.16
20,944,ECOSMOBLTY,EQ,111472,78322,70.26
20,945,EDELWEISS,EQ,14107589,5296836,37.55
20,946,EEPL,ST,8000,7000,87.50
20,947,EFACTOR,SM,1200,1200,100.00
20,948,EFCIL,EQ,266046,149844,56.32
20,949,EFFWA,ST,25600,25600,100.00
20,950,EFORCE,SM,43200,34800,80.56
20,951,EGOLD,EQ,111548,97634,87.53
20,952,EICHERMOT,EQ,437245,243999,55.80
20,953,EIDPARRY,EQ,856235,383791,44.82
20,954,EIEL,EQ,360610,147061,40.78
20,955,EIHAHOTELS,EQ,6048,3956,65.41
20,956,EIHOTEL,EQ,350687,266312,75.94
20,957,EIMCOELECO,EQ,88925,43893,49.36
20,958,EKC,EQ,91370,41434,45.35
20,959,EKI,EQ,12977,9385,72.32
20,960,ELANTAS,EQ,2816,1382,49.08
20,961,ELCIDIN,EQ,4,4,100.00
20,962,ELDEHSG,EQ,681,591,86.78
20,963,ELECON,EQ,7394075,680034,9.20
20,964,ELECTCAST,EQ,3252794,1477085,45.41
20,965,ELECTHERM,EQ,9319,7686,82.48
20,966,ELGIEQUIP,EQ,564479,247236,43.80
20,967,ELGIRUBCO,EQ,31696,20392,64.34
20,968,ELGNZ,SM,87000,57000,65.52
20,969,ELIN,EQ,57109,35312,61.83
20,970,ELIQUID,EQ,78143,62121,79.50
20,971,ELITECON,EQ,616110,616110,100.00
20,972,ELLEN,EQ,468330,246629,52.66
20,973,ELM250,EQ,633105,622905,98.39
20,974,ELMDIV,EQ,1092,1086,99.45
20,975,ELPROINTL,EQ,57329,53148,92.71
20,976,EMAMILTD,EQ,996480,569954,57.20
20,977,EMAMIREAL,EQ,17524,15895,90.70
20,978,EMAPARTNER,SM,1000,1000,100.00
20,979,EMBASSY,RR,967048,757132,78.29
20,980,EMBDL,EQ,1578978,831273,52.65
20,981,EMCURE,EQ,91447,61462,67.21
20,982,EMETAL,EQ,19954,12060,60.44
20,983,EMIL,EQ,1306494,621533,47.57
20,984,EMKAY,EQ,14690,9623,65.51
20,985,EMKAYTOOLS,SM,1350,1050,77.78
20,986,EMMIL,SM,4000,4000,100.00
20,987,EMMVEE,EQ,594482,277174,46.62
20,988,EMPIND,EQ,4838,3606,74.53
20,989,EMPOWER,EQ,4402278,4402278,100.00
20,990,EMSLIMITED,EQ,356431,99867,28.02
20,991,EMUDHRA,EQ,72575,28203,38.86
20,992,EMULTIMQ,EQ,22144,20534,92.73
20,993,ENCOMPAS,SM,3600,2400,66.67
20,994,ENDURANCE,EQ,98905,67193,67.94
20,995,ENERGY,EQ,690388,243051,35.20
20,996,ENERGYAXIS,EQ,26272,14628,55.68
20,997,ENERGYDEV,EQ,22297,17726,79.50
20,998,ENEXT50,EQ,404,404,100.00
20,999,ENFUSE,SM,3600,1800,50.00
20,1000,ENGINERSIN,EQ,7395677,2228601,30.13
20,1001,ENIFTY,EQ,2291,1812,79.09
20,1002,ENIL,EQ,113077,68961,60.99
20,1003,ENKEIWHEL,EQ,3915,3562,90.98
20,1004,ENRIN,EQ,548283,252769,46.10
20,1005,ENSER,SM,55000,45000,81.82
20,1006,ENTERO,EQ,197997,90392,45.65
20,1007,ENVIRO,SM,7000,7000,100.00
20,1008,EPACK,EQ,465503,181057,38.89
20,1009,EPACKPEB,EQ,320754,117094,36.51
20,1010,EPIGRAL,EQ,39179,19417,49.56
20,1011,EPL,EQ,10298029,4830916,46.91
20,1012,EQUAL200,EQ,6066,4566,75.27
20,1013,EQUAL50,EQ,3224,2792,86.60
20,1014,EQUAL50ADD,EQ,19755,14733,74.58
20,1015,EQUITASBNK,EQ,1375803,795482,57.82
20,1016,ERIS,EQ,74397,17119,23.01
20,1017,ESABINDIA,EQ,3007,1554,51.68
20,1018,ESCONET,SM,114800,74400,64.81
20,1019,ESCORTS,EQ,56081,28675,51.13
20,1020,ESENSEX,EQ,1528,1295,84.75
20,1021,ESFL,SM,8280,5040,60.87
20,1022,ESG,EQ,2443,2417,98.94
20,1023,ESILVER,EQ,198942,150708,75.75
20,1024,ESPRIT,SM,16000,12800,80.00
20,1025,ESSARSHPNG,EQ,114629,84057,73.33
20,1026,ESSENTIA,EQ,3372468,1300453,38.56
20,1027,ESTER,EQ,48134,23707,49.25
20,1028,ETERNAL,EQ,15603719,8327065,53.37
20,1029,ETHOSLTD,EQ,15925,7741,48.61
20,1030,ETL,SM,300,150,50.00
20,1031,ETML,SM,10800,9600,88.89
20,1032,EUREKAFORB,EQ,106127,55130,51.95
20,1033,EUROBOND,EQ,8000,4789,59.86
20,1034,EUROPRATIK,EQ,188394,43814,23.26
20,1035,EVEREADY,EQ,44636,25906,58.04
20,1036,EVIETF,EQ,330379,218483,66.13
20,1037,EVINDIA,EQ,164631,100951,61.32
20,1038,EXCELINDUS,EQ,4086,2900,70.97
20,1039,EXCELLENT,ST,4800,4800,100.00
20,1040,EXCELSOFT,EQ,253179,144203,56.96
20,1041,EXICOM,EQ,940775,362898,38.57
20,1042,EXIDEIND,EQ,1330665,631773,47.48
20,1043,EXIMROUTES,SM,1600,1600,100.00
20,1044,EXPLEOSOL,EQ,54511,21095,38.70
20,1045,EXXARO,EQ,2472093,2430513,98.32
20,1046,FABTECH,EQ,93301,40651,43.57
20,1047,FACT,EQ,155180,46897,30.22
20,1048,FALCONTECH,SM,6000,4800,80.00
20,1049,FASCINATE,ST,7200,7200,100.00
20,1050,FAZE3Q,EQ,23417,15184,64.84
20,1051,FCL,EQ,7728913,3828179,49.53
20,1052,FCSSOFT,EQ,1337312,938174,70.15
20,1053,FDC,EQ,92294,56404,61.11
20,1054,FEDDERSHOL,EQ,729500,129295,17.72
20,1055,FEDERALBNK,EQ,6683672,2985149,44.66
20,1056,FEDFINA,EQ,643811,352013,54.68
20,1057,FELIX,SM,119000,86000,72.27
20,1058,FERMENTA,EQ,102491,47772,46.61
20,1059,FIBERWEB,EQ,14661,9138,62.33
20,1060,FIDEL,SM,5000,4000,80.00
20,1061,FIEMIND,EQ,52260,26504,50.72
20,1062,FILATEX,EQ,1567243,699863,44.66
20,1063,FILATFASH,EQ,15913721,7678300,48.25
20,1064,FINBUD,SM,13000,11000,84.62
20,1065,FINCABLES,EQ,1809176,411022,22.72
20,1066,FINEORG,EQ,15981,6665,41.71
20,1067,FINIETF,EQ,180178,99927,55.46
20,1068,FINKURVE,EQ,65810,32923,50.03
20,1069,FINOPB,EQ,134565,67753,50.35
20,1070,FINPIPE,EQ,338397,171842,50.78
20,1071,FIRSTCRY,EQ,14287238,1972017,13.80
20,1072,FISCHER,EQ,447981,229203,51.16
20,1073,FIVESTAR,EQ,461736,241095,52.21
20,1074,FLAIR,EQ,38078,17634,46.31
20,1075,FLEXIADD,EQ,60203,52085,86.52
20,1076,FLUOROCHEM,EQ,101082,46423,45.93
20,1077,FLYSBS,SM,63200,36200,57.28
20,1078,FMCGADD,EQ,32744,15235,46.53
20,1079,FMCGIETF,EQ,1316157,899762,68.36
20,1080,FMGOETZE,EQ,1679963,1030264,61.33
20,1081,FMNL,EQ,36240,20148,55.60
20,1082,FONEBOX,SM,1000,1000,100.00
20,1083,FOODSIN,EQ,241790,212734,87.98
20,1084,FORCAS,ST,11200,8000,71.43
20,1085,FORCEMOT,EQ,67963,27681,40.73
20,1086,FORGEAUTO,SM,4800,3600,75.00
20,1087,FORTIS,EQ,751728,455112,60.54
20,1088,FOSECOIND,EQ,13802,3966,28.73
20,1089,FRACTAL,EQ,171106,86321,50.45
20,1090,FREDUN,EQ,9559,5196,54.36
20,1091,FRESHARA,ST,56400,54000,95.74
20,1092,FROG,ST,37200,33200,89.25
20,1093,FRONTSP,EQ,15627,10452,66.88
20,1094,FSL,EQ,758826,269184,35.47
20,1095,FUSION,EQ,551845,374865,67.93
20,1096,FWSTC,SM,600,600,100.00
20,1097,GABRIEL,EQ,302147,149512,49.48
20,1098,GAEL,EQ,830501,385905,46.47
20,1099,GAIL,EQ,6327095,4540125,71.76
20,1100,GAJA,EQ,1287005,401701,31.21
20,1101,GAJANAND,SM,3000,3000,100.00
20,1102,GALAPREC,EQ,28284,13120,46.39
20,1103,GALAXYSURF,EQ,32204,15094,46.87
20,1104,GALLANTT,EQ,58030,27001,46.53
20,1105,GANDHAR,EQ,788620,347358,44.05
20,1106,GANDHITUBE,EQ,5689,4855,85.34
